epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,104.386,1.65535,0.5825,0.12982,1.16222,1.51641,0.78212,0.72432,0.82653,0.42996,0.78236,0.76396,0.84532,0.80346,1.59608,0.47277,0.08694,1.08994,1.49898,0.001208,0.001208,0.001208
14,112.285,1.64268,0.61812,0.10444,1.17765,1.49814,0.76442,0.71892,0.82826,0.47012,0.79392,0.74595,0.85072,0.80762,1.51352,0.47034,0.07944,1.05742,1.46344,0.001142,0.001142,0.001142
15,120.321,1.61303,0.64128,0.11569,1.17012,1.51877,0.73684,0.8036,0.84849,0.47806,0.75549,0.80721,0.86128,0.82214,1.50015,0.45972,0.08223,1.03172,1.46262,0.001076,0.001076,0.001076
16,128.362,1.59473,0.61128,0.114,1.13434,1.48687,0.78869,0.76577,0.85321,0.47181,0.80005,0.77838,0.86726,0.82717,1.50839,0.44456,0.07655,1.0151,1.47176,0.00101,0.00101,0.00101
17,136.275,1.63663,0.60517,0.11694,1.15342,1.50062,0.7994,0.74955,0.8574,0.47935,0.82459,0.77077,0.87423,0.82303,1.49549,0.45464,0.07739,1.00317,1.45429,0.000944,0.000944,0.000944
18,144.25,1.57103,0.5801,0.12676,1.10633,1.4977,0.79341,0.78193,0.86394,0.48206,0.80925,0.7964,0.87515,0.8248,1.48592,0.44578,0.07533,0.98313,1.45224,0.000878,0.000878,0.000878
19,153.129,1.55386,0.61759,0.12265,1.09551,1.43744,0.78968,0.77124,0.86256,0.48427,0.80663,0.81802,0.8783,0.82612,1.48477,0.43885,0.07687,0.98963,1.43417,0.000812,0.000812,0.000812
20,161.152,1.55944,0.62369,0.11392,1.13435,1.45507,0.83129,0.72802,0.8682,0.49356,0.78664,0.8,0.88031,0.83525,1.45236,0.43053,0.0761,0.99778,1.43118,0.000746,0.000746,0.000746
21,187.568,1.53932,0.59511,0.11977,1.11098,1.45101,0.81221,0.78707,0.87589,0.50141,0.81259,0.81982,0.88794,0.84487,1.4515,0.42774,0.07574,0.97583,1.42374,0.00068,0.00068,0.00068
22,195.618,1.50016,0.55912,0.10048,1.05648,1.42645,0.79835,0.79897,0.87974,0.50503,0.8151,0.8036,0.88694,0.83805,1.44031,0.43391,0.0746,0.97018,1.42144,0.000614,0.000614,0.000614
23,203.526,1.47293,0.54583,0.10675,1.08061,1.40233,0.77906,0.82596,0.87733,0.50817,0.7907,0.82883,0.88825,0.84444,1.43346,0.41954,0.07518,0.9622,1.42366,0.000548,0.000548,0.000548
24,211.47,1.49097,0.58842,0.10963,1.04032,1.41365,0.80997,0.76757,0.87647,0.51064,0.82735,0.78573,0.88846,0.84476,1.42005,0.41699,0.0727,0.94334,1.40774,0.000482,0.000482,0.000482
25,219.458,1.49263,0.60527,0.1164,1.07352,1.4261,0.83261,0.77075,0.87597,0.51613,0.84786,0.79099,0.89262,0.85087,1.41502,0.40787,0.07273,0.95313,1.39921,0.000416,0.000416,0.000416
26,227.481,1.4615,0.53206,0.10692,1.04591,1.39224,0.83474,0.7964,0.88452,0.51767,0.83757,0.81982,0.89712,0.85262,1.42562,0.41279,0.07104,0.94183,1.42155,0.00035,0.00035,0.00035
27,235.48,1.47662,0.57812,0.11893,1.02045,1.39425,0.81853,0.81271,0.8942,0.52886,0.83486,0.82893,0.89918,0.86114,1.40738,0.40837,0.06954,0.93553,1.41067,0.000284,0.000284,0.000284
28,243.492,1.46342,0.52144,0.11584,1.02686,1.4021,0.83195,0.81174,0.89428,0.52966,0.84092,0.83063,0.90103,0.85559,1.4016,0.40836,0.07154,0.92921,1.38968,0.000218,0.000218,0.000218
29,251.383,1.44622,0.56276,0.10807,1.02606,1.38022,0.83188,0.81441,0.89648,0.53839,0.83985,0.83063,0.89876,0.85687,1.39002,0.40489,0.07085,0.92606,1.38732,0.000152,0.000152,0.000152
30,259.389,1.44602,0.59168,0.10193,1.02681,1.37788,0.83352,0.81081,0.89585,0.5407,0.84464,0.82703,0.90048,0.85876,1.37952,0.4069,0.07019,0.92513,1.3858,8.6e-05,8.6e-05,8.6e-05
