image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\GX010665_MP4-0103_jpg.rf.6c308f1995c3afe5b597a2c45fcc1da3.jpg,23,0.46580820202579526
datasets/train_on_2025_all\images\frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,24,0.4621394726230606
datasets/train_on_2025_all\images\frame_00037_jpg.rf.a984f285d5a95f79aecb04db41693455.jpg,25,0.4613154484114567
datasets/train_on_2025_all\images\GX010668_MP4-0008_jpg.rf.bfe335ef5e8e8ab498cacce29a552436.jpg,26,0.4607674395449974
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.065eb516b074d3d3f970d92b5bc8e3a4.jpg,27,0.4559470335637226
datasets/train_on_2025_all\images\frame_00029_jpg.rf.89013e8d6bdeca0fb11abb6e3368f38d.jpg,28,0.4552634145625852
datasets/train_on_2025_all\val\images\frame_00087_jpg.rf.2273da68fbc6530498bbf110cf5cf414.jpg,29,0.44675588047101594
datasets/train_on_2025_all\images\frame_00116_jpg.rf.a98bec3a4f672c9b1f94cc8b5003d50c.jpg,30,0.4430552788948279
datasets/train_on_2025_all\images\frame_00086_jpg.rf.38d25f6e9238641c8f3f68a1dcd0feba.jpg,31,0.4428830378027118
datasets/train_on_2025_all\images\GX010666_MP4-0212_jpg.rf.19549f12fd0e2cd6281795abb0313beb.jpg,32,0.44185145985281726
datasets/train_on_2025_all\images\frame_00005_jpg.rf.036a737ef8862a76891fa078924bebd0.jpg,33,0.4417761999216503
datasets/train_on_2025_all\images\frame_00002_jpg.rf.c133fc4781eee7587233f43432fbbbf5.jpg,34,0.44038812205150485
datasets/train_on_2025_all\images\GX010666_MP4-0283_jpg.rf.ab26b4198daea1f5ebc1ed411cfc8b65.jpg,35,0.4353153331857513
datasets/train_on_2025_all\images\GX010665_MP4-0023_jpg.rf.99e1944223240057a64b80a8bb7f6a00.jpg,36,0.4347565994122787
datasets/train_on_2025_all\val\images\GX010665_MP4-0241_jpg.rf.244c945f5cf7ac04c9521da67e143662.jpg,37,0.4345217524650137
datasets/train_on_2025_all\val\images\frame_00033_jpg.rf.2c6188cc5738ae3b630475fc7d2e6a86.jpg,38,0.4330424177427379
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.2797dccb22f0cec7fc8ede551c2364e4.jpg,39,0.43186935998601134
datasets/train_on_2025_all\images\GX010665_MP4-0116_jpg.rf.0a6651813d76b66c91b5481603b60d2d.jpg,40,0.42853140195238154
datasets/train_on_2025_all\images\frame_00093_jpg.rf.ef88df0205a9e04078fbea973180aabb.jpg,41,0.426538436393815
datasets/train_on_2025_all\images\frame_00079_jpg.rf.8ae3de75adbf2bdb21e38c77910f3c85.jpg,42,0.4242843745812055
datasets/train_on_2025_all\val\images\frame_00075_jpg.rf.fa3744e744223ca729ccec8e9e9d402d.jpg,43,0.42415457087422015
datasets/train_on_2025_all\images\frame_00017_jpg.rf.af5669c1e03e8911783bbead0f991dd5.jpg,44,0.4209688940526821
datasets/train_on_2025_all\images\frame_00016_jpg.rf.cd8d3275b870b281a9d7025cbdfab499.jpg,45,0.4186051890538332
datasets/train_on_2025_all\images\frame_00109_jpg.rf.ab809a5bfd374d01ed63e215a16bbac8.jpg,46,0.41781968689985544
datasets/train_on_2025_all\images\frame_00020_jpg.rf.caafb26e8a57990923665e1de57b27b7.jpg,47,0.4176094995134798
datasets/train_on_2025_all\images\frame_00069_jpg.rf.6dcacf50b049b0c3eab8e1c6a11e718e.jpg,48,0.41727620242721986
datasets/train_on_2025_all\images\frame_00148_jpg.rf.f07c1d6e969fbc2600579f50c395ce27.jpg,49,0.41513253357428076
datasets/train_on_2025_all\images\GX010666_MP4-0317_jpg.rf.12510ee19fa93a8679df3a3d793fd13d.jpg,50,0.4141664047119885
datasets/train_on_2025_all\images\GX010664_MP4-0037_jpg.rf.83bdfea8ef24d8cd9aa86aa7ac828ca8.jpg,51,0.41363300488231747
datasets/train_on_2025_all\images\frame_00042_jpg.rf.753ae542b943c4548cfa1c1946e44bab.jpg,52,0.40978830485642215
datasets/train_on_2025_all\images\frame_00044_jpg.rf.c788ac9808c921921381e46c94680815.jpg,53,0.40902969042218207
datasets/train_on_2025_all\images\frame_00063_jpg.rf.d8ec640f728839c3a5273bd262498b22.jpg,54,0.4073316005023286
datasets/train_on_2025_all\val\images\frame_00166_jpg.rf.bcd08ef701bd176e14af51da16a1a659.jpg,55,0.4068484167603262
datasets/train_on_2025_all\images\GX010666_MP4-0182_jpg.rf.588dbf4cfd7db242b47f3d6ec0e111ab.jpg,56,0.40649030193914226
datasets/train_on_2025_all\images\GX010666_MP4-0021_jpg.rf.30c1cd81b0c1c1b7d3c98202b1169668.jpg,57,0.40629142389699224
datasets/train_on_2025_all\images\frame_00038_jpg.rf.089b70690c918d4a8831c2f12dd1aec7.jpg,58,0.40510789196706853
datasets/train_on_2025_all\images\frame_00025_jpg.rf.228dcf1d9ef935d3b90a95aaf7991ea6.jpg,59,0.40406072303776885
datasets/train_on_2025_all\images\frame_00060_jpg.rf.9b4fb6783022ba1eb6092e21fa446b94.jpg,60,0.40320052415635904
datasets/train_on_2025_all\images\GX010666_MP4-0242_jpg.rf.fcec15f1c899b21cf8d01d84f7fc36ad.jpg,61,0.4021485504363967
datasets/train_on_2025_all\images\frame_00095_jpg.rf.bba0cc34425cbd919b74e3322c8695d5.jpg,62,0.4019017984167714
datasets/train_on_2025_all\images\frame_00047_jpg.rf.19beaf312e62be29bf7d4c3cd171c961.jpg,63,0.3999613329265555
datasets/train_on_2025_all\val\images\frame_00132_jpg.rf.d1397d38caa75a77d8db080b7d01d67b.jpg,64,0.3996558177995672
datasets/train_on_2025_all\images\frame_00098_jpg.rf.ddb4874e1fb31104eab5a006623ff744.jpg,65,0.3982862894977618
datasets/train_on_2025_all\images\frame_00085_jpg.rf.f2f0bb961fb7a62c4d472356c8f06666.jpg,66,0.3958282840295759
datasets/train_on_2025_all\images\frame_00043_jpg.rf.bfcef015bff0a73ab5c80ef3b9df823f.jpg,67,0.3951318180709827
datasets/train_on_2025_all\images\frame_00079_jpg.rf.fcd18ebd156210f139b9ab564b46febb.jpg,68,0.39483972300032705
datasets/train_on_2025_all\images\GX010666_MP4-0200_jpg.rf.c3a9e9170c77a8dcb74e165d528ef0c2.jpg,69,0.39464326768720837
datasets/train_on_2025_all\val\images\frame_00093_jpg.rf.1208dc6839eeee15348cb84900a2f2ae.jpg,70,0.39445858712296816
datasets/train_on_2025_all\images\frame_00007_jpg.rf.2c644dbeadfda868a6c6d6ca5c29f6eb.jpg,71,0.39132464582999676
datasets/train_on_2025_all\images\GX010666_MP4-0247_jpg.rf.23ab8a02e173d3d91b3a35158c52de5b.jpg,72,0.39071189048850713
datasets/train_on_2025_all\images\GX010664_MP4-0102_jpg.rf.b08312a2a6beb58d484a463e114e90f0.jpg,73,0.38846366187594306
datasets/train_on_2025_all\images\frame_00082_jpg.rf.9920e1bedaa7dd9207dc7f087f0a1ced.jpg,74,0.386771132777804
datasets/train_on_2025_all\images\frame_00035_jpg.rf.77081af4b19d9c287fc1e726f68d0b80.jpg,75,0.38646846459955475
datasets/train_on_2025_all\images\frame_00176_jpg.rf.d168c951ef8524eff79ca36a31480391.jpg,76,0.38634626907225034
datasets/train_on_2025_all\images\frame_00081_jpg.rf.1c444e2c1adb09a3da6657ae99710a30.jpg,77,0.3826880968390273
datasets/train_on_2025_all\images\GX010664_MP4-0039_jpg.rf.2db375ea0ec389c5d644ea589d848ed5.jpg,78,0.38221229142576474
datasets/train_on_2025_all\images\frame_00143_jpg.rf.bb8c1ab3dd97c075079159c0eef48a40.jpg,79,0.38141908356656484
datasets/train_on_2025_all\images\frame_00066_jpg.rf.decdb418c3d75c21af81ce42b7118e38.jpg,80,0.38086482992942106
datasets/train_on_2025_all\images\GX010666_MP4-0191_jpg.rf.324cc4ef7acc4e585c61ae7e69123ac3.jpg,81,0.38060114745154494
datasets/train_on_2025_all\images\frame_00038_jpg.rf.9b85f4e7fa2ffb3ae4ee0c83ccf10172.jpg,82,0.380561491133358
datasets/train_on_2025_all\val\images\frame_00121_jpg.rf.8a9e244fc34382b707f3c5c5eecf2876.jpg,83,0.380400317148175
datasets/train_on_2025_all\images\frame_00162_jpg.rf.a0b8fc0b959c1be41342a34599accc46.jpg,84,0.380335812527316
datasets/train_on_2025_all\val\images\frame_00025_jpg.rf.047c08acd90f273eabff6c6289aaf987.jpg,85,0.38006742649302955
datasets/train_on_2025_all\images\frame_00129_jpg.rf.bf4a18c686bb69c1caa498bc9e4cb8e1.jpg,86,0.37683009818246843
datasets/train_on_2025_all\images\GX010666_MP4-0091_jpg.rf.72492f592e957fe2702cb9cf8068903b.jpg,87,0.37662515617754494
datasets/train_on_2025_all\images\frame_00200_jpg.rf.3306beb64c7f86100c5b2509b7ee5734.jpg,88,0.37662515617754494
datasets/train_on_2025_all\images\GX010665_MP4-0266_jpg.rf.723b871b18890719dd376095fd59f962.jpg,89,0.376473379511918
datasets/train_on_2025_all\images\GX010666_MP4-0171_jpg.rf.5892df0c9b680b17d687a289dc7bf3fd.jpg,90,0.37588508695810613
datasets/train_on_2025_all\val\images\frame_00210_jpg.rf.43980e32aa727d8a0413ee87c98193b6.jpg,91,0.37569282082970273
datasets/train_on_2025_all\images\frame_00095_jpg.rf.e5026536e80db2dad3e166f73c9b8c97.jpg,92,0.37566070901275
datasets/train_on_2025_all\images\frame_00114_jpg.rf.4843d2de7385c3146e1425f690b26d0b.jpg,93,0.3753547661760215
datasets/train_on_2025_all\images\frame_00088_jpg.rf.e9378952f52cfdeb79796f81477908e3.jpg,94,0.3740370849756927
datasets/train_on_2025_all\images\frame_00023_jpg.rf.6d659c188c4c9211ce5b062ec76ed9ce.jpg,95,0.3733524526307132
datasets/train_on_2025_all\images\GX010665_MP4-0134_jpg.rf.b13059bc41014669614fae18160fa79c.jpg,96,0.373327353748772
datasets/train_on_2025_all\images\frame_00080_jpg.rf.4db069dc879101cec5e3458542ce7731.jpg,97,0.3731599406084249
datasets/train_on_2025_all\images\GX010666_MP4-0005_jpg.rf.9219df7b4228f1797f443045d37f4cf7.jpg,98,0.37306466934508514
datasets/train_on_2025_all\val\images\GX010666_MP4-0226_jpg.rf.a25b817a88b60d64dd234311037c60e7.jpg,99,0.37282484521482684
datasets/train_on_2025_all\images\frame_00111_jpg.rf.2a1796c2dd010a8cccc02a015c649fb2.jpg,100,0.37257748434844074
datasets/train_on_2025_all\images\frame_00025_jpg.rf.583c7d416d4baf248ff0678e0df47a9d.jpg,101,0.37253959814028476
datasets/train_on_2025_all\images\GX010666_MP4-0124_jpg.rf.0b236bafc24dbef9a26048c9eb207d65.jpg,102,0.3715761352323783
datasets/train_on_2025_all\images\frame_00014_jpg.rf.c4e6a8b6f4bd3f38ea22abe07ec20dce.jpg,103,0.37157073843278493
datasets/train_on_2025_all\images\frame_00012_jpg.rf.0f81f75d47a2023ae72f9bfacffec0f1.jpg,104,0.3710420229744088
datasets/train_on_2025_all\images\frame_00008_jpg.rf.ad138de2472f10d072daac70fb4d56ba.jpg,105,0.3705782515046546
datasets/train_on_2025_all\images\frame_00014_jpg.rf.09f752e73efd453fd40d0525874a4a7e.jpg,106,0.3700031169402944
datasets/train_on_2025_all\images\frame_00052_jpg.rf.7b61ff45edfd1dbec73961e6f1487d5c.jpg,107,0.36952771844500115
datasets/train_on_2025_all\images\frame_00059_jpg.rf.d7ac39dae0f138e00d9340f6e790366e.jpg,108,0.3691800591928974
datasets/train_on_2025_all\val\images\frame_00045_jpg.rf.633fc43f449e325a7ecef2bc472084f6.jpg,109,0.3687066032032254
datasets/train_on_2025_all\images\GX010666_MP4-0258_jpg.rf.ed437368bb371c8c37c374baae99ff4c.jpg,110,0.3685126245153843
datasets/train_on_2025_all\images\frame_00065_jpg.rf.1bcba97278e180cd62a88ef2a1d438fd.jpg,111,0.36832510109947664
datasets/train_on_2025_all\images\GX010665_MP4-0022_jpg.rf.cf220d12d0bfe3a2cdffa30b9adff42b.jpg,112,0.3679705892570087
datasets/train_on_2025_all\images\frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,113,0.3676532383821259
datasets/train_on_2025_all\images\GX010666_MP4-0233_jpg.rf.ee7adcecef2ecef160d9111c3024a6ee.jpg,114,0.36732352770541127
datasets/train_on_2025_all\images\frame_00016_jpg.rf.16e8915aa59422a8497316f6cf8b7692.jpg,115,0.36656520676517174
datasets/train_on_2025_all\images\frame_00083_jpg.rf.97c728206a90ea09a6def13141f2e0b4.jpg,116,0.3658083107170843
datasets/train_on_2025_all\images\frame_00031_jpg.rf.c071584b88c644c9fff02bf8c517e50e.jpg,117,0.3654536244997274
datasets/train_on_2025_all\images\GX010664_MP4-0070_jpg.rf.ad84c6491f8ee7e8fbcc798b24d38106.jpg,118,0.3648545472701628
datasets/train_on_2025_all\images\frame_00137_jpg.rf.eb9b7bb2f8d7b87285335e31910d68fb.jpg,119,0.36345475885626893
datasets/train_on_2025_all\images\frame_00090_jpg.rf.2e9bd3cf5ffe63d39a534acebd42c7ec.jpg,120,0.36318933163834166
datasets/train_on_2025_all\images\frame_00049_jpg.rf.9999d6782fc24d06814790c744f353f6.jpg,121,0.3629840074751155
datasets/train_on_2025_all\val\images\GX010666_MP4-0223_jpg.rf.d7c54bf2e57e48b11a197876b7734c3e.jpg,122,0.36261307840874335
datasets/train_on_2025_all\images\frame_00127_jpg.rf.d03d30128cc59c0fe622e4eef3fcf48b.jpg,123,0.362287407591377
datasets/train_on_2025_all\images\frame_00007_jpg.rf.667c56881f7795cd3b47d7c16be9663b.jpg,124,0.36180469730051285
datasets/train_on_2025_all\val\images\GX010666_MP4-0046_jpg.rf.9fac1ab194c2816c72893bc39ba863ce.jpg,125,0.36113415128196075
datasets/train_on_2025_all\images\frame_00024_jpg.rf.4f130cca72d0025f399ef1c81f64eec5.jpg,126,0.3609354167106508
datasets/train_on_2025_all\images\frame_00124_jpg.rf.6345f0f18c79e46304b8fe8fa214e0ca.jpg,127,0.36088093768177154
datasets/train_on_2025_all\val\images\frame_00131_jpg.rf.d6dc81af629b4b79b91986b47f22f179.jpg,128,0.3607200108640989
datasets/train_on_2025_all\images\frame_00064_jpg.rf.86f485686e88047b564497ab911c37e7.jpg,129,0.36059659519528175
datasets/train_on_2025_all\images\GX010666_MP4-0189_jpg.rf.77fdee90b9a4a11e81201c02af0d2ef9.jpg,130,0.3602326146654651
datasets/train_on_2025_all\images\frame_00081_jpg.rf.13f8db609066cca65ce15b6cbd9ae591.jpg,131,0.360229844998427
datasets/train_on_2025_all\images\GX010666_MP4-0309_jpg.rf.84646b315ebed512e500219ee6e561cd.jpg,132,0.3596143889557308
datasets/train_on_2025_all\images\frame_00138_jpg.rf.df1dc8b2093db768918f09d7b2682aea.jpg,133,0.35928662729780975
datasets/train_on_2025_all\images\frame_00031_jpg.rf.2c7d41ae6980cd78c7bd2994895462ab.jpg,134,0.3590371973223489
datasets/train_on_2025_all\images\GX010666_MP4-0062_jpg.rf.f27a50efde63a79aa43636b80ba71a2c.jpg,135,0.3586599842348846
datasets/train_on_2025_all\val\images\frame_00101_jpg.rf.6bca36fd4a9bdddcc7a9d67bfd7c08b4.jpg,136,0.35813555207959236
datasets/train_on_2025_all\images\frame_00057_jpg.rf.9aeabafb11518acae27347d5f65343de.jpg,137,0.3579028040818053
datasets/train_on_2025_all\images\frame_00015_jpg.rf.4fde44cc0ae7a7a6cfaa76db98cb4787.jpg,138,0.3576314190234529
datasets/train_on_2025_all\images\GX010664_MP4-0053_jpg.rf.13c305ab0b52c9b2e4c18d0a86098bb8.jpg,139,0.35738668274563895
datasets/train_on_2025_all\images\frame_00023_jpg.rf.41ff1bc2341bd137102db1018d38aef9.jpg,140,0.35676033618040764
datasets/train_on_2025_all\images\GX010664_MP4-0097_jpg.rf.4103e3b90cbbadd996a4ab1247c57bc9.jpg,141,0.35574012993782683
datasets/train_on_2025_all\images\GX010666_MP4-0108_jpg.rf.d032f0a7adbfec6a6e9f7c8b42768add.jpg,142,0.3554089906222906
datasets/train_on_2025_all\images\frame_00122_jpg.rf.4f8129ff20a42b04f93005171606ced5.jpg,143,0.3551585544978218
datasets/train_on_2025_all\images\frame_00054_jpg.rf.f42679ee50b530d37c29aea222eb2f17.jpg,144,0.35478135596640936
datasets/train_on_2025_all\images\GX010665_MP4-0092_jpg.rf.58781171b7ed3094ea8f5bc4e0e49a75.jpg,145,0.3544085469525424
datasets/train_on_2025_all\images\frame_00094_jpg.rf.c67ff41fc16379591f8704b9954e234e.jpg,146,0.35399013996369766
datasets/train_on_2025_all\val\images\frame_00231_jpg.rf.77bc6dc4a4d81196be9b0a47348a3c33.jpg,147,0.35308202499932534
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.70aa0c3d327b78679029e41e67a4e761.jpg,148,0.3526205274775484
datasets/train_on_2025_all\images\frame_00017_jpg.rf.64e5f09ccc1a92f1f5d5810206e05a55.jpg,149,0.35232165440469154
datasets/train_on_2025_all\val\images\frame_00111_jpg.rf.589f872a64ca3f7e688d639297e27e77.jpg,150,0.3522459902455234
datasets/train_on_2025_all\images\frame_00078_jpg.rf.32249801d882be3b4913c1d8c9e83d14.jpg,151,0.3515478067724692
datasets/train_on_2025_all\images\frame_00091_jpg.rf.974b6b31b7262170ed0c6352309f4189.jpg,152,0.3514085469050702
datasets/train_on_2025_all\images\frame_00024_jpg.rf.1ce1665d30deba75c8fb1833770c2e52.jpg,153,0.3502732159346986
datasets/train_on_2025_all\images\GX010666_MP4-0148_jpg.rf.6a9de4138517425a8d338d5a0a633209.jpg,154,0.3502704592272292
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.b2c7d0406b3c9fd3d23d5d921c71b825.jpg,155,0.350007093458439
datasets/train_on_2025_all\images\frame_00088_jpg.rf.34d942644c8b56ace203e826c58a244b.jpg,156,0.349740118734641
datasets/train_on_2025_all\images\frame_00032_jpg.rf.5074493bc8c3c4059abfa1847b7f7dd8.jpg,157,0.349493560749807
datasets/train_on_2025_all\val\images\frame_00072_jpg.rf.6dc3d1d7f0e02edf7082ca2c995c40bc.jpg,158,0.3487604916380164
datasets/train_on_2025_all\images\GX010665_MP4-0247_jpg.rf.3a3b932b5f4547b5d41018f8c8fb028b.jpg,159,0.34856158127367304
datasets/train_on_2025_all\images\frame_00075_jpg.rf.68a8b794aae2f373a1de3367d6578397.jpg,160,0.3480058483136264
datasets/train_on_2025_all\images\frame_00141_jpg.rf.f579336ed55e0244a5c390e83058ccbb.jpg,161,0.347930668370045
datasets/train_on_2025_all\images\frame_00066_jpg.rf.614efc16a5637063a474e0c46fdafe6e.jpg,162,0.34768681282802094
datasets/train_on_2025_all\images\frame_00218_jpg.rf.66313a6512d3b3b9ac9a28852f9ec30c.jpg,163,0.34765615291753
datasets/train_on_2025_all\images\GX010668_MP4-0044_jpg.rf.d861e37d767ab8c44714b949e7516e04.jpg,164,0.34735715035880094
datasets/train_on_2025_all\images\GX010668_MP4-0055_jpg.rf.214f488e484f8f9870a00c7f3db42ec1.jpg,165,0.34711350798315144
datasets/train_on_2025_all\images\GX010668_MP4-0019_jpg.rf.0700c79cf4896ce6b4639051d82f027b.jpg,166,0.34697819919004613
datasets/train_on_2025_all\images\frame_00029_jpg.rf.5542ce159e6b93a4d785b34cc6873008.jpg,167,0.34666325677235005
datasets/train_on_2025_all\images\frame_00153_jpg.rf.0cf4dd0629bd4aa23e9e8264e941b647.jpg,168,0.34622587459632864
datasets/train_on_2025_all\images\frame_00016_jpg.rf.f10e1d271453f680ef83a085acc37925.jpg,169,0.34614514390690704
datasets/train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,170,0.3460364929342674
datasets/train_on_2025_all\images\frame_00192_jpg.rf.6a7a5f74808714effb6bee4c2105755d.jpg,171,0.34599955198382915
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.955bd0922d02968533e78898de6c1842.jpg,172,0.34557663902911984
datasets/train_on_2025_all\val\images\frame_00069_jpg.rf.106a34bc13902751dc3cf219e9618052.jpg,173,0.3452606747123512
datasets/train_on_2025_all\images\frame_00013_jpg.rf.319a0513adcc6c335d9ab4228ba24610.jpg,174,0.3445700655322426
datasets/train_on_2025_all\images\frame_00003_jpg.rf.d8d3e2d8d3c9a4cf40b2ab2e95ba1e6a.jpg,175,0.3438733463152844
datasets/train_on_2025_all\images\frame_00030_jpg.rf.b8d808c0921d058f8023f0decd435751.jpg,176,0.3435563210035665
datasets/train_on_2025_all\images\frame_00118_jpg.rf.8e1b85964168f947b0cc4204d663c21c.jpg,177,0.3435024188802829
datasets/train_on_2025_all\val\images\frame_00101_jpg.rf.0aa0111fb0dc646713b263594df4cf3b.jpg,178,0.34254839637800466
datasets/train_on_2025_all\images\frame_00111_jpg.rf.802f1272aae167f610f57de1efa88bfa.jpg,179,0.34228856780689554
datasets/train_on_2025_all\val\images\frame_00013_jpg.rf.e45c961a193811f5837d1601e4b6f9f5.jpg,180,0.341503848174742
datasets/train_on_2025_all\images\frame_00063_jpg.rf.c1170fc4c9338149513e44e7f78ebc37.jpg,181,0.3406967044793722
datasets/train_on_2025_all\val\images\frame_00019_jpg.rf.697fb0f2f68c51f5bae3d7953d08b57a.jpg,182,0.3405940869070615
datasets/train_on_2025_all\images\frame_00047_jpg.rf.e162bc8fbc7dd03837be97d84b105b5a.jpg,183,0.34031416972233347
datasets/train_on_2025_all\images\GX010666_MP4-0334_jpg.rf.f2113772710263a1cfb2ec6402b3a9e9.jpg,184,0.3402348917425388
datasets/train_on_2025_all\val\images\GX010666_MP4-0229_jpg.rf.b7eb7cb0b290b8f4148606cdcdefd544.jpg,185,0.3400180236756037
datasets/train_on_2025_all\val\images\frame_00075_jpg.rf.2f4967fc89be50ac6de5ab98bba85c08.jpg,186,0.3385762844001899
datasets/train_on_2025_all\images\GX010666_MP4-0238_jpg.rf.cf35732d2b7e5f03386490ee48cfacd1.jpg,187,0.33854551418562295
datasets/train_on_2025_all\images\frame_00067_jpg.rf.f926886bccae32320fbde4c0e66a5f25.jpg,188,0.33854551418562295
datasets/train_on_2025_all\val\images\GX010664_MP4-0027_jpg.rf.5f8718f44188ce4277a73e163cda91c3.jpg,189,0.33842911727287506
datasets/train_on_2025_all\images\GX010667_MP4-0023_jpg.rf.fbff6355a711d5072f375377d738bc2c.jpg,190,0.3380574213072695
datasets/train_on_2025_all\images\frame_00034_jpg.rf.423f44f0a7f9a269664ac8db1eb75535.jpg,191,0.33699210471388935
datasets/train_on_2025_all\images\frame_00206_jpg.rf.9850fcccd9ce72e6090b86736cc1c3e3.jpg,192,0.33694063428084237
datasets/train_on_2025_all\images\frame_00016_jpg.rf.5336e29a50b604c268497c652a73d85f.jpg,193,0.3369124476144598
datasets/train_on_2025_all\images\frame_00116_jpg.rf.a2e48d3137969be32af15ae91eac0b8f.jpg,194,0.3357792749391664
datasets/train_on_2025_all\images\frame_00214_jpg.rf.0cd658c06ea8ae50e933930534e1c29a.jpg,195,0.3352878227588784
datasets/train_on_2025_all\images\frame_00040_jpg.rf.b2b95b1f65a38a9ddd877368e4224e62.jpg,196,0.33517602059205504
datasets/train_on_2025_all\images\frame_00135_jpg.rf.8d19f6ea905447d4f6f4db95cf0bf4c3.jpg,197,0.3351454981060911
datasets/train_on_2025_all\images\GX010666_MP4-0010_jpg.rf.2a7f11fccb666a70c086e1b061e18b32.jpg,198,0.3351218336207511
datasets/train_on_2025_all\images\frame_00064_jpg.rf.203300fd3576ed47bd2efa081e6a8ea9.jpg,199,0.3349180170842985
datasets/train_on_2025_all\images\frame_00039_jpg.rf.e0d8558e9129ede16ad89979cba1c607.jpg,200,0.3349147804425013
datasets/train_on_2025_all\images\frame_00128_jpg.rf.e2d3703ea001b6f133ba292cc8b0e99d.jpg,201,0.3345995215647694
datasets/train_on_2025_all\images\frame_00007_jpg.rf.3190f604ce8917bc6c8ad412b5d8e100.jpg,202,0.3342301343603082
datasets/train_on_2025_all\images\frame_00152_jpg.rf.66ac5fc207b972977ca969f0340fd8bc.jpg,203,0.3340682846180489
datasets/train_on_2025_all\images\frame_00099_jpg.rf.8a52471f628284602b00a531a9649369.jpg,204,0.33403975715420914
datasets/train_on_2025_all\images\frame_00181_jpg.rf.faa56a015e4de6a4ba9aef6295a234de.jpg,205,0.3337980825527488
datasets/train_on_2025_all\val\images\frame_00028_jpg.rf.37c96cbf16dcbd9348dc8abe1a6f79ab.jpg,206,0.3337611314790933
datasets/train_on_2025_all\images\frame_00057_jpg.rf.a9ac5b5e8b144bfc1e2b8eda47380a3b.jpg,207,0.33361418895552736
datasets/train_on_2025_all\images\GX010665_MP4-0267_jpg.rf.7167bfe5c8551f18b592897b9d2f8a50.jpg,208,0.3335589847359523
