image_path,basename,mean_brightness,std_brightness
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.7575f4db9b9cfeac208a6e09c37ff2c3.jpg,frame_00007_jpg.rf.7575f4db9b9cfeac208a6e09c37ff2c3.jpg,101.35561631944445,48.950405161812164
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.99d6e27d19ba41124d89d12e9ae68306.jpg,frame_00007_jpg.rf.99d6e27d19ba41124d89d12e9ae68306.jpg,83.25193142361111,53.35626873545692
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.b8aa26a7fa4db5f6deaf11a15cf1b867.jpg,frame_00007_jpg.rf.b8aa26a7fa4db5f6deaf11a15cf1b867.jpg,84.48014322916667,62.04480086229616
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.c9c871e0ba4d59f0c64afca3615e4b5e.jpg,frame_00007_jpg.rf.c9c871e0ba4d59f0c64afca3615e4b5e.jpg,115.40192708333333,57.40652320083992
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.ce845d4b9989d584fdb47d834c7814c3.jpg,frame_00007_jpg.rf.ce845d4b9989d584fdb47d834c7814c3.jpg,101.37282118055556,49.00960468713812
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.df175e2f7ab0148dbd824f69da57754c.jpg,frame_00007_jpg.rf.df175e2f7ab0148dbd824f69da57754c.jpg,101.38266059027778,49.030758297630925
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.11cfdb679b92a4147ba6adf42754255a.jpg,frame_00008_jpg.rf.11cfdb679b92a4147ba6adf42754255a.jpg,100.24262586805555,65.30225936367478
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.188ffe17721d4d241178344db4711dd6.jpg,frame_00008_jpg.rf.188ffe17721d4d241178344db4711dd6.jpg,121.96245225694445,60.19101395124933
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.6a4027daa752b930212f9a9b54e77b10.jpg,frame_00008_jpg.rf.6a4027daa752b930212f9a9b54e77b10.jpg,121.963515625,60.2584785165249
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.7b299bdebf3798f9d2382fc5b351cf6a.jpg,frame_00008_jpg.rf.7b299bdebf3798f9d2382fc5b351cf6a.jpg,111.10203559027778,53.12772641064839
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ad138de2472f10d072daac70fb4d56ba.jpg,frame_00008_jpg.rf.ad138de2472f10d072daac70fb4d56ba.jpg,76.9108203125,58.805334705834994
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ad6832df77945bb62c6f6faa8b76e5c7.jpg,frame_00008_jpg.rf.ad6832df77945bb62c6f6faa8b76e5c7.jpg,76.89466579861111,58.78172446661052
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ce267c492735efd81df40bc5a5fdc882.jpg,frame_00008_jpg.rf.ce267c492735efd81df40bc5a5fdc882.jpg,76.91060763888889,58.8094128099188
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.fc43621626aa3aa99924f367b0417b4d.jpg,frame_00008_jpg.rf.fc43621626aa3aa99924f367b0417b4d.jpg,100.24262586805555,65.30225936367478
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.3c5231dd711265c35729c5f88b56f813.jpg,frame_00009_jpg.rf.3c5231dd711265c35729c5f88b56f813.jpg,100.697890625,58.282744111576775
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.705ce6e6d191da051f21cdb82d999e49.jpg,frame_00009_jpg.rf.705ce6e6d191da051f21cdb82d999e49.jpg,114.99481770833333,53.87782619441435
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.7d91091c1cf2e42ac6fba56f7103fc54.jpg,frame_00009_jpg.rf.7d91091c1cf2e42ac6fba56f7103fc54.jpg,102.5301779513889,60.311632628071614
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,100.7248654513889,58.39820053866191
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,102.5456423611111,60.342410402334444
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.c8d320a217d012645cba27190c3be9d5.jpg,frame_00009_jpg.rf.c8d320a217d012645cba27190c3be9d5.jpg,100.7141579861111,58.333289025900186
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.d2671c8d580369af76cea49833fb4a05.jpg,frame_00009_jpg.rf.d2671c8d580369af76cea49833fb4a05.jpg,102.51411892361111,60.25598518245947
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.f07aa488b2e3f43bad477b51256f7244.jpg,frame_00009_jpg.rf.f07aa488b2e3f43bad477b51256f7244.jpg,115.00177517361111,53.89994299955894
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.2c583b78598b6ef0c2608eb15e4017e0.jpg,frame_00010_jpg.rf.2c583b78598b6ef0c2608eb15e4017e0.jpg,108.38026909722223,65.44366643924313
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.58ca5f4adf6c42b3427723f0a2628ae5.jpg,frame_00010_jpg.rf.58ca5f4adf6c42b3427723f0a2628ae5.jpg,120.25971788194444,71.28669053296437
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,125.72666666666667,50.82827846110317
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,120.28256944444445,71.34690813442724
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.82212d4a8709b29090aff803358b1f18.jpg,frame_00010_jpg.rf.82212d4a8709b29090aff803358b1f18.jpg,108.39546006944444,65.45708279263876
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a0205bcd883d3f8e2f93888ad1c2cf3c.jpg,frame_00010_jpg.rf.a0205bcd883d3f8e2f93888ad1c2cf3c.jpg,120.86388020833333,51.60215104271962
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a1b920fbd47c25211c628be795daf4b3.jpg,frame_00010_jpg.rf.a1b920fbd47c25211c628be795daf4b3.jpg,94.12838541666666,55.787001001366384
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,94.14963107638889,55.827270133651545
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,120.85778211805555,51.48032352953893
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,108.37868923611111,65.41676245229682
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.c46e629a1a7b5eaa396024d9c9d44b55.jpg,frame_00010_jpg.rf.c46e629a1a7b5eaa396024d9c9d44b55.jpg,94.12138888888889,55.754992808456066
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,107.00970486111112,58.55352824300651
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.d9527b21a602532451cfcef3b38f5782.jpg,frame_00010_jpg.rf.d9527b21a602532451cfcef3b38f5782.jpg,125.7366015625,50.93550133003787
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.f2f77a0e1bb2122fdd28d7c8c0a68653.jpg,frame_00010_jpg.rf.f2f77a0e1bb2122fdd28d7c8c0a68653.jpg,120.26641059027777,71.33084200440305
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.1fcc49c8b0fc89f7a3a3f0f9952da1df.jpg,frame_00011_jpg.rf.1fcc49c8b0fc89f7a3a3f0f9952da1df.jpg,96.38912326388889,62.32768543175613
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,88.92405381944444,61.557208073938945
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,84.81476128472222,71.22705567448271
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.8cdfc1f3a550d613af79bd25989f0999.jpg,frame_00011_jpg.rf.8cdfc1f3a550d613af79bd25989f0999.jpg,107.85111545138889,52.99983104882208
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.975b52169461b6e0516f23e40a98147c.jpg,frame_00011_jpg.rf.975b52169461b6e0516f23e40a98147c.jpg,85.92845052083334,54.05831741635425
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.b66e39b2805515df290d32ae4e69c027.jpg,frame_00011_jpg.rf.b66e39b2805515df290d32ae4e69c027.jpg,84.81240017361111,71.22127614153477
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.b8b1a3fd7b62dd82d7cd3bbc682f54a7.jpg,frame_00011_jpg.rf.b8b1a3fd7b62dd82d7cd3bbc682f54a7.jpg,84.77168836805555,71.16209035598547
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.ce61f94599259c92f54fb182f780fbe2.jpg,frame_00011_jpg.rf.ce61f94599259c92f54fb182f780fbe2.jpg,88.88787760416666,61.46459849923791
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.d9e9b77024a2390957bf5e6dd275eaf9.jpg,frame_00011_jpg.rf.d9e9b77024a2390957bf5e6dd275eaf9.jpg,85.9225390625,54.04369737874771
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.dcabad4bbba54e756b013e97dd23c08e.jpg,frame_00011_jpg.rf.dcabad4bbba54e756b013e97dd23c08e.jpg,107.85376302083333,53.019006510664354
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.e8cce621d23b11722ac314db32d53ad3.jpg,frame_00011_jpg.rf.e8cce621d23b11722ac314db32d53ad3.jpg,85.91259982638888,54.017648664913594
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.f3e6ddd10392a0197b88fd328a73db46.jpg,frame_00011_jpg.rf.f3e6ddd10392a0197b88fd328a73db46.jpg,96.36650607638889,62.27934347612219
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.fef6407c8d34aa751464d063276fd291.jpg,frame_00011_jpg.rf.fef6407c8d34aa751464d063276fd291.jpg,88.90147569444444,61.5083556844343
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.0b46ba4251e1de99d336c252b35c60e3.jpg,frame_00012_jpg.rf.0b46ba4251e1de99d336c252b35c60e3.jpg,100.62848958333333,60.688073725488344
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.0f81f75d47a2023ae72f9bfacffec0f1.jpg,frame_00012_jpg.rf.0f81f75d47a2023ae72f9bfacffec0f1.jpg,105.05319010416666,54.307727189091274
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.11ed1fc12ec2f8b018b48bfe25c17968.jpg,frame_00012_jpg.rf.11ed1fc12ec2f8b018b48bfe25c17968.jpg,100.62796875,60.70048861783131
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.3515fba64554e6fc8794a683796ed5a5.jpg,frame_00012_jpg.rf.3515fba64554e6fc8794a683796ed5a5.jpg,107.6021701388889,71.77106963298458
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.3e1c00c467c5a01f645f4cdcdd59428e.jpg,frame_00012_jpg.rf.3e1c00c467c5a01f645f4cdcdd59428e.jpg,87.86296875,56.22495629419152
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.5f59c1f919c599da973037db994c8b0f.jpg,frame_00012_jpg.rf.5f59c1f919c599da973037db994c8b0f.jpg,100.61858072916667,60.672205499782955
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00012_jpg.rf.6cfefd072aee9506808de677ebe42cf5.jpg,frame_00012_jpg.rf.6cfefd072aee9506808de677ebe42cf5.jpg,105.01555555555555,54.25268515535759
