epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,171.934,1.68952,0.5959,0.11178,1.24859,1.53764,0.72297,0.72348,0.79065,0.41626,0.74392,0.7495,0.82169,0.78186,1.62272,0.45886,0.07884,1.11097,1.5111,0.00134,0.00134,0.00134
12,187.351,1.66956,0.61195,0.11014,1.20161,1.49929,0.76549,0.71363,0.79454,0.41832,0.78553,0.7301,0.82098,0.78174,1.60948,0.46081,0.07953,1.13077,1.47231,0.001274,0.001274,0.001274
13,202.779,1.67946,0.58269,0.10565,1.19783,1.51906,0.74367,0.74931,0.8127,0.43066,0.75082,0.76304,0.83183,0.79412,1.599,0.45155,0.07779,1.09597,1.50466,0.001208,0.001208,0.001208
14,218.185,1.69916,0.6117,0.10989,1.20597,1.52344,0.75738,0.72095,0.80446,0.43468,0.75322,0.74291,0.82214,0.78028,1.5661,0.445,0.0751,1.09936,1.47209,0.001142,0.001142,0.001142
15,233.507,1.63902,0.58121,0.10766,1.15417,1.48807,0.73664,0.75663,0.81334,0.43649,0.76013,0.77036,0.84116,0.79791,1.58702,0.44025,0.07609,1.06753,1.47662,0.001076,0.001076,0.001076
16,249.706,1.63154,0.58132,0.11407,1.16848,1.50065,0.75771,0.75663,0.81395,0.4359,0.77512,0.77402,0.84136,0.7935,1.56367,0.43459,0.07637,1.08268,1.47688,0.00101,0.00101,0.00101
17,265.05,1.62093,0.60707,0.10381,1.18498,1.48761,0.76526,0.75761,0.82676,0.45501,0.77059,0.78225,0.84594,0.80837,1.51366,0.42184,0.0739,1.06805,1.44697,0.000944,0.000944,0.000944
18,280.42,1.6097,0.61158,0.10817,1.14279,1.47631,0.75128,0.7821,0.82872,0.46168,0.7682,0.79442,0.84994,0.81477,1.51195,0.42109,0.07439,1.03266,1.43635,0.000878,0.000878,0.000878
19,295.953,1.61548,0.618,0.10373,1.12674,1.47677,0.7611,0.76487,0.83609,0.47134,0.77151,0.77231,0.84932,0.81246,1.49765,0.40665,0.0742,1.03382,1.40857,0.000812,0.000812,0.000812
20,311.554,1.56954,0.53015,0.09549,1.12355,1.44583,0.774,0.79048,0.83541,0.46615,0.78795,0.79891,0.85307,0.81494,1.49846,0.40182,0.07377,1.03602,1.42465,0.000746,0.000746,0.000746
21,345.28,1.54157,0.5379,0.10018,1.11446,1.42699,0.78701,0.75663,0.83838,0.47474,0.80224,0.77676,0.85706,0.81812,1.4929,0.40162,0.07251,1.01703,1.41689,0.00068,0.00068,0.00068
22,360.656,1.54303,0.55301,0.09829,1.12415,1.42666,0.7913,0.76029,0.85052,0.48357,0.8049,0.76853,0.86271,0.81807,1.47028,0.40497,0.07197,1.0088,1.39492,0.000614,0.000614,0.000614
23,376.038,1.52264,0.52241,0.09573,1.10229,1.41916,0.80754,0.77161,0.84916,0.48678,0.81999,0.78351,0.86659,0.82536,1.45316,0.39745,0.07072,1.00918,1.38793,0.000548,0.000548,0.000548
24,391.475,1.51132,0.58939,0.10129,1.10906,1.41737,0.80573,0.75893,0.85286,0.49418,0.82225,0.77449,0.8721,0.83612,1.44317,0.39079,0.07136,0.99246,1.38113,0.000482,0.000482,0.000482
25,406.803,1.5097,0.50925,0.09639,1.06981,1.40628,0.77759,0.79963,0.85615,0.49535,0.78605,0.80671,0.87143,0.83716,1.45262,0.38858,0.07173,0.99044,1.38731,0.000416,0.000416,0.000416
26,422.109,1.49226,0.54253,0.10303,1.08633,1.37609,0.79069,0.80183,0.86128,0.499,0.80245,0.80878,0.87399,0.83941,1.44118,0.3834,0.07182,0.97207,1.37222,0.00035,0.00035,0.00035
27,437.477,1.50819,0.54309,0.10903,1.07269,1.39554,0.7896,0.80146,0.86222,0.50509,0.80435,0.80146,0.87248,0.83478,1.42921,0.38435,0.07126,0.96127,1.37065,0.000284,0.000284,0.000284
28,452.876,1.52071,0.54808,0.09598,1.06957,1.39277,0.80851,0.78408,0.85946,0.50132,0.81932,0.79506,0.87315,0.83553,1.42699,0.38149,0.07027,0.96483,1.36519,0.000218,0.000218,0.000218
29,468.133,1.47964,0.54603,0.09521,1.04694,1.39024,0.80993,0.78683,0.86445,0.50998,0.82226,0.7978,0.87523,0.839,1.40179,0.37584,0.06965,0.95504,1.35813,0.000152,0.000152,0.000152
30,483.748,1.45854,0.52827,0.0947,1.02053,1.37227,0.80949,0.77859,0.86439,0.51217,0.81995,0.78866,0.87346,0.83716,1.39301,0.37607,0.06962,0.95185,1.34799,8.6e-05,8.6e-05,8.6e-05
