epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,31.6486,1.3188,0.33801,0.04338,0.93594,1.22962,0.88238,0.89474,0.96188,0.62898,0.88238,0.89474,0.96086,0.94043,1.25575,0.24532,0.01208,0.84921,1.14207,0.001406,0.001406,0.001406
14,34.1003,1.30438,0.33079,0.04524,0.8448,1.19854,0.83098,0.9488,0.95908,0.57763,0.82918,0.94152,0.96418,0.95238,1.35522,0.24231,0.01042,0.85373,1.19831,0.0013565,0.0013565,0.0013565
15,36.605,1.29709,0.34845,0.04221,0.90191,1.21982,0.87139,0.87172,0.95967,0.55186,0.91765,0.85965,0.96246,0.95133,1.37641,0.25128,0.01155,0.83776,1.21725,0.001307,0.001307,0.001307
16,38.9794,1.34854,0.32015,0.0268,0.85964,1.22152,0.91603,0.85965,0.96174,0.65511,0.91603,0.85965,0.95995,0.94469,1.20049,0.24204,0.01223,0.80273,1.15346,0.0012575,0.0012575,0.0012575
17,41.4324,1.44833,0.30824,0.02916,0.94015,1.26834,0.88877,0.90058,0.96194,0.64782,0.88877,0.90058,0.96014,0.9365,1.22903,0.24073,0.0117,0.80795,1.15677,0.001208,0.001208,0.001208
18,43.8072,1.30112,0.31968,0.04278,0.8875,1.22655,0.91062,0.89474,0.96584,0.66082,0.91062,0.89474,0.96323,0.94828,1.14358,0.23094,0.01082,0.77897,1.10851,0.0011585,0.0011585,0.0011585
19,46.266,1.22603,0.25073,0.04764,0.82102,1.16636,0.92741,0.89474,0.96865,0.63715,0.92741,0.89474,0.96654,0.95301,1.19388,0.2282,0.01102,0.80814,1.12542,0.001109,0.001109,0.001109
20,48.7098,1.26529,0.27596,0.0436,0.82987,1.15862,0.98188,0.87719,0.97678,0.68219,0.98188,0.87719,0.97583,0.96241,1.0782,0.21814,0.01291,0.76978,1.08079,0.0010595,0.0010595,0.0010595
21,51.1658,1.2488,0.25547,0.04735,0.8103,1.19666,0.95813,0.90058,0.9802,0.70104,0.95813,0.90058,0.97949,0.96387,1.07883,0.21321,0.01402,0.74902,1.07176,0.00101,0.00101,0.00101
22,53.6273,1.17407,0.22675,0.04713,0.77336,1.11996,0.94697,0.93995,0.98319,0.69682,0.94697,0.93995,0.98201,0.96586,1.09187,0.20768,0.01342,0.72548,1.07941,0.0009605,0.0009605,0.0009605
23,56.0132,1.12892,0.27697,0.0503,0.79476,1.13207,0.9391,0.94152,0.98339,0.6874,0.9391,0.94152,0.98174,0.96247,1.11101,0.20249,0.01268,0.73306,1.07625,0.000911,0.000911,0.000911
24,58.388,1.13944,0.23373,0.03576,0.78398,1.09966,0.94749,0.94961,0.98791,0.69871,0.95328,0.94152,0.98609,0.97112,1.10366,0.19655,0.01231,0.72032,1.06746,0.0008615,0.0008615,0.0008615
25,60.8378,1.09346,0.22854,0.06303,0.77466,1.08751,0.92978,0.98246,0.98329,0.72554,0.93244,0.96856,0.98154,0.97263,0.99251,0.18616,0.0113,0.69984,1.0265,0.000812,0.000812,0.000812
26,63.3121,1.1102,0.25362,0.05416,0.76938,1.09504,0.91964,0.97661,0.98253,0.72306,0.92241,0.97325,0.98098,0.97304,0.99628,0.19098,0.01174,0.68905,1.02592,0.0007625,0.0007625,0.0007625
27,65.6977,1.09785,0.20083,0.01961,0.76021,1.08552,0.95893,0.95585,0.98822,0.73664,0.95883,0.95343,0.98682,0.98085,0.99622,0.18495,0.0122,0.67551,1.02367,0.000713,0.000713,0.000713
28,68.2563,1.0338,0.21489,0.03625,0.74013,1.06558,0.95394,0.95906,0.98801,0.72864,0.95882,0.9531,0.98716,0.97716,1.02936,0.18441,0.01223,0.68081,1.03222,0.0006635,0.0006635,0.0006635
29,70.6336,1.03254,0.22897,0.01563,0.67292,1.06069,0.95092,0.94737,0.98764,0.7475,0.95092,0.94737,0.98759,0.97591,0.96571,0.19261,0.01151,0.67916,1.01508,0.000614,0.000614,0.000614
30,73.0847,1.0433,0.2504,0.05412,0.6997,1.08334,0.94968,0.94737,0.9875,0.76016,0.94968,0.94737,0.98743,0.97801,0.93964,0.19186,0.01132,0.65855,1.00625,0.0005645,0.0005645,0.0005645
31,94.0757,1.02637,0.21719,0.02995,0.7294,1.07291,0.95003,0.95906,0.9882,0.73906,0.95003,0.95906,0.98814,0.98383,0.95809,0.18828,0.01116,0.65085,1.00758,0.000515,0.000515,0.000515
32,96.4451,1.05014,0.26044,0.03653,0.7397,1.09075,0.95361,0.96177,0.98869,0.73451,0.95361,0.96177,0.98859,0.98618,0.95815,0.18668,0.01117,0.64211,1.00728,0.0004655,0.0004655,0.0004655
33,98.8304,1.03781,0.20969,0.03156,0.71256,1.07552,0.94806,0.9606,0.98704,0.75264,0.94806,0.9606,0.98693,0.9859,0.93705,0.18176,0.01146,0.65419,1.00635,0.000416,0.000416,0.000416
34,101.303,0.95696,0.18491,0.04954,0.67551,1.0291,0.94487,0.95322,0.98611,0.76559,0.94487,0.95322,0.98596,0.98493,0.91272,0.17998,0.0112,0.6466,1.00396,0.0003665,0.0003665,0.0003665
35,103.743,0.99446,0.20594,0.03351,0.69301,1.03121,0.94117,0.95906,0.98616,0.76468,0.94117,0.95906,0.98602,0.98497,0.90121,0.17607,0.01118,0.63796,1.00077,0.000317,0.000317,0.000317
36,106.104,0.94259,0.21268,0.05064,0.68822,1.02954,0.95177,0.97076,0.98736,0.78569,0.95177,0.97076,0.98717,0.98611,0.88339,0.17216,0.01121,0.61154,0.99025,0.0002675,0.0002675,0.0002675
37,108.536,0.9841,0.19838,0.02292,0.70189,1.04502,0.94013,0.97076,0.98647,0.78245,0.94013,0.97076,0.98633,0.98527,0.88051,0.17196,0.01104,0.60148,0.98655,0.000218,0.000218,0.000218
38,110.91,0.96222,0.19255,0.02984,0.6615,1.05066,0.93129,0.97076,0.98748,0.78268,0.93129,0.97076,0.98729,0.98624,0.86073,0.17118,0.01064,0.5966,0.97888,0.0001685,0.0001685,0.0001685
39,113.388,0.92278,0.21473,0.04242,0.6449,1.04061,0.92954,0.97076,0.98812,0.78145,0.92954,0.97076,0.98802,0.98694,0.8506,0.17041,0.01063,0.59477,0.97597,0.000119,0.000119,0.000119
40,115.919,0.94734,0.25253,0.03278,0.66739,1.04151,0.93016,0.97076,0.98832,0.7819,0.93016,0.97076,0.98821,0.98715,0.83868,0.16897,0.01046,0.59205,0.97338,6.95e-05,6.95e-05,6.95e-05
