epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,55.7504,1.3445,0.24322,0.02759,0.87605,1.24354,0.85889,0.92521,0.9527,0.61282,0.85889,0.92521,0.95225,0.94154,1.23003,0.17678,0.00863,0.82481,1.15477,0.0014555,0.0014555,0.0014555
13,60.3753,1.29587,0.24294,0.02753,0.8503,1.22298,0.86126,0.95291,0.96219,0.62743,0.85876,0.95014,0.96067,0.95299,1.18732,0.16927,0.00721,0.78564,1.12048,0.001406,0.001406,0.001406
14,65.2522,1.3114,0.26631,0.02484,0.85014,1.23188,0.88506,0.95014,0.96686,0.64186,0.88248,0.94737,0.96584,0.95692,1.17458,0.16451,0.00608,0.77005,1.1188,0.0013565,0.0013565,0.0013565
15,69.8871,1.26584,0.23161,0.02049,0.81734,1.19836,0.90492,0.92276,0.96824,0.62542,0.90237,0.91967,0.96688,0.95699,1.20588,0.15506,0.00655,0.75894,1.13375,0.001307,0.001307,0.001307
16,74.4853,1.27363,0.21941,0.03539,0.82509,1.25406,0.8968,0.91474,0.96624,0.65112,0.90592,0.9069,0.96557,0.95196,1.1356,0.15652,0.00572,0.73078,1.11674,0.0012575,0.0012575,0.0012575
17,79.1343,1.22451,0.22916,0.01856,0.78831,1.1687,0.91199,0.90028,0.96843,0.6452,0.91285,0.90028,0.96779,0.95423,1.14933,0.15567,0.00552,0.73704,1.11543,0.001208,0.001208,0.001208
18,83.7121,1.21239,0.20054,0.03037,0.78991,1.18011,0.89402,0.93352,0.96833,0.64904,0.89222,0.93075,0.96683,0.96298,1.15268,0.14729,0.00534,0.72402,1.10871,0.0011585,0.0011585,0.0011585
19,88.3777,1.22324,0.21493,0.03514,0.7554,1.18563,0.90081,0.93083,0.96575,0.63248,0.90337,0.92521,0.964,0.95967,1.14121,0.1436,0.00671,0.72,1.09948,0.001109,0.001109,0.001109
20,92.9266,1.20224,0.22979,0.03792,0.75193,1.17092,0.90334,0.95568,0.97522,0.68289,0.9189,0.94162,0.97265,0.96844,1.06949,0.14501,0.00653,0.70108,1.07479,0.0010595,0.0010595,0.0010595
21,97.5806,1.18531,0.21942,0.02585,0.7706,1.13116,0.89379,0.96953,0.9731,0.68812,0.9026,0.94983,0.97264,0.97044,1.03684,0.13693,0.00676,0.68675,1.066,0.00101,0.00101,0.00101
22,102.21,1.18647,0.24142,0.0312,0.73241,1.18034,0.87561,0.97507,0.96768,0.69115,0.88237,0.96399,0.96671,0.96442,1.02502,0.13561,0.00653,0.67102,1.06739,0.0009605,0.0009605,0.0009605
23,106.815,1.16903,0.20194,0.03258,0.74389,1.18348,0.89763,0.97161,0.97671,0.70887,0.8975,0.9702,0.97644,0.97525,1.00877,0.13366,0.00604,0.64859,1.04938,0.000911,0.000911,0.000911
24,111.479,1.11945,0.18514,0.02286,0.7147,1.11264,0.90928,0.97507,0.98081,0.7063,0.91154,0.97048,0.9806,0.97924,1.03416,0.13556,0.00635,0.63516,1.04683,0.0008615,0.0008615,0.0008615
25,116.15,1.10285,0.22198,0.02951,0.70103,1.11634,0.8949,0.96706,0.97797,0.70193,0.89509,0.96676,0.97773,0.97258,1.01221,0.13358,0.00629,0.62978,1.04038,0.000812,0.000812,0.000812
26,120.821,1.11773,0.21726,0.02257,0.72251,1.1339,0.91767,0.95716,0.98114,0.72703,0.91761,0.95645,0.98076,0.97974,0.96735,0.13019,0.00642,0.61991,1.02929,0.0007625,0.0007625,0.0007625
27,125.499,1.12099,0.2146,0.0262,0.71828,1.12734,0.91713,0.95845,0.97953,0.72995,0.91774,0.95845,0.97929,0.97671,0.94601,0.12897,0.00508,0.61107,1.01887,0.000713,0.000713,0.000713
28,130.058,1.06109,0.17246,0.03318,0.6889,1.10387,0.92683,0.96676,0.9811,0.71324,0.92796,0.96338,0.98073,0.97636,0.96897,0.12701,0.0049,0.60749,1.01904,0.0006635,0.0006635,0.0006635
29,134.655,1.05061,0.23015,0.01978,0.68821,1.0909,0.92782,0.97784,0.98403,0.73933,0.93484,0.97507,0.98383,0.98109,0.94049,0.12322,0.00492,0.59611,1.01311,0.000614,0.000614,0.000614
30,139.309,1.02423,0.204,0.02311,0.66298,1.08487,0.90069,0.98615,0.9811,0.74146,0.89844,0.98338,0.98047,0.97883,0.91774,0.11807,0.00437,0.59169,1.00779,0.0005645,0.0005645,0.0005645
31,162.285,0.98652,0.21483,0.02774,0.64642,1.06732,0.9113,0.98615,0.97979,0.75604,0.91295,0.98338,0.97882,0.97716,0.89035,0.11607,0.00467,0.59091,1.00201,0.000515,0.000515,0.000515
32,166.928,0.99466,0.20174,0.03151,0.6709,1.09319,0.9172,0.98615,0.98246,0.75295,0.9149,0.98282,0.98207,0.98096,0.89833,0.11425,0.00505,0.58822,1.00474,0.0004655,0.0004655,0.0004655
33,171.591,1.00434,0.196,0.02108,0.64507,1.08693,0.91322,0.9723,0.98354,0.76326,0.92362,0.96122,0.98338,0.98285,0.87728,0.11168,0.00472,0.57112,0.99553,0.000416,0.000416,0.000416
34,176.212,1.00843,0.20432,0.03453,0.63291,1.09163,0.91201,0.97617,0.98471,0.76559,0.90939,0.9723,0.98444,0.98265,0.8636,0.11165,0.00485,0.56511,0.9872,0.0003665,0.0003665,0.0003665
35,180.875,0.99312,0.1862,0.02323,0.64432,1.07088,0.9049,0.97784,0.98482,0.74772,0.93044,0.93629,0.98393,0.98365,0.889,0.10962,0.00541,0.56785,0.99146,0.000317,0.000317,0.000317
36,185.461,0.98171,0.16736,0.02412,0.65669,1.05147,0.91703,0.97976,0.98557,0.76081,0.91986,0.97507,0.98519,0.98491,0.85902,0.10599,0.00544,0.5618,0.98724,0.0002675,0.0002675,0.0002675
37,190.068,0.99288,0.20361,0.03078,0.6448,1.06208,0.92489,0.97784,0.98612,0.77088,0.92581,0.96796,0.9861,0.98579,0.85771,0.10643,0.0051,0.55513,0.98175,0.000218,0.000218,0.000218
38,194.859,0.96225,0.17082,0.03316,0.61483,1.05495,0.93076,0.9682,0.98629,0.77063,0.93214,0.96676,0.98605,0.98585,0.84006,0.10674,0.00518,0.55398,0.97673,0.0001685,0.0001685,0.0001685
39,199.434,0.93356,0.17941,0.02381,0.62426,1.03795,0.93609,0.97379,0.9864,0.76974,0.93605,0.97313,0.98603,0.98581,0.84126,0.10663,0.00527,0.55604,0.97694,0.000119,0.000119,0.000119
40,204.005,0.93602,0.2074,0.02082,0.62971,1.05903,0.93827,0.97784,0.98667,0.77727,0.93861,0.97409,0.98637,0.98611,0.82714,0.10551,0.0052,0.55341,0.97548,6.95e-05,6.95e-05,6.95e-05
