epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,49.2803,1.2639,0.26111,0.05159,0.8911,1.1483,0.86547,0.88579,0.95425,0.61422,0.86628,0.88579,0.9527,0.93915,1.24413,0.19519,0.00952,0.83712,1.1033,0.001505,0.001505,0.001505
12,53.6834,1.24971,0.29398,0.04528,0.87748,1.14445,0.86768,0.87679,0.95687,0.63987,0.86768,0.87679,0.95587,0.94312,1.19895,0.17866,0.00825,0.83923,1.06897,0.0014555,0.0014555,0.0014555
13,58.1736,1.26866,0.23187,0.02669,0.88219,1.14864,0.92417,0.84869,0.95774,0.65197,0.92417,0.84869,0.95774,0.94866,1.18044,0.17596,0.00882,0.81792,1.06599,0.001406,0.001406,0.001406
14,62.6584,1.2567,0.22967,0.03066,0.85982,1.14963,0.93156,0.8663,0.96547,0.65646,0.93156,0.8663,0.96547,0.95407,1.1374,0.16829,0.00685,0.81797,1.05318,0.0013565,0.0013565,0.0013565
15,67.275,1.20783,0.23451,0.03311,0.88503,1.1257,0.88939,0.91922,0.96896,0.65597,0.88939,0.91922,0.96896,0.96543,1.12001,0.14714,0.00869,0.78965,1.05468,0.001307,0.001307,0.001307
16,71.8001,1.22241,0.23096,0.03433,0.82829,1.13102,0.89952,0.92267,0.96088,0.66762,0.89952,0.92267,0.96108,0.95631,1.13643,0.15168,0.0095,0.76095,1.03804,0.0012575,0.0012575,0.0012575
17,76.3007,1.13613,0.20101,0.0356,0.817,1.0697,0.91979,0.94986,0.97165,0.68254,0.92203,0.94708,0.97169,0.96489,1.09136,0.15056,0.00969,0.76107,1.02451,0.001208,0.001208,0.001208
18,80.8055,1.17643,0.22598,0.04512,0.79209,1.11498,0.92045,0.93468,0.97569,0.65769,0.90868,0.94234,0.97614,0.97132,1.164,0.14597,0.00988,0.75736,1.03554,0.0011585,0.0011585,0.0011585
19,85.2496,1.11996,0.22218,0.05568,0.78832,1.05902,0.90739,0.92798,0.97096,0.71275,0.90739,0.92798,0.97096,0.96812,0.98596,0.14246,0.00898,0.72429,0.97626,0.001109,0.001109,0.001109
20,89.7581,1.11764,0.20903,0.04695,0.75915,1.05637,0.88682,0.94429,0.96882,0.68582,0.88682,0.94429,0.96882,0.96238,1.05585,0.14621,0.00854,0.72175,0.99027,0.0010595,0.0010595,0.0010595
21,94.2166,1.10292,0.19804,0.02631,0.76544,1.05414,0.89485,0.9482,0.97707,0.71129,0.89485,0.9482,0.97707,0.9728,0.97791,0.14704,0.00723,0.68428,0.97574,0.00101,0.00101,0.00101
22,98.7461,1.07852,0.22801,0.03548,0.77311,1.06363,0.94168,0.92758,0.98061,0.71446,0.94168,0.92758,0.98101,0.9788,0.98949,0.14618,0.00791,0.67591,0.97572,0.0009605,0.0009605,0.0009605
23,103.245,1.05366,0.22357,0.03834,0.74579,1.04746,0.94475,0.91922,0.98317,0.73621,0.94475,0.91922,0.98372,0.98129,0.95421,0.14292,0.00805,0.65758,0.96553,0.000911,0.000911,0.000911
24,107.755,1.0004,0.22744,0.03164,0.68791,1.02167,0.97081,0.92646,0.98695,0.75,0.97081,0.92646,0.98695,0.98288,0.92949,0.13546,0.00831,0.66033,0.96227,0.0008615,0.0008615,0.0008615
25,112.25,1.06565,0.17783,0.04003,0.70071,1.02957,0.92761,0.961,0.98769,0.76341,0.92761,0.961,0.98769,0.98616,0.90105,0.13371,0.00744,0.64051,0.95097,0.000812,0.000812,0.000812
26,116.753,1.03359,0.23236,0.03766,0.7275,1.03223,0.9369,0.96379,0.9887,0.74549,0.9369,0.96379,0.9887,0.98744,0.92201,0.1295,0.00717,0.65297,0.95677,0.0007625,0.0007625,0.0007625
27,121.339,1.01555,0.20587,0.03,0.68886,1.01979,0.94393,0.98482,0.98958,0.77115,0.94393,0.98482,0.98958,0.98609,0.8724,0.13285,0.007,0.63193,0.93417,0.000713,0.000713,0.000713
28,125.84,0.98101,0.18896,0.0266,0.69226,1.0215,0.93204,0.99443,0.98955,0.77365,0.93204,0.99443,0.98955,0.98709,0.84629,0.12638,0.00752,0.61555,0.92781,0.0006635,0.0006635,0.0006635
29,130.339,0.96778,0.19552,0.03089,0.66851,1.0057,0.94104,0.98607,0.99016,0.7797,0.94104,0.98607,0.99016,0.98984,0.83013,0.12393,0.00684,0.59948,0.92489,0.000614,0.000614,0.000614
30,134.835,0.93336,0.1953,0.02857,0.65025,0.98359,0.94935,0.97214,0.99004,0.78636,0.94935,0.97214,0.99004,0.98894,0.82278,0.12181,0.00692,0.58062,0.92092,0.0005645,0.0005645,0.0005645
31,157.805,1.01559,0.2137,0.04792,0.65649,1.02767,0.95853,0.9657,0.98988,0.76626,0.95853,0.9657,0.98988,0.98869,0.8563,0.11588,0.00694,0.60399,0.92868,0.000515,0.000515,0.000515
32,162.241,0.93049,0.16183,0.03587,0.62427,1.00187,0.954,0.98204,0.99066,0.76596,0.954,0.98204,0.99066,0.99058,0.84636,0.11622,0.00678,0.60497,0.92432,0.0004655,0.0004655,0.0004655
33,166.678,0.9547,0.14893,0.02526,0.63254,1.00925,0.95124,0.9782,0.99075,0.77683,0.95124,0.9782,0.99075,0.98977,0.81835,0.11113,0.00568,0.58184,0.91056,0.000416,0.000416,0.000416
34,171.096,0.9841,0.20276,0.03158,0.66181,1.01163,0.94912,0.97772,0.9903,0.78759,0.94912,0.97772,0.9903,0.9893,0.82418,0.1104,0.00586,0.56965,0.9123,0.0003665,0.0003665,0.0003665
35,175.585,0.93384,0.19614,0.05397,0.62383,1.00155,0.95957,0.99166,0.99083,0.78647,0.95957,0.99166,0.99083,0.98959,0.8247,0.10922,0.00688,0.56383,0.91762,0.000317,0.000317,0.000317
36,180.007,0.8989,0.17745,0.0272,0.62617,0.97936,0.95961,0.99443,0.99178,0.7942,0.95961,0.99443,0.99178,0.99055,0.80398,0.10657,0.00663,0.55633,0.9122,0.0002675,0.0002675,0.0002675
37,184.617,0.92466,0.18222,0.04069,0.63346,0.99011,0.95909,0.99443,0.99141,0.78965,0.95909,0.99443,0.99141,0.99037,0.80759,0.10607,0.00607,0.55307,0.90809,0.000218,0.000218,0.000218
38,189.084,0.89393,0.21679,0.03198,0.6004,0.97647,0.95718,0.99627,0.9909,0.79945,0.95718,0.99627,0.9909,0.98963,0.78654,0.10524,0.00616,0.5506,0.90566,0.0001685,0.0001685,0.0001685
39,193.587,0.85183,0.16431,0.03068,0.60327,0.96012,0.95453,0.99721,0.99064,0.80503,0.95453,0.99721,0.99064,0.98933,0.77394,0.10391,0.00606,0.54182,0.90424,0.000119,0.000119,0.000119
40,198.103,0.85834,0.19186,0.0258,0.61468,0.97635,0.95447,0.99721,0.99047,0.80649,0.95447,0.99721,0.99047,0.9903,0.76458,0.10349,0.00598,0.54066,0.90324,6.95e-05,6.95e-05,6.95e-05
