epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,27.4214,1.32362,0.32063,0.0186,0.87942,1.18053,0.83834,0.90758,0.93731,0.66026,0.83834,0.90758,0.93731,0.92755,1.03594,0.24534,0.01991,0.76948,1.01823,0.0011585,0.0011585,0.0011585
19,28.9693,1.12769,0.38696,0.0587,0.89686,1.09774,0.90098,0.925,0.95667,0.70478,0.90098,0.925,0.95667,0.93988,0.99368,0.24175,0.01797,0.74239,0.99482,0.001109,0.001109,0.001109
20,30.4864,1.19682,0.3771,0.03073,0.86718,1.12481,0.90098,0.925,0.95667,0.70478,0.90098,0.925,0.95667,0.93988,0.99368,0.24175,0.01797,0.74239,0.99482,0.0010595,0.0010595,0.0010595
21,32.0327,1.0728,0.2708,0.02513,0.77654,1.04288,0.91424,0.9375,0.9635,0.73203,0.91424,0.9375,0.9635,0.94135,0.98403,0.24465,0.01555,0.71508,0.99318,0.00101,0.00101,0.00101
22,33.5633,1.22873,0.4404,0.05427,0.8592,1.10423,0.91506,0.94273,0.96192,0.72664,0.91506,0.94273,0.96192,0.9415,0.98008,0.23965,0.01468,0.71036,0.98684,0.0009605,0.0009605,0.0009605
23,35.0483,1.06485,0.31277,0.02665,0.76604,1.02854,0.93338,0.95,0.9677,0.74259,0.93338,0.95,0.9677,0.94605,0.95202,0.22902,0.01355,0.69615,0.97514,0.000911,0.000911,0.000911
24,36.5844,1.13061,0.24566,0.0256,0.78002,1.11806,0.92908,0.95,0.96729,0.74549,0.92908,0.95,0.96729,0.95539,0.92637,0.2231,0.01292,0.67262,0.9628,0.0008615,0.0008615,0.0008615
25,38.1075,1.04477,0.30002,0.02784,0.76095,1.05771,0.92908,0.95,0.96729,0.74549,0.92908,0.95,0.96729,0.95539,0.92637,0.2231,0.01292,0.67262,0.9628,0.000812,0.000812,0.000812
26,39.6427,1.1138,0.27194,0.02888,0.83369,1.11457,0.93769,0.94058,0.96682,0.70971,0.93769,0.94058,0.96682,0.95424,0.94811,0.21834,0.01348,0.67261,0.96518,0.0007625,0.0007625,0.0007625
27,41.1572,1.1273,0.27231,0.05699,0.79027,1.10016,0.93775,0.94156,0.96787,0.70543,0.93775,0.94156,0.96787,0.94499,0.92921,0.21561,0.01324,0.65986,0.96109,0.000713,0.000713,0.000713
28,42.6971,0.99769,0.26987,0.02759,0.72457,1.04456,0.93783,0.9428,0.97054,0.73079,0.93783,0.9428,0.97054,0.94875,0.8931,0.21386,0.01381,0.64234,0.94939,0.0006635,0.0006635,0.0006635
29,44.146,1.00716,0.31856,0.04785,0.81922,1.0404,0.93801,0.94584,0.97247,0.75043,0.93801,0.94584,0.97247,0.94926,0.85125,0.20622,0.01315,0.63252,0.93926,0.000614,0.000614,0.000614
30,45.6051,1.08101,0.21271,0.02953,0.75475,1.07435,0.9388,0.95879,0.9753,0.78456,0.9388,0.95879,0.9753,0.96014,0.83208,0.19899,0.01261,0.62733,0.93691,0.0005645,0.0005645,0.0005645
31,66.3076,1.01483,0.18776,0.04064,0.76965,1.07306,0.9388,0.95879,0.9753,0.78456,0.9388,0.95879,0.9753,0.96014,0.83208,0.19899,0.01261,0.62733,0.93691,0.000515,0.000515,0.000515
32,67.8415,1.10285,0.27583,0.02402,0.77285,1.0423,0.93767,0.9625,0.97648,0.77555,0.93767,0.9625,0.97648,0.95941,0.82365,0.20171,0.01218,0.6182,0.93803,0.0004655,0.0004655,0.0004655
33,69.284,1.1111,0.26705,0.07021,0.72506,1.09777,0.93883,0.95931,0.97685,0.77402,0.93883,0.95931,0.97685,0.95877,0.82757,0.21223,0.0126,0.61075,0.93818,0.000416,0.000416,0.000416
34,70.7159,0.95862,0.23785,0.04107,0.6859,1.03768,0.92763,0.9614,0.97763,0.77668,0.92763,0.9614,0.97763,0.95926,0.82305,0.21128,0.01239,0.61035,0.93598,0.0003665,0.0003665,0.0003665
35,72.1618,0.98154,0.25358,0.02226,0.70816,1.04419,0.92847,0.97354,0.97751,0.78292,0.92847,0.97354,0.97751,0.96006,0.81421,0.20809,0.01267,0.60117,0.93582,0.000317,0.000317,0.000317
36,73.6326,1.0179,0.2973,0.01862,0.67389,1.05283,0.92847,0.97354,0.97751,0.78292,0.92847,0.97354,0.97751,0.96006,0.81421,0.20809,0.01267,0.60117,0.93582,0.0002675,0.0002675,0.0002675
37,75.0874,0.94168,0.24446,0.03994,0.68261,1.04081,0.92921,0.98451,0.97959,0.78524,0.92921,0.98451,0.97959,0.96238,0.8057,0.20327,0.01263,0.59317,0.93319,0.000218,0.000218,0.000218
38,76.6093,0.96116,0.23144,0.01384,0.77302,1.00112,0.92931,0.986,0.97992,0.79015,0.92931,0.986,0.97992,0.96554,0.79604,0.19591,0.01298,0.59199,0.93046,0.0001685,0.0001685,0.0001685
39,78.0794,0.99433,0.27061,0.02396,0.72518,1.04087,0.92913,0.98326,0.97982,0.80601,0.92913,0.98326,0.97982,0.96561,0.78787,0.19382,0.01257,0.59023,0.92667,0.000119,0.000119,0.000119
40,79.584,1.00863,0.28647,0.03177,0.69581,1.05532,0.92887,0.97937,0.97992,0.80789,0.92887,0.97937,0.97992,0.96571,0.78239,0.19186,0.01215,0.58807,0.92419,6.95e-05,6.95e-05,6.95e-05
