epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,187.619,1.3863,0.42351,0.08391,0.91193,1.30796,0.84708,0.9021,0.94055,0.58671,0.86694,0.88822,0.94457,0.90864,1.27613,0.3149,0.05794,0.77442,1.2647,0.001505,0.001505,0.001505
12,204.744,1.38484,0.40988,0.08212,0.86926,1.29963,0.87623,0.90393,0.93969,0.58684,0.87717,0.90816,0.94477,0.91119,1.27862,0.31555,0.05808,0.76952,1.25544,0.0014555,0.0014555,0.0014555
13,221.719,1.37097,0.39105,0.07925,0.87084,1.29262,0.92112,0.87607,0.95082,0.59015,0.92461,0.87557,0.95589,0.92646,1.25179,0.29507,0.05762,0.75466,1.23393,0.001406,0.001406,0.001406
14,238.667,1.35437,0.40848,0.08164,0.86387,1.27854,0.88535,0.88564,0.94713,0.60002,0.88809,0.88838,0.95195,0.92622,1.24166,0.2859,0.05641,0.75304,1.23119,0.0013565,0.0013565,0.0013565
15,255.75,1.32369,0.38231,0.07639,0.83264,1.26217,0.90688,0.90027,0.95647,0.61468,0.9078,0.90119,0.95905,0.93426,1.24205,0.26644,0.05877,0.74106,1.22925,0.001307,0.001307,0.001307
16,272.753,1.29915,0.37144,0.08403,0.80458,1.25229,0.86814,0.91034,0.94402,0.60563,0.87249,0.91398,0.94875,0.92058,1.20556,0.2613,0.05571,0.74549,1.20926,0.0012575,0.0012575,0.0012575
17,289.74,1.27738,0.38585,0.07992,0.82905,1.23928,0.89484,0.90302,0.9583,0.63685,0.89836,0.90569,0.96061,0.93799,1.15399,0.25725,0.05823,0.70539,1.18958,0.001208,0.001208,0.001208
18,306.672,1.27602,0.38338,0.08374,0.8094,1.24381,0.92208,0.91491,0.96405,0.62844,0.923,0.91583,0.9687,0.94616,1.1964,0.25078,0.05122,0.70296,1.2034,0.0011585,0.0011585,0.0011585
19,323.63,1.2621,0.35859,0.07265,0.7784,1.23575,0.91828,0.92315,0.96616,0.64534,0.91828,0.92315,0.96676,0.94012,1.13051,0.255,0.0502,0.67924,1.16523,0.001109,0.001109,0.001109
20,340.736,1.25963,0.34208,0.06813,0.78433,1.23177,0.91973,0.93321,0.96741,0.6454,0.92044,0.93413,0.96924,0.94803,1.15477,0.24611,0.05009,0.67367,1.18807,0.0010595,0.0010595,0.0010595
21,357.724,1.21113,0.34501,0.0747,0.74428,1.20142,0.93534,0.91034,0.96726,0.65061,0.93722,0.91217,0.97026,0.94807,1.12462,0.24042,0.04936,0.66135,1.17743,0.00101,0.00101,0.00101
22,374.708,1.22099,0.33797,0.07554,0.77251,1.21468,0.94586,0.91949,0.97177,0.65974,0.9468,0.9204,0.97394,0.95441,1.12233,0.2231,0.05129,0.64426,1.15709,0.0009605,0.0009605,0.0009605
23,391.977,1.2102,0.32285,0.07365,0.76371,1.20528,0.94867,0.91309,0.96907,0.66482,0.95185,0.91583,0.9727,0.95384,1.08864,0.21973,0.04807,0.63952,1.14868,0.000911,0.000911,0.000911
24,408.965,1.17275,0.30398,0.07569,0.76014,1.18441,0.93102,0.91766,0.96808,0.6637,0.93288,0.91949,0.97185,0.95315,1.09627,0.21973,0.05516,0.64194,1.14894,0.0008615,0.0008615,0.0008615
25,425.875,1.15869,0.30782,0.0691,0.73598,1.17312,0.9464,0.92078,0.97355,0.67928,0.94452,0.91895,0.97206,0.95331,1.06116,0.22196,0.04705,0.61936,1.12822,0.000812,0.000812,0.000812
26,442.846,1.18753,0.32963,0.06823,0.71854,1.17402,0.92425,0.93779,0.97689,0.67875,0.92363,0.93779,0.9775,0.96084,1.06902,0.21968,0.0458,0.61718,1.13313,0.0007625,0.0007625,0.0007625
27,459.812,1.13389,0.32472,0.06327,0.72451,1.15802,0.94598,0.92923,0.97461,0.68623,0.94783,0.9309,0.97669,0.96146,1.04868,0.20803,0.04518,0.6133,1.12327,0.000713,0.000713,0.000713
28,476.948,1.12488,0.28477,0.06146,0.69921,1.14955,0.94184,0.93349,0.9782,0.68083,0.94457,0.93413,0.97853,0.96316,1.05224,0.21202,0.04321,0.60563,1.11855,0.0006635,0.0006635,0.0006635
29,493.876,1.13332,0.31418,0.06569,0.70377,1.15713,0.95239,0.92498,0.97646,0.68991,0.95427,0.92681,0.97816,0.96156,1.03136,0.20149,0.04394,0.59751,1.10942,0.000614,0.000614,0.000614
30,510.757,1.12555,0.3002,0.06092,0.6995,1.14781,0.95546,0.94236,0.9798,0.69523,0.95546,0.94236,0.97989,0.96395,1.01457,0.20326,0.0427,0.59276,1.10012,0.0005645,0.0005645,0.0005645
31,545.916,1.09165,0.27947,0.06431,0.6774,1.13727,0.95514,0.93512,0.9782,0.69843,0.95701,0.93695,0.97843,0.96527,1.00934,0.19183,0.04187,0.59151,1.09943,0.000515,0.000515,0.000515
32,562.69,1.08595,0.29757,0.05874,0.6818,1.14112,0.9516,0.94236,0.97699,0.70129,0.95292,0.94448,0.97718,0.96043,0.99659,0.19296,0.04073,0.59185,1.09271,0.0004655,0.0004655,0.0004655
33,579.398,1.07973,0.27943,0.06443,0.66607,1.13607,0.95117,0.94876,0.98012,0.71153,0.95117,0.94876,0.98013,0.96711,0.97925,0.19173,0.04177,0.57303,1.08378,0.000416,0.000416,0.000416
34,596.099,1.07657,0.2522,0.06672,0.66531,1.12821,0.95598,0.94511,0.97975,0.70693,0.95304,0.94702,0.9807,0.96754,0.98759,0.1891,0.04046,0.57549,1.08618,0.0003665,0.0003665,0.0003665
35,612.818,1.06911,0.26754,0.0591,0.67996,1.12179,0.96074,0.94046,0.98071,0.71534,0.96074,0.94046,0.98072,0.96927,0.95987,0.18536,0.04139,0.56657,1.07759,0.000317,0.000317,0.000317
36,629.651,1.05485,0.27959,0.06298,0.64685,1.12588,0.96702,0.94511,0.98162,0.7229,0.96607,0.94511,0.98172,0.96881,0.9538,0.18609,0.04137,0.55594,1.07122,0.0002675,0.0002675,0.0002675
37,646.698,1.06524,0.26388,0.05814,0.66291,1.11994,0.96247,0.94785,0.98123,0.72092,0.96247,0.94785,0.98127,0.96898,0.94993,0.18211,0.03956,0.55229,1.07064,0.000218,0.000218,0.000218
38,663.46,1.04993,0.2584,0.05636,0.65245,1.11583,0.96353,0.94274,0.98139,0.71951,0.96353,0.94274,0.98151,0.97017,0.95646,0.18152,0.03984,0.55548,1.07178,0.0001685,0.0001685,0.0001685
39,680.349,1.04593,0.28381,0.06058,0.65912,1.12174,0.96353,0.94282,0.9806,0.72115,0.96106,0.94828,0.98091,0.97021,0.9405,0.18016,0.03969,0.55176,1.06628,0.000119,0.000119,0.000119
40,697.07,1.02856,0.26684,0.05595,0.62833,1.0923,0.96522,0.93951,0.98093,0.72209,0.96096,0.94785,0.98107,0.96995,0.93456,0.17807,0.03993,0.54867,1.06301,6.95e-05,6.95e-05,6.95e-05
