epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,27.3195,1.37075,0.2983,0.03865,0.90985,1.15972,0.94133,0.89773,0.97459,0.64178,0.94133,0.89773,0.97319,0.94657,1.22695,0.24826,0.01978,0.80491,1.05059,0.001505,0.001505,0.001505
12,29.7779,1.33593,0.40798,0.048,0.8412,1.12534,0.9531,0.92365,0.97784,0.66428,0.94725,0.91831,0.97581,0.9366,1.20081,0.28281,0.02171,0.79558,1.04957,0.0014555,0.0014555,0.0014555
13,32.2911,1.3069,0.30294,0.03977,0.86579,1.13444,0.96458,0.92835,0.97966,0.67644,0.95867,0.92267,0.97519,0.93541,1.16015,0.29374,0.01946,0.76234,1.03625,0.001406,0.001406,0.001406
14,34.8168,1.28563,0.34916,0.06584,0.81347,1.09925,0.96167,0.89773,0.9779,0.69167,0.95558,0.89205,0.97356,0.9383,1.11482,0.28449,0.01625,0.74163,1.01863,0.0013565,0.0013565,0.0013565
15,37.3672,1.21756,0.36377,0.06511,0.82681,1.08678,0.94529,0.89205,0.97592,0.67494,0.93889,0.88636,0.97178,0.94829,1.1447,0.27281,0.01568,0.75915,1.02239,0.001307,0.001307,0.001307
16,39.8166,1.20196,0.34078,0.05744,0.8447,1.06215,0.93646,0.92614,0.97945,0.69968,0.93072,0.92045,0.97557,0.94962,1.09274,0.25314,0.01597,0.75354,1.00618,0.0012575,0.0012575,0.0012575
17,42.4578,1.16575,0.31494,0.04655,0.80801,1.06815,0.95688,0.92614,0.97917,0.69532,0.95101,0.92045,0.9756,0.95201,1.09637,0.24399,0.01784,0.75185,1.00519,0.001208,0.001208,0.001208
18,44.9253,1.22975,0.42975,0.03719,0.82137,1.08295,0.94435,0.92614,0.97848,0.68541,0.93856,0.92045,0.97428,0.93751,1.13446,0.26819,0.01771,0.74515,1.00812,0.0011585,0.0011585,0.0011585
19,47.3935,1.1616,0.28791,0.0388,0.77824,1.05304,0.94102,0.93182,0.97952,0.70308,0.93528,0.92614,0.97639,0.94831,1.076,0.25693,0.01611,0.71155,0.99684,0.001109,0.001109,0.001109
20,49.9199,1.17642,0.2794,0.04045,0.75962,1.0622,0.95695,0.93182,0.97931,0.72652,0.94927,0.92614,0.9767,0.95217,1.01495,0.24761,0.01646,0.69257,0.98094,0.0010595,0.0010595,0.0010595
21,52.4486,1.15837,0.32082,0.0694,0.77771,1.06521,0.95759,0.89773,0.97744,0.72375,0.95153,0.89205,0.97506,0.95451,1.02164,0.24502,0.01851,0.68482,0.98212,0.00101,0.00101,0.00101
22,54.9225,1.13202,0.27209,0.05413,0.75885,1.05147,0.98732,0.88485,0.97857,0.70167,0.98098,0.87917,0.97562,0.95418,1.06869,0.23525,0.02141,0.70079,0.99812,0.0009605,0.0009605,0.0009605
23,57.3817,1.1141,0.28226,0.05708,0.73701,1.04328,0.95654,0.87543,0.98204,0.75103,0.95039,0.87071,0.97963,0.96033,0.94351,0.2318,0.0195,0.67582,0.96303,0.000911,0.000911,0.000911
24,59.9088,1.07391,0.28465,0.05098,0.74698,1.01772,0.90921,0.94318,0.98537,0.75723,0.90311,0.9375,0.98262,0.9636,0.91872,0.2235,0.01714,0.65486,0.9521,0.0008615,0.0008615,0.0008615
25,62.4339,1.01524,0.25647,0.04368,0.6975,1.00908,0.92854,0.95973,0.98692,0.76781,0.92304,0.95404,0.98485,0.96437,0.896,0.21603,0.01656,0.63285,0.95445,0.000812,0.000812,0.000812
26,64.9755,1.04656,0.28724,0.04086,0.69837,1.01776,0.95923,0.92614,0.98646,0.75201,0.95297,0.92045,0.98284,0.96539,0.92732,0.21271,0.01681,0.65061,0.96163,0.0007625,0.0007625,0.0007625
27,67.4157,1.08412,0.28095,0.03705,0.70039,1.02152,0.98174,0.91656,0.98725,0.75711,0.97566,0.91088,0.98396,0.97469,0.92858,0.20035,0.01574,0.64936,0.9631,0.000713,0.000713,0.000713
28,69.8775,1.02757,0.27994,0.04025,0.67019,1.01367,0.96997,0.91758,0.98717,0.75231,0.96396,0.9119,0.98393,0.97297,0.93011,0.20012,0.01461,0.63455,0.95787,0.0006635,0.0006635,0.0006635
29,72.3231,1.00543,0.2741,0.06057,0.65709,1.0117,0.9645,0.92627,0.98879,0.77277,0.95859,0.92059,0.98619,0.97379,0.88951,0.19668,0.01374,0.59961,0.94346,0.000614,0.000614,0.000614
30,74.9812,1.03241,0.25577,0.04818,0.70862,1.02166,0.93895,0.97159,0.99093,0.77421,0.93324,0.96591,0.98879,0.9763,0.87372,0.19266,0.01395,0.59323,0.9398,0.0005645,0.0005645,0.0005645
31,95.849,0.96184,0.2339,0.03992,0.66921,0.99706,0.96108,0.9822,0.99188,0.78104,0.95552,0.97652,0.98973,0.98271,0.87821,0.18169,0.01372,0.5976,0.93525,0.000515,0.000515,0.000515
32,98.4022,1.00408,0.2171,0.04068,0.68898,1.00481,0.95211,0.98864,0.99221,0.77782,0.94536,0.98296,0.98987,0.98231,0.87335,0.17851,0.01444,0.58562,0.93329,0.0004655,0.0004655,0.0004655
33,100.837,1.01201,0.26129,0.03637,0.71619,1.00364,0.98828,0.96591,0.99298,0.80175,0.98247,0.96023,0.99182,0.98439,0.84516,0.17906,0.0143,0.56567,0.92551,0.000416,0.000416,0.000416
34,103.357,0.9573,0.24169,0.05335,0.64849,0.98892,0.98836,0.96458,0.99212,0.80447,0.98253,0.9589,0.99093,0.98773,0.81302,0.1737,0.01473,0.57014,0.91596,0.0003665,0.0003665,0.0003665
35,105.859,0.90366,0.18144,0.04552,0.64777,0.94285,0.9864,0.96023,0.99246,0.80289,0.98057,0.95455,0.99081,0.9877,0.80188,0.17219,0.01476,0.56655,0.91283,0.000317,0.000317,0.000317
36,108.296,0.8956,0.29039,0.03837,0.64118,0.96056,0.99465,0.96023,0.99266,0.81255,0.98861,0.95455,0.99097,0.98893,0.77748,0.17126,0.01404,0.55481,0.90668,0.0002675,0.0002675,0.0002675
37,110.841,0.91908,0.2107,0.03769,0.68214,0.97199,0.99311,0.96023,0.99287,0.81508,0.98723,0.95455,0.99132,0.98921,0.7834,0.17247,0.01358,0.5503,0.90788,0.000218,0.000218,0.000218
38,113.361,0.89677,0.18971,0.0347,0.60795,0.94884,0.99314,0.96023,0.99307,0.80788,0.98704,0.95455,0.99138,0.98924,0.77848,0.1715,0.01306,0.54834,0.90894,0.0001685,0.0001685,0.0001685
39,115.796,0.87288,0.21003,0.04637,0.61891,0.97511,0.99411,0.95959,0.99312,0.81156,0.98823,0.95391,0.9913,0.9897,0.76803,0.17019,0.01269,0.54698,0.90809,0.000119,0.000119,0.000119
40,118.343,0.92667,0.18219,0.02277,0.63779,0.95927,0.99411,0.95837,0.99339,0.81463,0.98821,0.95269,0.99176,0.98995,0.74747,0.16828,0.01243,0.54339,0.90544,6.95e-05,6.95e-05,6.95e-05
