epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,45.9707,1.6215,0.39053,0.06132,1.22317,1.39908,0.7498,0.73259,0.84497,0.42958,0.75787,0.73238,0.84769,0.81371,1.60401,0.28169,0.01333,1.17357,1.34932,0.00134,0.00134,0.00134
12,50.0486,1.61423,0.41556,0.05514,1.18587,1.39203,0.77517,0.77437,0.86106,0.49236,0.76832,0.77716,0.8631,0.82703,1.50533,0.26214,0.01466,1.12391,1.30139,0.001274,0.001274,0.001274
13,54.3561,1.55839,0.36696,0.03005,1.15887,1.36568,0.80932,0.76847,0.8774,0.49368,0.80973,0.77051,0.8792,0.84621,1.49315,0.25694,0.01595,1.10473,1.289,0.001208,0.001208,0.001208
14,58.5028,1.59482,0.33338,0.03824,1.14745,1.37522,0.7986,0.76323,0.877,0.4827,0.79647,0.76323,0.87681,0.83936,1.51098,0.25014,0.01416,1.11154,1.28005,0.001142,0.001142,0.001142
15,62.5829,1.55694,0.33842,0.0425,1.12401,1.34516,0.82392,0.78205,0.88785,0.5135,0.82116,0.78017,0.88549,0.85101,1.46758,0.24777,0.01463,1.07706,1.25944,0.001076,0.001076,0.001076
16,66.7668,1.53532,0.29695,0.03815,1.07241,1.34225,0.8462,0.77159,0.88968,0.51468,0.8462,0.77159,0.88996,0.84165,1.46465,0.24999,0.01219,1.05069,1.2782,0.00101,0.00101,0.00101
17,70.8503,1.53083,0.32577,0.03942,1.12275,1.3141,0.81883,0.79387,0.89319,0.5169,0.81595,0.79109,0.89154,0.85536,1.44008,0.24516,0.01398,1.04502,1.267,0.000944,0.000944,0.000944
18,74.9904,1.52832,0.34007,0.05044,1.135,1.35165,0.82806,0.83287,0.90904,0.5602,0.83083,0.83565,0.91139,0.8785,1.37141,0.23488,0.01519,1.03355,1.21492,0.000878,0.000878,0.000878
19,79.1378,1.44824,0.31735,0.05646,1.09827,1.27915,0.87094,0.7688,0.91111,0.55356,0.85331,0.77716,0.91231,0.87912,1.34719,0.24773,0.01487,1.03273,1.19431,0.000812,0.000812,0.000812
20,83.2418,1.39875,0.31839,0.05275,1.03918,1.25245,0.88763,0.76323,0.91338,0.57385,0.88763,0.76323,0.91518,0.88881,1.34168,0.23623,0.01456,1.0126,1.18276,0.000746,0.000746,0.000746
21,105.709,1.45173,0.3526,0.04569,1.08239,1.27135,0.86377,0.83012,0.92511,0.58541,0.86127,0.83007,0.92567,0.89419,1.31291,0.23335,0.01519,0.97877,1.18958,0.00068,0.00068,0.00068
22,109.85,1.42314,0.34836,0.04691,1.07297,1.24617,0.90271,0.79666,0.92268,0.58283,0.90393,0.79944,0.9255,0.89593,1.3251,0.22548,0.0159,0.9912,1.1959,0.000614,0.000614,0.000614
23,113.904,1.38913,0.34774,0.03754,1.03605,1.23783,0.93871,0.81053,0.94068,0.60093,0.93959,0.81337,0.94406,0.91588,1.2603,0.21393,0.01532,0.95445,1.14855,0.000548,0.000548,0.000548
24,118.036,1.32771,0.29273,0.04831,0.99172,1.20727,0.91539,0.83287,0.94067,0.59124,0.90996,0.83287,0.94153,0.91476,1.29429,0.21638,0.01332,0.95298,1.15065,0.000482,0.000482,0.000482
25,122.246,1.32283,0.35754,0.06111,1.00798,1.21516,0.89923,0.84512,0.94674,0.62389,0.89948,0.84744,0.94685,0.92088,1.21766,0.20733,0.01409,0.90958,1.12387,0.000416,0.000416,0.000416
26,126.371,1.33033,0.3305,0.05532,1.00096,1.21473,0.93183,0.83761,0.9514,0.63744,0.91766,0.84401,0.9487,0.92396,1.18752,0.20438,0.01395,0.89931,1.11117,0.00035,0.00035,0.00035
27,130.538,1.30497,0.31748,0.0406,0.96476,1.17841,0.92506,0.83287,0.94845,0.64667,0.90901,0.8468,0.94895,0.92496,1.18315,0.20622,0.01342,0.89169,1.10808,0.000284,0.000284,0.000284
28,134.704,1.33192,0.28951,0.04117,0.97778,1.19675,0.90372,0.83671,0.94672,0.65013,0.90683,0.84047,0.94732,0.9229,1.14984,0.20434,0.01396,0.87346,1.10038,0.000218,0.000218,0.000218
29,138.858,1.32078,0.28689,0.03105,0.97788,1.22246,0.91413,0.82173,0.9461,0.65135,0.91723,0.82451,0.94661,0.92402,1.14354,0.20417,0.01483,0.87536,1.10181,0.000152,0.000152,0.000152
30,143,1.23886,0.28355,0.03075,0.92929,1.16001,0.92021,0.81894,0.94506,0.64577,0.90425,0.83844,0.94793,0.92613,1.15184,0.20363,0.01468,0.88143,1.10494,8.6e-05,8.6e-05,8.6e-05
