image_path,split
datasets\train_on_2025_all\val\images\frame_00022_jpg.rf.2bf8c1f487c345ed44dec3d9c7ab1a27.jpg,val
datasets\train_on_2025_all\val\images\frame_00022_jpg.rf.ca782a156be5797ee7b76a6275d86ebb.jpg,val
datasets\train_on_2025_all\val\images\frame_00023_jpg.rf.653672710b04ab9e9b1d453db06954f8.jpg,val
datasets\train_on_2025_all\val\images\frame_00023_jpg.rf.9cebdfbf6a49a459667578decb3eaa0b.jpg,val
datasets\train_on_2025_all\val\images\frame_00026_jpg.rf.298c14c36184f9a4cb1ff4cb8030c3c5.jpg,val
datasets\train_on_2025_all\val\images\frame_00027_jpg.rf.53f5eff50788119f7e7317099ed5a06d.jpg,val
datasets\train_on_2025_all\val\images\frame_00027_jpg.rf.886949a2011613752226ef5a43a75dad.jpg,val
datasets\train_on_2025_all\val\images\frame_00028_jpg.rf.295d6758e9d4c5c240e8717c3a443b0f.jpg,val
datasets\train_on_2025_all\val\images\frame_00028_jpg.rf.37c96cbf16dcbd9348dc8abe1a6f79ab.jpg,val
datasets\train_on_2025_all\val\images\frame_00028_jpg.rf.8d95d11c39395c0eff586537cdad8272.jpg,val
datasets\train_on_2025_all\val\images\frame_00030_jpg.rf.04dbb7f2d6dd06e5dfe784b9fbce6494.jpg,val
datasets\train_on_2025_all\val\images\frame_00030_jpg.rf.3b4ff49d4f601b7babc9f08844f90c86.jpg,val
datasets\train_on_2025_all\val\images\frame_00030_jpg.rf.8c42e651a39837097e313864fbe724f0.jpg,val
datasets\train_on_2025_all\val\images\frame_00031_jpg.rf.f80fe06b28208659a048697e88dfd06d.jpg,val
datasets\train_on_2025_all\val\images\frame_00032_jpg.rf.4a67c0b50ceccb21cbb21fbdf35dff08.jpg,val
datasets\train_on_2025_all\val\images\frame_00032_jpg.rf.837aded9c5a628f1d1e1f52f6cff109a.jpg,val
datasets\train_on_2025_all\val\images\frame_00032_jpg.rf.cfaac73fc079a7f3abc5cc2e5a37b822.jpg,val
datasets\train_on_2025_all\val\images\frame_00032_jpg.rf.f51b4d759fb56cda0d27e431a37fd0c0.jpg,val
datasets\train_on_2025_all\val\images\frame_00033_jpg.rf.2c6188cc5738ae3b630475fc7d2e6a86.jpg,val
datasets\train_on_2025_all\val\images\frame_00034_jpg.rf.238e83c9c499f90ec13e5cc9489eaa3c.jpg,val
datasets\train_on_2025_all\val\images\frame_00034_jpg.rf.4cb27645834c611106d5d4130a01767b.jpg,val
datasets\train_on_2025_all\val\images\frame_00035_jpg.rf.1b54ed472517a61c9bfeec7220ad64a2.jpg,val
datasets\train_on_2025_all\val\images\frame_00035_jpg.rf.9dc37fccda377dbb0af4263476b4c604.jpg,val
datasets\train_on_2025_all\val\images\frame_00036_jpg.rf.98c89c2a8b355e8386a0413cd88ec542.jpg,val
datasets\train_on_2025_all\val\images\frame_00037_jpg.rf.c832809fed39f1cf33cff166f46a5295.jpg,val
datasets\train_on_2025_all\val\images\frame_00039_jpg.rf.50ad10c4731a50be3dc2d3520e7a15ef.jpg,val
datasets\train_on_2025_all\val\images\frame_00039_jpg.rf.70030802aadc30a609408af461aa5968.jpg,val
datasets\train_on_2025_all\val\images\frame_00040_jpg.rf.ae7ba2eb3702ebcbcf954db422113ad8.jpg,val
datasets\train_on_2025_all\val\images\frame_00043_jpg.rf.b2ff059ec76db9faed5a510c1e481bbe.jpg,val
datasets\train_on_2025_all\val\images\frame_00044_jpg.rf.61ac60a97dd0dd8afad158554d190d8d.jpg,val
datasets\train_on_2025_all\val\images\frame_00044_jpg.rf.964abac006075081c6be7e3b85842dc4.jpg,val
datasets\train_on_2025_all\val\images\frame_00045_jpg.rf.633fc43f449e325a7ecef2bc472084f6.jpg,val
datasets\train_on_2025_all\val\images\frame_00046_jpg.rf.667a47ae0bf23d6c5bfa622b17c0b6a3.jpg,val
datasets\train_on_2025_all\val\images\frame_00046_jpg.rf.756fd9d0c53212d4daf52adaab118ff7.jpg,val
datasets\train_on_2025_all\val\images\frame_00047_jpg.rf.cbe6514312f2c8d2a7af6d812a2f68f0.jpg,val
datasets\train_on_2025_all\val\images\frame_00049_jpg.rf.dde136cea3816276fdb69fb03fa70905.jpg,val
datasets\train_on_2025_all\val\images\frame_00049_jpg.rf.e69c1947316ab7c5617b9f5ee197a630.jpg,val
datasets\train_on_2025_all\val\images\frame_00051_jpg.rf.3db3f71dbaf62b1e668c2b8de541fe92.jpg,val
datasets\train_on_2025_all\val\images\frame_00054_jpg.rf.14806f5143f40ef1029e6297701c8601.jpg,val
datasets\train_on_2025_all\val\images\frame_00055_jpg.rf.17c9c4717ff187cb435daa8e2e4f867d.jpg,val
datasets\train_on_2025_all\val\images\frame_00055_jpg.rf.734fe0ba2f8c42534349ef5b05d246ab.jpg,val
datasets\train_on_2025_all\val\images\frame_00055_jpg.rf.742ad2b53f7612f78cd4ffa34a97abf8.jpg,val
datasets\train_on_2025_all\val\images\frame_00056_jpg.rf.588959678f3a9c30883ac01930ffe82b.jpg,val
datasets\train_on_2025_all\val\images\frame_00057_jpg.rf.3d1f5d442cd84db7e89addcc8e2719fe.jpg,val
datasets\train_on_2025_all\val\images\frame_00062_jpg.rf.a93d0afa65b1362841db11538290fdd5.jpg,val
datasets\train_on_2025_all\val\images\frame_00064_jpg.rf.8315065276fbac7368f349c4f9613bfb.jpg,val
datasets\train_on_2025_all\val\images\frame_00064_jpg.rf.955bd0922d02968533e78898de6c1842.jpg,val
datasets\train_on_2025_all\val\images\frame_00064_jpg.rf.d25b3c6ce7f00a111d6af36ebd1795a7.jpg,val
datasets\train_on_2025_all\val\images\frame_00065_jpg.rf.076a62b2fe945213bb9d6511e867e28c.jpg,val
datasets\train_on_2025_all\val\images\frame_00065_jpg.rf.0c1069145b2596435cce952973aae2ad.jpg,val
datasets\train_on_2025_all\val\images\frame_00065_jpg.rf.4eaca404fa7ea19bd444819828ac88dd.jpg,val
datasets\train_on_2025_all\val\images\frame_00066_jpg.rf.096b9a36d1f8c669a7ca1f21e482993a.jpg,val
datasets\train_on_2025_all\val\images\frame_00067_jpg.rf.4fd6cc9a83f2385901c7d5cacf053aa7.jpg,val
datasets\train_on_2025_all\val\images\frame_00072_jpg.rf.6dc3d1d7f0e02edf7082ca2c995c40bc.jpg,val
datasets\train_on_2025_all\val\images\frame_00073_jpg.rf.a7526b3bbb79b7583431ecbd910fe907.jpg,val
datasets\train_on_2025_all\val\images\frame_00074_jpg.rf.728a64e28eb71b57c1ef8f1f7872c061.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.69737e70b8d9fefd3042813a56d99204.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.d4c2eab44df094bd3b78f8ec0bbf96fb.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.fa3744e744223ca729ccec8e9e9d402d.jpg,val
datasets\train_on_2025_all\val\images\frame_00076_jpg.rf.1e362698795e476f2644728bff09d949.jpg,val
datasets\train_on_2025_all\val\images\frame_00076_jpg.rf.e98839198aa956bbcd2274e1bc1e158e.jpg,val
datasets\train_on_2025_all\val\images\frame_00077_jpg.rf.696cb01b762432c3cfceeea1268bf616.jpg,val
datasets\train_on_2025_all\val\images\frame_00078_jpg.rf.31bfb8e18692c0c5daf5ec14c8e0c2e0.jpg,val
datasets\train_on_2025_all\val\images\frame_00079_jpg.rf.3bc488e5f2f464df45ab5324cffcb910.jpg,val
datasets\train_on_2025_all\val\images\frame_00079_jpg.rf.d073c9519221cd0932708db2c18bc540.jpg,val
datasets\train_on_2025_all\val\images\frame_00080_jpg.rf.0041c5c4c989c10c303e89a9ec24092c.jpg,val
datasets\train_on_2025_all\val\images\frame_00080_jpg.rf.101b41282c551c29546fbdd51fdbeb19.jpg,val
datasets\train_on_2025_all\val\images\frame_00080_jpg.rf.3f47a50ca5ab22074d46d4d5e7430630.jpg,val
datasets\train_on_2025_all\val\images\frame_00080_jpg.rf.70b2f556ecfbbb94ec89faaf34c0466b.jpg,val
datasets\train_on_2025_all\val\images\frame_00081_jpg.rf.14c8ff8217bf57ee3cd5cc587f9ed6db.jpg,val
datasets\train_on_2025_all\val\images\frame_00081_jpg.rf.62014fa2a9bb0e63eadc48945b8d0111.jpg,val
datasets\train_on_2025_all\val\images\frame_00082_jpg.rf.004cc66294be97bdc0ea3cd90a45c311.jpg,val
datasets\train_on_2025_all\val\images\frame_00082_jpg.rf.78d1a586c98f272dac5597268ce58c75.jpg,val
datasets\train_on_2025_all\val\images\frame_00082_jpg.rf.8760bad924d9fc6a30511a8d358d8a93.jpg,val
datasets\train_on_2025_all\val\images\frame_00084_jpg.rf.2239c259729b12d63cfc1e666dab56f4.jpg,val
datasets\train_on_2025_all\val\images\frame_00084_jpg.rf.b39031b486a9fd4e52e1faac9dc452ec.jpg,val
datasets\train_on_2025_all\val\images\frame_00084_jpg.rf.ee045bc2f2fa1c10ca2e58f4f3fc8e40.jpg,val
datasets\train_on_2025_all\val\images\frame_00087_jpg.rf.2273da68fbc6530498bbf110cf5cf414.jpg,val
datasets\train_on_2025_all\val\images\frame_00087_jpg.rf.7ae06c589f24c04a399eb268b296dcbb.jpg,val
datasets\train_on_2025_all\val\images\frame_00088_jpg.rf.10bd431064e51baf4ca530d7be09cea3.jpg,val
datasets\train_on_2025_all\val\images\frame_00088_jpg.rf.5aba4656869e338f73535ca30ae7d507.jpg,val
datasets\train_on_2025_all\val\images\frame_00088_jpg.rf.7c0e32ae7a36439992800b99dbec2149.jpg,val
datasets\train_on_2025_all\val\images\frame_00089_jpg.rf.c871ac0ade0b3596c0568865526ab8e4.jpg,val
datasets\train_on_2025_all\val\images\frame_00090_jpg.rf.02b6601feae1671dd9c7ac51528f59b8.jpg,val
datasets\train_on_2025_all\val\images\frame_00091_jpg.rf.18ff8f7f145cf7ae080729f1cd0cb860.jpg,val
datasets\train_on_2025_all\val\images\frame_00091_jpg.rf.1a3507b58d62c2b53bf3b9fc234772f5.jpg,val
datasets\train_on_2025_all\val\images\frame_00091_jpg.rf.53071addb72cbd0c4f705f69654ffaf2.jpg,val
datasets\train_on_2025_all\val\images\frame_00091_jpg.rf.b2b339dd0149de2dda8dd17898d3bd0e.jpg,val
datasets\train_on_2025_all\val\images\frame_00092_jpg.rf.ef54d42de7731e1528fa8cd77853b7e1.jpg,val
datasets\train_on_2025_all\val\images\frame_00093_jpg.rf.1208dc6839eeee15348cb84900a2f2ae.jpg,val
datasets\train_on_2025_all\val\images\frame_00093_jpg.rf.737f743feaa01553acfc68547f868567.jpg,val
datasets\train_on_2025_all\val\images\frame_00095_jpg.rf.6e6bb9618d6b2930ee5177c353f2da9d.jpg,val
datasets\train_on_2025_all\val\images\frame_00096_jpg.rf.2681eb68228fe2bef0c583b0cbb242e5.jpg,val
datasets\train_on_2025_all\val\images\frame_00096_jpg.rf.d9c9e4ed3db078ed4ddd2c7b5d53df3f.jpg,val
datasets\train_on_2025_all\val\images\frame_00098_jpg.rf.2875f06c9f1abbbb4ed076e62910d445.jpg,val
datasets\train_on_2025_all\val\images\frame_00098_jpg.rf.e31efa123de2666eb5a3d12117a50bd8.jpg,val
datasets\train_on_2025_all\val\images\frame_00099_jpg.rf.09377e0177be384033bb7f6e63656693.jpg,val
datasets\train_on_2025_all\val\images\frame_00100_jpg.rf.1dceade3ea5c88ff380fc0a0c08d5670.jpg,val
datasets\train_on_2025_all\val\images\frame_00101_jpg.rf.52ee1280f5a3473b235ae5247b40ce2b.jpg,val
datasets\train_on_2025_all\val\images\frame_00104_jpg.rf.a257a702e20d746a57e253184c43e9c5.jpg,val
datasets\train_on_2025_all\val\images\frame_00105_jpg.rf.33de88c8edd349c485996caa87905d61.jpg,val
datasets\train_on_2025_all\val\images\frame_00106_jpg.rf.7087fe5ce2d441301c48f19812919caf.jpg,val
datasets\train_on_2025_all\val\images\frame_00106_jpg.rf.8d08bf2d6c71df94caeebdb712a2e378.jpg,val
datasets\train_on_2025_all\val\images\frame_00107_jpg.rf.6c13d14b1e88f8c287ff27d1bd6fcfc4.jpg,val
datasets\train_on_2025_all\val\images\frame_00108_jpg.rf.2797dccb22f0cec7fc8ede551c2364e4.jpg,val
datasets\train_on_2025_all\val\images\frame_00109_jpg.rf.8e9a9d0d60350a9ed2f9c591df835ec6.jpg,val
datasets\train_on_2025_all\val\images\frame_00110_jpg.rf.8515c76436be98c9989be490e1b76a80.jpg,val
datasets\train_on_2025_all\val\images\frame_00111_jpg.rf.589f872a64ca3f7e688d639297e27e77.jpg,val
datasets\train_on_2025_all\val\images\frame_00113_jpg.rf.03f09e6607484f67a2c8c2c4622c033e.jpg,val
datasets\train_on_2025_all\val\images\frame_00113_jpg.rf.334176fe73e3c94e030f396e71e5135e.jpg,val
datasets\train_on_2025_all\val\images\frame_00113_jpg.rf.e2c1539fd451ce3387e479f2344ceb82.jpg,val
datasets\train_on_2025_all\val\images\frame_00115_jpg.rf.9040928b303879825f28282e64ac9442.jpg,val
datasets\train_on_2025_all\val\images\frame_00115_jpg.rf.b695a2c5c9fe0f34530f88d4c7608c41.jpg,val
datasets\train_on_2025_all\val\images\frame_00115_jpg.rf.e717a0add4db410ce8ee876487c9bc49.jpg,val
datasets\train_on_2025_all\val\images\frame_00116_jpg.rf.2f6613cb62be7ec09ea284f980e05f35.jpg,val
datasets\train_on_2025_all\val\images\frame_00116_jpg.rf.ade451a39da1ce8e63b72404d49e1517.jpg,val
datasets\train_on_2025_all\val\images\frame_00119_jpg.rf.450972c9af7ee6e83cd158412be276a3.jpg,val
datasets\train_on_2025_all\val\images\frame_00121_jpg.rf.51862acc4c728dfd7d58a45a4b2a6815.jpg,val
datasets\train_on_2025_all\val\images\frame_00122_jpg.rf.2d586d8ae0251d9d37560156e339edac.jpg,val
datasets\train_on_2025_all\val\images\frame_00123_jpg.rf.23ca1f968c29286700ac1730477b1844.jpg,val
datasets\train_on_2025_all\val\images\frame_00123_jpg.rf.cbdceb48ccd7243b202cbe30e6f618dd.jpg,val
datasets\train_on_2025_all\val\images\frame_00125_jpg.rf.8a7ed71cf0443a4731c59787be324252.jpg,val
datasets\train_on_2025_all\val\images\frame_00128_jpg.rf.6d859548e6535524fea3d6eae218760d.jpg,val
datasets\train_on_2025_all\val\images\frame_00129_jpg.rf.1c6f7302635a9467f2ded694426eb6a5.jpg,val
datasets\train_on_2025_all\val\images\frame_00131_jpg.rf.d6dc81af629b4b79b91986b47f22f179.jpg,val
datasets\train_on_2025_all\val\images\frame_00131_jpg.rf.f1e87553a95e6a41f499fe8e02700a7d.jpg,val
datasets\train_on_2025_all\val\images\frame_00132_jpg.rf.1fc62a5f381fb96cc0e0bbaf3783fdad.jpg,val
datasets\train_on_2025_all\val\images\frame_00132_jpg.rf.581e58ef53bbf64fbc0070a7cc42f6ef.jpg,val
datasets\train_on_2025_all\val\images\frame_00137_jpg.rf.e485a257a4bacb1337ecafb6483895d1.jpg,val
datasets\train_on_2025_all\val\images\frame_00138_jpg.rf.264629fcdb2c71d636e717f4e765cdfc.jpg,val
datasets\train_on_2025_all\val\images\frame_00138_jpg.rf.6b3cc9f4f6e87d758b7909dad954b389.jpg,val
datasets\train_on_2025_all\val\images\frame_00139_jpg.rf.58ddcb5b1ec512d1c2a6acbe9424923b.jpg,val
datasets\train_on_2025_all\val\images\frame_00141_jpg.rf.832bcbbc660f8b51e263f96e795f6ea0.jpg,val
datasets\train_on_2025_all\val\images\frame_00141_jpg.rf.e8b31ef1bed263008e9f267fdf0573eb.jpg,val
datasets\train_on_2025_all\val\images\frame_00143_jpg.rf.261c6ddf61083b22726507b7b8944588.jpg,val
datasets\train_on_2025_all\val\images\frame_00144_jpg.rf.af91a91769839410c716c6b7bd5213d7.jpg,val
datasets\train_on_2025_all\val\images\frame_00147_jpg.rf.d4eab13b71efdd10d5d96641c0c8aed1.jpg,val
datasets\train_on_2025_all\val\images\frame_00151_jpg.rf.4fa3ab55fa088d05bb0b7ff1c5e01832.jpg,val
datasets\train_on_2025_all\val\images\frame_00152_jpg.rf.d274e40cf9798025bd1d8688866ff402.jpg,val
datasets\train_on_2025_all\val\images\frame_00153_jpg.rf.06ab50cc7b88ee13cb64a262e3e52a36.jpg,val
datasets\train_on_2025_all\val\images\frame_00153_jpg.rf.da6ea8b251faaaaa15fd3f99ecde93d7.jpg,val
datasets\train_on_2025_all\val\images\frame_00155_jpg.rf.65b10faf8765e5753236bc40f87a060d.jpg,val
datasets\train_on_2025_all\val\images\frame_00155_jpg.rf.8d511c2b44137e44d60a75c60d8e4884.jpg,val
datasets\train_on_2025_all\val\images\frame_00156_jpg.rf.3570d2e7336024fd16e0c7cfe2324bbe.jpg,val
datasets\train_on_2025_all\val\images\frame_00159_jpg.rf.7424d30cdf46154d39cf60a91ee73a5e.jpg,val
datasets\train_on_2025_all\val\images\frame_00160_jpg.rf.d0bccc74926f00fbbba892391b35654d.jpg,val
datasets\train_on_2025_all\val\images\frame_00161_jpg.rf.1801ecd677090554daba7c8c08cad5e1.jpg,val
datasets\train_on_2025_all\val\images\frame_00162_jpg.rf.77e5f6b3e9088602a07c5e46df47b95d.jpg,val
datasets\train_on_2025_all\val\images\frame_00162_jpg.rf.7d9c85670b1dd9e517d058c275604a7a.jpg,val
datasets\train_on_2025_all\val\images\frame_00166_jpg.rf.bcd08ef701bd176e14af51da16a1a659.jpg,val
datasets\train_on_2025_all\val\images\frame_00173_jpg.rf.806cad28049aab045de406a04e423df8.jpg,val
datasets\train_on_2025_all\val\images\frame_00177_jpg.rf.bb91114be028cf18ac1ac74466435389.jpg,val
datasets\train_on_2025_all\val\images\frame_00197_jpg.rf.78a4bcc5fc460aca4a25e3698f3f571b.jpg,val
datasets\train_on_2025_all\val\images\frame_00204_jpg.rf.df2a8cfed71013deaf9a36116294ae1e.jpg,val
datasets\train_on_2025_all\val\images\frame_00207_jpg.rf.c2be41aaf3cc69c9d442a336a0bcefd1.jpg,val
datasets\train_on_2025_all\val\images\frame_00208_jpg.rf.d546323772e2be92e59431b4e2072c4f.jpg,val
datasets\train_on_2025_all\val\images\frame_00210_jpg.rf.606795c4ce3783439a0b2ad231cdf465.jpg,val
datasets\train_on_2025_all\val\images\frame_00214_jpg.rf.d417c7d9320af24acc5a959b8bc7cc36.jpg,val
datasets\train_on_2025_all\val\images\frame_00218_jpg.rf.6f599dc6d78396ca8375e58f8940bf6d.jpg,val
datasets\train_on_2025_all\val\images\frame_00231_jpg.rf.77bc6dc4a4d81196be9b0a47348a3c33.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0031_jpg.rf.c5698f3f3213b4f29f801aa910e85447.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0031_jpg.rf.eabdd5989b451952b5a892e6e1e39e22.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0035_jpg.rf.8b7690fde7b76921c471e4a81bfcfcd6.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0037_jpg.rf.c0ebdfe95dad9732fdb71d744b24d7a3.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0066_jpg.rf.dbe08062cfe3b4b71322afeec9ae2fde.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0068_jpg.rf.3fb4dacc98e0a4dd4187b56650c43a72.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0071_jpg.rf.c325b76df4746809d9a2ea96b5172bbd.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0078_jpg.rf.d52997ac14b6f99a294c925411fa7f87.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0078_jpg.rf.e7451f1d8d4eb701f83a250ce81d4788.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0084_jpg.rf.1efdbf3c3ad61502fe99236fe23c93b6.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0101_jpg.rf.b392e33b090c412a1bd3d16fc896ff07.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0012_jpg.rf.64d04998d1e1812f48cc368919b5ff2b.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0022_jpg.rf.723e604757d98356d2ebeed4cb48b674.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0023_jpg.rf.225f6777f4ce184f96f12aa2c17ca51f.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0024_jpg.rf.2b2ea2848e3d1c6db7507d149117bc90.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0088_jpg.rf.d0e1067ed340a5059ccf59a73d7366c1.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0091_jpg.rf.93a5f8704847156a04d344d5aaeceab9.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0092_jpg.rf.7b917ea177a70730c7363331b404819c.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.2f48e9422b2776132e8bce5a9b039b72.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0101_jpg.rf.131b63cfb62ad852ecc981bd69cafc6a.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0103_jpg.rf.ece21a21e53db3834595c3a44fe38c79.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0108_jpg.rf.5fe6fc3f438e32420992750d736dd8de.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0111_jpg.rf.dfda8ba95fe487f09a469e4f291a1acb.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0128_jpg.rf.c021939037661ac7032afb4190379c60.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0133_jpg.rf.8d1e694efb88ca474ac6c21a0ecba158.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0136_jpg.rf.b8d7b046d6a6367157c4935830a3f9c5.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0137_jpg.rf.5716d652fe243567c028515163822762.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0171_jpg.rf.dd6a1ffdea81d23cc70c7551d7336ae1.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0191_jpg.rf.87101e23e26c8bfb2e724a4583dd0211.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0192_jpg.rf.bc2dcc643f68819e597a8772062d467d.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0194_jpg.rf.e39d415be7a76c2dac0d698d7990255f.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0198_jpg.rf.da126e10c116b5f22a8eca28f42f8830.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0199_jpg.rf.fc9b041e2f1a850141e77df9b673ff6f.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0201_jpg.rf.f08237b7a1cd9471ca7e44e85896f4b2.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0216_jpg.rf.c85471c96f32f29a4552998a0bfef644.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0218_jpg.rf.f262a0785606543791b62b1ce9c0fa40.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0239_jpg.rf.8bd249e5768ffb3d9b34def399b31079.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0240_jpg.rf.f8a3d3fb848bdffe0c2a9bb5577d6411.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0247_jpg.rf.98616224d4187937d215b2c866873117.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0247_jpg.rf.b291053752c98daed2244321180faaae.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0248_jpg.rf.f00d5597c4ef6987722df80c3e51fed4.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0256_jpg.rf.a144600f86882ab4aaa541dd06ed8af3.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0257_jpg.rf.4d052d9c769d03c5369aa23452eb2957.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0265_jpg.rf.3c765632abf55afdd01d74c0dfc04471.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0004_jpg.rf.6a7092d91b8a90d1bbfc71818c7799a0.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0009_jpg.rf.5191676e5cafb864c78b1ff9e737d853.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0018_jpg.rf.913f106d230da3ae0800fedec745076b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.62dc814db651a4d7d87d1cdd84aec6ed.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.bdfefce51d4c9fc05c1c3aa318f04c7e.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0025_jpg.rf.5a7c8acd6cb5e567610ec6a25c769499.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0042_jpg.rf.b93efda5dffa96206b9bfcd9e8b7fe24.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0044_jpg.rf.96930fb115a6d507128ccefd16ed34a1.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0046_jpg.rf.9fac1ab194c2816c72893bc39ba863ce.jpg,val
