image_path,split
datasets\train_on_2025_all\images\frame_00048_jpg.rf.238ba7b5a529437f7e908bdd1d99166f.jpg,train
datasets\train_on_2025_all\images\frame_00049_jpg.rf.3dc70d4e7a0a10e67f193b78c0f2f27f.jpg,train
datasets\train_on_2025_all\images\frame_00051_jpg.rf.a8336cac8ad91f0367810ad238303946.jpg,train
datasets\train_on_2025_all\images\frame_00051_jpg.rf.ceb5d691ac6b559a8efe105a5a8d09ea.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.5e7790c3dea7232c605d8c297aa0f221.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.82a3aa316e039ba77d06053bb8c969d3.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.c2e177a6ff973395bcd1372b8fdb579c.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.deea6340e5df05cab442acbf6f170bb4.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.fb1001c54ecce03c91bffd8cca4417d3.jpg,train
datasets\train_on_2025_all\images\frame_00055_jpg.rf.224790855ca0e94d42245bad0444e0a1.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.4cbd5cd02408130bc9331b731159ccc2.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.86a55ea6a1e28b4e97bd5b49b76fb2e5.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.c80a416d645276b7004cd010ed19e3da.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.04a8d30f87839b1f4021ac1f50946cce.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.60959ef35990a833b741320061683bc5.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.c1170fc4c9338149513e44e7f78ebc37.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.f69e394c2a71c164ddeb407e6b45a743.jpg,train
datasets\train_on_2025_all\images\frame_00065_jpg.rf.887a8341a26f4a53e6785537d08e9941.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.614efc16a5637063a474e0c46fdafe6e.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.0bda41b47fa60b550a6f2ebc64bd73ce.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.628c0b6dd5c04f5e207bb0416fa3ac01.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.a5262db5d710626fe6f6fb4a3a33e3ca.jpg,train
datasets\train_on_2025_all\images\frame_00068_jpg.rf.a67bab7791e286797ba38ec753e2c5a3.jpg,train
datasets\train_on_2025_all\images\frame_00069_jpg.rf.02f0cb1ba38f161301b829aa996b503a.jpg,train
datasets\train_on_2025_all\images\frame_00069_jpg.rf.0a7d2fbc344024e4606e97753fe21264.jpg,train
datasets\train_on_2025_all\images\frame_00071_jpg.rf.9bf99b67077fc3a2fa57a17be0590f56.jpg,train
datasets\train_on_2025_all\images\frame_00072_jpg.rf.4d492c356a33bb32bf2c0bfddbd0528f.jpg,train
datasets\train_on_2025_all\images\frame_00072_jpg.rf.731f89815be376955b67b85a6146cef5.jpg,train
datasets\train_on_2025_all\images\frame_00073_jpg.rf.fb7d14f12310127edfcbbbe13308a94c.jpg,train
datasets\train_on_2025_all\images\frame_00074_jpg.rf.4ce32ce306595408f6fdbc89fe9044fd.jpg,train
datasets\train_on_2025_all\images\frame_00074_jpg.rf.54dd770849b30051f1e0bb904c437e88.jpg,train
datasets\train_on_2025_all\images\frame_00075_jpg.rf.30b706e53ef60fca7780178d4fe6a04b.jpg,train
datasets\train_on_2025_all\images\frame_00076_jpg.rf.95825532c82d6ce147d3cc0556dd676e.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.194dbdba4074b472aa06c9535550ce02.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.32249801d882be3b4913c1d8c9e83d14.jpg,train
datasets\train_on_2025_all\images\frame_00079_jpg.rf.e84e782d586a2ad9110b15f241b4dadd.jpg,train
datasets\train_on_2025_all\images\frame_00080_jpg.rf.469aa433cf7ed4698986d8666b8dd077.jpg,train
datasets\train_on_2025_all\images\frame_00080_jpg.rf.94c78113c022d6e817d0f8a27c62ba59.jpg,train
datasets\train_on_2025_all\images\frame_00082_jpg.rf.d2890528062dfc703f5b43214247f903.jpg,train
datasets\train_on_2025_all\images\frame_00083_jpg.rf.ccc2ff9db61c58375f5bd9fd1ec0b7fc.jpg,train
datasets\train_on_2025_all\images\frame_00084_jpg.rf.2d8bc5b60c7b933ca2353a4c9a6711b9.jpg,train
datasets\train_on_2025_all\images\frame_00085_jpg.rf.fcbe9a885e3254846da5e39e39df7076.jpg,train
datasets\train_on_2025_all\images\frame_00086_jpg.rf.ccb77c006309cba021e0b42f529b9105.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.085d0c06516a6ac9948d7104b0a7faee.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.34d942644c8b56ace203e826c58a244b.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.5da0f12485b1e6a02aacd4b8333ea691.jpg,train
datasets\train_on_2025_all\images\frame_00089_jpg.rf.8a5da7b6a4b7a8c8807b5f50f1fab6c3.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.30f33aec70cbb56931a078cd73039d67.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.f15ee5dce3f36e649622e8213eca5f17.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.f9e089d1ed97088bd634444b6e2a8fae.jpg,train
datasets\train_on_2025_all\images\frame_00091_jpg.rf.c2bf8d118dbde4895a08f0754254cde2.jpg,train
datasets\train_on_2025_all\images\frame_00091_jpg.rf.d740c5e002bb7fb8ffce657caaea2510.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.50af9ccb7b23d7c46f51719eecb59d92.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.143be334c2f7748de71136e49dcbaa33.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.a404655f7d252186c4f5aee3be75034e.jpg,train
datasets\train_on_2025_all\images\frame_00098_jpg.rf.a57f1d33ba6920fa7e174e3a1c1b2985.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.ec536df61e8504da0401145af600698d.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.b01aa879d3a3ec42573232f6f6eb4c66.jpg,train
datasets\train_on_2025_all\images\frame_00105_jpg.rf.a8d4b1dce9041699a28aecf5868f5f50.jpg,train
datasets\train_on_2025_all\images\frame_00105_jpg.rf.e6821fad66f51d2688d20d4e6091e6b0.jpg,train
datasets\train_on_2025_all\images\frame_00106_jpg.rf.b6ad95e6ae0b27c53c9074e4586c9fb3.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.555ded7dc21559533b122b3f55f3bd09.jpg,train
datasets\train_on_2025_all\images\frame_00108_jpg.rf.1d8904494a39ab8da2036eaa669c3334.jpg,train
datasets\train_on_2025_all\images\frame_00108_jpg.rf.80c727a9f296bc0dfa8a2a786434d315.jpg,train
datasets\train_on_2025_all\images\frame_00111_jpg.rf.cc35a0868d2390449ee92ee39c62753d.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.19407285bd86d4c2d4094014e17c8cc9.jpg,train
datasets\train_on_2025_all\images\frame_00114_jpg.rf.6a35770513f59880af8faafc052c840c.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.09c9e91658ee1d5b68a8417c40f4de19.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.741abbed617a3813ba970a9635e9c9aa.jpg,train
datasets\train_on_2025_all\images\frame_00116_jpg.rf.a2e48d3137969be32af15ae91eac0b8f.jpg,train
datasets\train_on_2025_all\images\frame_00118_jpg.rf.3d7031cdcced808879ec8b1e471662cd.jpg,train
datasets\train_on_2025_all\images\frame_00119_jpg.rf.0c3ed7715882d5af385bc6370656f42a.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.14bda0c790a6889c1a4320dbfcd85989.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.2c814e4125a92d241826aa03aa481b62.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.21b03a486c55ca7c1b9c915b3e445927.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.dffecf0315ec13a6d833a0feaec8c13b.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.018be116b2897559b86db8a6a5e9f245.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.04bd875f16df4719fd14a76c1210001c.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.8bad2c2726ee93d93ad23d450b4c2c65.jpg,train
datasets\train_on_2025_all\images\frame_00125_jpg.rf.e3189d23520dbe0d409eef61d5e72701.jpg,train
datasets\train_on_2025_all\images\frame_00126_jpg.rf.bb555e393b4ae06edbcfaa9607ef0018.jpg,train
datasets\train_on_2025_all\images\frame_00128_jpg.rf.2fca2958d3e2e67776b74234d810cbd2.jpg,train
datasets\train_on_2025_all\images\frame_00128_jpg.rf.e2d3703ea001b6f133ba292cc8b0e99d.jpg,train
datasets\train_on_2025_all\images\frame_00128_jpg.rf.f20228c9d9181788d4108ac90fcc4b1e.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.0fed002f2be40e69b2220b5044319119.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.242295ab4acdf4d4db2cba6c30d01f48.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.6c7f167fa13ebf875aa8ae86deb388ec.jpg,train
datasets\train_on_2025_all\images\frame_00136_jpg.rf.5552cb6268de7770faffcf0ea6ea006f.jpg,train
datasets\train_on_2025_all\images\frame_00143_jpg.rf.f161271f9ed71a83c92b87f630b1e3eb.jpg,train
datasets\train_on_2025_all\images\frame_00148_jpg.rf.09db0dbc65b8cb06b3d67f8b2896c814.jpg,train
datasets\train_on_2025_all\images\frame_00150_jpg.rf.85b3a55a554dd0dc7a7c63f530ca6fdf.jpg,train
datasets\train_on_2025_all\images\frame_00151_jpg.rf.25127a208f319c87ca9eb1b0dc94d3ad.jpg,train
datasets\train_on_2025_all\images\frame_00152_jpg.rf.66ac5fc207b972977ca969f0340fd8bc.jpg,train
datasets\train_on_2025_all\images\frame_00152_jpg.rf.a6c8be899adbb723e4a3e294053be3e8.jpg,train
datasets\train_on_2025_all\images\frame_00153_jpg.rf.0107d3cef0eb20e1c132a00ecb46b1b2.jpg,train
datasets\train_on_2025_all\images\frame_00153_jpg.rf.0cf4dd0629bd4aa23e9e8264e941b647.jpg,train
datasets\train_on_2025_all\images\frame_00153_jpg.rf.fd68b21639e66f16ca08cacce2c20f97.jpg,train
datasets\train_on_2025_all\images\frame_00156_jpg.rf.eb22bd8e5f342ca1c241ea75bd8ef2ee.jpg,train
datasets\train_on_2025_all\images\frame_00158_jpg.rf.c78563df56b77b704dd0b8bad1203d83.jpg,train
datasets\train_on_2025_all\images\frame_00165_jpg.rf.cf16b951d7a5e23e7e50b793fdbb461b.jpg,train
datasets\train_on_2025_all\images\frame_00165_jpg.rf.eae5f9f25e25f61be92c2594dc9253e0.jpg,train
datasets\train_on_2025_all\images\frame_00168_jpg.rf.3b8c425c57a604853819ede351a937a6.jpg,train
datasets\train_on_2025_all\images\frame_00168_jpg.rf.90a8219f9314f6a0b33441bb3c9cccd2.jpg,train
datasets\train_on_2025_all\images\frame_00172_jpg.rf.59839f61d1399f1a10f73d2a699ce70f.jpg,train
datasets\train_on_2025_all\images\frame_00172_jpg.rf.806af180e08d9dd8d990d55fb982a63a.jpg,train
datasets\train_on_2025_all\images\frame_00179_jpg.rf.78e7476ddf7188288ea95dd4087eb139.jpg,train
datasets\train_on_2025_all\images\frame_00184_jpg.rf.f64615418aec9e83746f397af1099e13.jpg,train
datasets\train_on_2025_all\images\frame_00195_jpg.rf.565ddeb9e0efd2131d39b4c375cf656d.jpg,train
datasets\train_on_2025_all\images\frame_00199_jpg.rf.5db3ad63af804a38fc7264af559f109b.jpg,train
datasets\train_on_2025_all\images\frame_00200_jpg.rf.7ab93933120dbaef72c7a5c8c269f9e9.jpg,train
datasets\train_on_2025_all\images\frame_00210_jpg.rf.bb206c1c559e0a4a8438cbc3f723d3bb.jpg,train
datasets\train_on_2025_all\images\frame_00219_jpg.rf.d9f81c13117c372d6a4fa3ad67e85021.jpg,train
datasets\train_on_2025_all\images\frame_00219_jpg.rf.e896e5e5b3680c246aa91c3a9d6f7242.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0027_jpg.rf.724cfb36346fcec21e99e36b8e08f511.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0043_jpg.rf.9b3a06a280ba259fb528212d40bae4b0.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0055_jpg.rf.89bf7632fab9a369e6a3e912c3f57754.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0056_jpg.rf.a9556e84398e9373f80f7c63358c60fe.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0060_jpg.rf.592bcc0e63ab073de41107a498e0e716.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0064_jpg.rf.595e9389e22e8aee4512d6b18067acbe.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0069_jpg.rf.e48f0c58f4c3e78b4f3434ed7a2884a6.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0071_jpg.rf.0cdba322b70fbf5c849076d8a352855a.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0101_jpg.rf.fbbddac3cf611ccd749e86361bdff021.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0024_jpg.rf.700871f8708b3dbf6bee84851e0a74b6.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0026_jpg.rf.efc62c6441c10fe7bd39732a5d071352.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0063_jpg.rf.da4bc323a0e859b40c9429b44058013f.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0088_jpg.rf.28457939a925f5c7c48b45c5c6318ef7.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0101_jpg.rf.a39714489272183f4249e1ec63781bd8.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0103_jpg.rf.21eca401c2c7ad00476720571d7cd905.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0103_jpg.rf.6c308f1995c3afe5b597a2c45fcc1da3.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0109_jpg.rf.9fd1499c70b70ecb0127c12a30e67a11.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0109_jpg.rf.dad896add87fe0ac390e9d95489b86a9.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0113_jpg.rf.3790d093b7fcdca9ae8054b48068d9ed.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0136_jpg.rf.e899d5e6870e48c20ce0c8a8c6b85670.jpg,train
