image_path,split
datasets\train_on_2025_all\images\frame_00099_jpg.rf.314941d067e31f23c281bc9f42a17afc.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.8a52471f628284602b00a531a9649369.jpg,train
datasets\train_on_2025_all\images\frame_00108_jpg.rf.75a6d29f4ca6297ddb6dc68469f61cf7.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.be4b4fa2ca9c26045f79efa5bf130d0c.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.2c814e4125a92d241826aa03aa481b62.jpg,train
datasets\train_on_2025_all\images\frame_00145_jpg.rf.71cd1ba9740d339ed87f095ac5c44950.jpg,train
datasets\train_on_2025_all\images\frame_00156_jpg.rf.2e741fa4e134d26744aed0024cf71ace.jpg,train
datasets\train_on_2025_all\images\frame_00167_jpg.rf.efff2d38914032c0ceb34c78cdfe25ad.jpg,train
datasets\train_on_2025_all\images\frame_00192_jpg.rf.6a7a5f74808714effb6bee4c2105755d.jpg,train
datasets\train_on_2025_all\images\frame_00216_jpg.rf.29e85c8a6739eb8e3c097d056242f6e1.jpg,train
datasets\train_on_2025_all\images\frame_00216_jpg.rf.94d0400d5834741dae3286f9d9763025.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0031_jpg.rf.21e6b88640c8788c9ae311e51c217a93.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0061_jpg.rf.1ddf1a6703c5c6516ad9152656b8450c.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0071_jpg.rf.0cdba322b70fbf5c849076d8a352855a.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0089_jpg.rf.e8d832c466c21cd9f623b9ebe5756e56.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0247_jpg.rf.3a3b932b5f4547b5d41018f8c8fb028b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0015_jpg.rf.b662e0f1ef6877ae3eff94e93be2086c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0020_jpg.rf.92fc71f3e1a2f1cf9d20004d011a30c7.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0108_jpg.rf.7f1320e4bf50858515057630b841e714.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0161_jpg.rf.af237fdb0ea95cebd9938d5ec30d7be7.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0178_jpg.rf.3205d1496838c8245eded20c93b19ceb.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0191_jpg.rf.fee9b3e22106fe504a576fbc8195d3f3.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0192_jpg.rf.72e880c4f038d84a489b78ffd2548522.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0219_jpg.rf.8d1f00e84b096903c479ca934df28d3b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0249_jpg.rf.20c64e63a5ba1abeac1d0f605db40a6c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0271_jpg.rf.5c4149e5f182ba87d4712c371fa7354f.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0285_jpg.rf.3d3c939c2a409e50015f68c9fab4d2ab.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0010_jpg.rf.e0bff1a934fa0d817a1a773a4381100e.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0029_jpg.rf.51387df2dbc16688e5eb2869c7eb7fa7.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0035_jpg.rf.e931147b4dbf4c16e5d0171acc14e5a0.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0043_jpg.rf.a9851615b8188821fad580948a8b72ce.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0028_jpg.rf.c6fefb06583fb140fcf1f9c43206c21a.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0049_jpg.rf.494b1c44f431ac05440950b5565d1a8e.jpg,train
