image_path,split
datasets\train_on_2025_all\val\images\frame_00052_jpg.rf.580ac9a238114c53e24ff9dfe438e040.jpg,val
datasets\train_on_2025_all\val\images\frame_00072_jpg.rf.a5353fce3bbcf846fdff8145ded201c7.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.2f4967fc89be50ac6de5ab98bba85c08.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.69737e70b8d9fefd3042813a56d99204.jpg,val
datasets\train_on_2025_all\val\images\frame_00075_jpg.rf.fa3744e744223ca729ccec8e9e9d402d.jpg,val
datasets\train_on_2025_all\val\images\frame_00078_jpg.rf.2533274afcc6ebb0be9ab8b55f738016.jpg,val
datasets\train_on_2025_all\val\images\frame_00080_jpg.rf.70b2f556ecfbbb94ec89faaf34c0466b.jpg,val
datasets\train_on_2025_all\val\images\frame_00082_jpg.rf.cd65738bbb2d2df68e1570cfa6f4b2fe.jpg,val
datasets\train_on_2025_all\val\images\frame_00087_jpg.rf.2273da68fbc6530498bbf110cf5cf414.jpg,val
datasets\train_on_2025_all\val\images\frame_00088_jpg.rf.7c0e32ae7a36439992800b99dbec2149.jpg,val
datasets\train_on_2025_all\val\images\frame_00096_jpg.rf.2681eb68228fe2bef0c583b0cbb242e5.jpg,val
datasets\train_on_2025_all\val\images\frame_00097_jpg.rf.1e567c8676fbf904571916ede7caf2aa.jpg,val
datasets\train_on_2025_all\val\images\frame_00098_jpg.rf.13659912a3fad261bec4e2fec536937d.jpg,val
datasets\train_on_2025_all\val\images\frame_00098_jpg.rf.e31efa123de2666eb5a3d12117a50bd8.jpg,val
datasets\train_on_2025_all\val\images\frame_00100_jpg.rf.1dceade3ea5c88ff380fc0a0c08d5670.jpg,val
datasets\train_on_2025_all\val\images\frame_00103_jpg.rf.dcfa70e447e8251d8853370424fd173b.jpg,val
datasets\train_on_2025_all\val\images\frame_00106_jpg.rf.06b3e0ce1241c6a68d34795ce103fd97.jpg,val
datasets\train_on_2025_all\val\images\frame_00106_jpg.rf.7087fe5ce2d441301c48f19812919caf.jpg,val
datasets\train_on_2025_all\val\images\frame_00108_jpg.rf.2797dccb22f0cec7fc8ede551c2364e4.jpg,val
datasets\train_on_2025_all\val\images\frame_00108_jpg.rf.70aa0c3d327b78679029e41e67a4e761.jpg,val
datasets\train_on_2025_all\val\images\frame_00113_jpg.rf.03f09e6607484f67a2c8c2c4622c033e.jpg,val
datasets\train_on_2025_all\val\images\frame_00113_jpg.rf.e2c1539fd451ce3387e479f2344ceb82.jpg,val
datasets\train_on_2025_all\val\images\frame_00115_jpg.rf.b695a2c5c9fe0f34530f88d4c7608c41.jpg,val
datasets\train_on_2025_all\val\images\frame_00116_jpg.rf.2f6613cb62be7ec09ea284f980e05f35.jpg,val
datasets\train_on_2025_all\val\images\frame_00119_jpg.rf.450972c9af7ee6e83cd158412be276a3.jpg,val
datasets\train_on_2025_all\val\images\frame_00122_jpg.rf.2d586d8ae0251d9d37560156e339edac.jpg,val
datasets\train_on_2025_all\val\images\frame_00123_jpg.rf.23ca1f968c29286700ac1730477b1844.jpg,val
datasets\train_on_2025_all\val\images\frame_00126_jpg.rf.59a0317fcd7339560884d25745db7349.jpg,val
datasets\train_on_2025_all\val\images\frame_00137_jpg.rf.37863c62b7e5c493f8a8bbb935558e4d.jpg,val
datasets\train_on_2025_all\val\images\frame_00137_jpg.rf.b873662714718083f0d0b8b1a9f9ff52.jpg,val
datasets\train_on_2025_all\val\images\frame_00137_jpg.rf.e485a257a4bacb1337ecafb6483895d1.jpg,val
datasets\train_on_2025_all\val\images\frame_00138_jpg.rf.6b3cc9f4f6e87d758b7909dad954b389.jpg,val
datasets\train_on_2025_all\val\images\frame_00143_jpg.rf.f0188ceaa25b19d08d00eb6186ec44ae.jpg,val
datasets\train_on_2025_all\val\images\frame_00147_jpg.rf.d4eab13b71efdd10d5d96641c0c8aed1.jpg,val
datasets\train_on_2025_all\val\images\frame_00153_jpg.rf.a494915e949275b1ee75c93233e8c5b3.jpg,val
datasets\train_on_2025_all\val\images\frame_00154_jpg.rf.c82195ddeeec24138d56ec6bc36574fe.jpg,val
datasets\train_on_2025_all\val\images\frame_00155_jpg.rf.65b10faf8765e5753236bc40f87a060d.jpg,val
datasets\train_on_2025_all\val\images\frame_00156_jpg.rf.f5337bfc114b8c691fceb9d1f239ae43.jpg,val
datasets\train_on_2025_all\val\images\frame_00159_jpg.rf.7424d30cdf46154d39cf60a91ee73a5e.jpg,val
datasets\train_on_2025_all\val\images\frame_00162_jpg.rf.7d9c85670b1dd9e517d058c275604a7a.jpg,val
datasets\train_on_2025_all\val\images\frame_00171_jpg.rf.7f406999f0aa8c786521b465b5620733.jpg,val
datasets\train_on_2025_all\val\images\frame_00178_jpg.rf.3e5d98a815e11b9219dfb64fba90686e.jpg,val
datasets\train_on_2025_all\val\images\frame_00208_jpg.rf.d546323772e2be92e59431b4e2072c4f.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0027_jpg.rf.9be1a7062e9dc99c2865c770c24da79c.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0031_jpg.rf.c5698f3f3213b4f29f801aa910e85447.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0042_jpg.rf.4cb03b364f179fdfc87ba63278171cb2.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0059_jpg.rf.efc52da7042ebe72267de1f18b930db8.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0071_jpg.rf.c325b76df4746809d9a2ea96b5172bbd.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0078_jpg.rf.d52997ac14b6f99a294c925411fa7f87.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0101_jpg.rf.b392e33b090c412a1bd3d16fc896ff07.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.7fe92a46dbd236f4104e37b487ed5e0a.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0108_jpg.rf.5fe6fc3f438e32420992750d736dd8de.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0111_jpg.rf.dfda8ba95fe487f09a469e4f291a1acb.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0115_jpg.rf.70c41eb7f4be348b26a5682bfe5e218b.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0119_jpg.rf.5f1aa092febd98b62c66ae83ed4bc8fe.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0171_jpg.rf.dd6a1ffdea81d23cc70c7551d7336ae1.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0198_jpg.rf.da126e10c116b5f22a8eca28f42f8830.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0199_jpg.rf.fc9b041e2f1a850141e77df9b673ff6f.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0243_jpg.rf.accef6733fc2f035c3362fd5f8609c66.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0258_jpg.rf.a00c002979213abbf46660d816111f51.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0008_jpg.rf.b75b894457baec5ffb5fbd2783382378.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0009_jpg.rf.194361c01a17595bbd4f5ddb7c81dc92.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.62dc814db651a4d7d87d1cdd84aec6ed.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0131_jpg.rf.00cea175c515d026f1dede115be5fc5c.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0137_jpg.rf.ddb399f51b65857ff4ccae7f6021c9c4.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0141_jpg.rf.b6ec00f4cec5d09a231beda5a9b57eef.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0143_jpg.rf.c7d88373fc455d3464b259e5bb8908bb.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0146_jpg.rf.bdee8fb84f77d6ab1f0a6acf01269911.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0156_jpg.rf.0e17e20b198a52cb4f51db6b3bc6a53c.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0157_jpg.rf.e7bb421fdf0c7af80746a147557794cc.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0171_jpg.rf.2dba5238f75cba194c34d51c6791ea50.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0186_jpg.rf.31e7663c062d2414f79492f77174f4f8.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0197_jpg.rf.c7a26dc85c03543fda2a41b3498d3119.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0210_jpg.rf.5547047dcde61a0e2a0ac5e51c4153ec.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0225_jpg.rf.25cc779e7778969ebd2b9f36dbf9b061.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0240_jpg.rf.db1934df6c42edc55c9f7562e7d77d86.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0246_jpg.rf.5f244233e392480ab71194ad5a73cd37.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5c3ef0fd81199c48ba0da9e52bdf1e6b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5d019b029d29c5b3986ff017a84a5c95.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0298_jpg.rf.74220b730d27a8600ee515215f338a79.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0340_jpg.rf.92e898d4d57ad41c22383fd60f123f99.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0342_jpg.rf.aec8a183e0362ed8f788356823fc2520.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0343_jpg.rf.627ce48e8c29330a85285aff925433e7.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0017_jpg.rf.838403099898006b70c33663e0660e01.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0032_jpg.rf.5d3b71b6d3c8a243ebdec6d3b53e3638.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0020_jpg.rf.9f196f99a583ccdb57803aef353582cc.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0044_jpg.rf.62eff0ff53ea166dd6e268a427b40a9d.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0046_jpg.rf.b0d1b3e7fa8ae93f9dc5307911be5eb1.jpg,val
datasets\train_on_2025_all\images\frame_00003_jpg.rf.42c03ad0db5e42c1cc474e5ffee4acda.jpg,train
datasets\train_on_2025_all\images\frame_00004_jpg.rf.218144c56928d193f449c445b97971ab.jpg,train
datasets\train_on_2025_all\images\frame_00004_jpg.rf.54b21877958724da379aee0e0e4684fa.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.1d695ea85c20d4cac0295ca54b231eff.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.281ffad5dbd4c5accc812baf1da4af81.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.dba90d4b4eaa2fe3543fd2d1abb0aa21.jpg,train
datasets\train_on_2025_all\images\frame_00007_jpg.rf.7575f4db9b9cfeac208a6e09c37ff2c3.jpg,train
datasets\train_on_2025_all\images\frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.b8b1a3fd7b62dd82d7cd3bbc682f54a7.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.ce61f94599259c92f54fb182f780fbe2.jpg,train
datasets\train_on_2025_all\images\frame_00012_jpg.rf.0b46ba4251e1de99d336c252b35c60e3.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.319a0513adcc6c335d9ab4228ba24610.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.3cfbf60c3b10c9fb572307cdefb596fe.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.7fd42a37e2e335130df78ddea7ce7837.jpg,train
datasets\train_on_2025_all\images\frame_00014_jpg.rf.2eea9a9106aa9182cc2914addc168882.jpg,train
datasets\train_on_2025_all\images\frame_00014_jpg.rf.3896287d5f1ac17f5bb01b014ffc96af.jpg,train
datasets\train_on_2025_all\images\frame_00014_jpg.rf.741b625386bb48a28e6fdde9681c1592.jpg,train
datasets\train_on_2025_all\images\frame_00014_jpg.rf.9b9bd34dc165431135ddc39fd6827b44.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.0006f06b9938f0a50d749b7edc17ac5b.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.16e8915aa59422a8497316f6cf8b7692.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.ee599fdcbb1e8f33e7230583b9c24776.jpg,train
datasets\train_on_2025_all\images\frame_00017_jpg.rf.af5669c1e03e8911783bbead0f991dd5.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.283451d7c2c9a3dab6dfa275af49e1de.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.50801ade734e72657c66008b8589730a.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.9f273c1f7d6b057e34c98de7bf38df3b.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.e16244cefb436c26dfc4ffa4d0d72d08.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.f7b0d836e8ede3457a56ecc90885e51e.jpg,train
datasets\train_on_2025_all\images\frame_00019_jpg.rf.4972f7f1306d9a19950c5aa2b1deb74c.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.0843d5ffd03ce464d91e9c0aeee009bf.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.478fd706a183fd474beeb50b06a59795.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.9034c00facbf2733856f3e170459db10.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.cd618e25dc4f5272b7f730cb35aa9153.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.2316509f3264f0f6f967c8f6427b96b0.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.5fa93950d002d8747129ea453eb03005.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.e68a4fde0be221e55b58495bc4ae76ae.jpg,train
datasets\train_on_2025_all\images\frame_00022_jpg.rf.8c7b269bb249e42c10204c8db51d1ee6.jpg,train
datasets\train_on_2025_all\images\frame_00022_jpg.rf.f6a124814a4412fd89e58ceafb68c3b3.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.3aca143cbb032b9cc3cc6a236246326b.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.41ff1bc2341bd137102db1018d38aef9.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.0603a9f7aa21d1255b7c99bb20d1046c.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.34358c461cc033d93d5783b5ddf5289b.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.4c524da7088af043126614f712d60a44.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.4e7eb7312b2bca1e8a8a7fd8a25e2c91.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.9288bfda87a819f14c3c14f353141405.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.0630eb74c7796151d5eaa04852a8116d.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.125fbb836524e40971a7bb6c38bd365f.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.1a9444350a161ae93be8919d1c407bb8.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.228dcf1d9ef935d3b90a95aaf7991ea6.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.d353a65083bbfb93979897560afb7ede.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.09b4ff5342fbb09376ad2bcdf68e4b0b.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.1796cb6440b58ae59c92da3a2b545c6f.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.51204a4543b65166c53d6a8174374915.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.5c0010d3003ae3d118b045f83fe49b76.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.bf9e61a48a0ed36e68b4c59bef0ccdd2.jpg,train
datasets\train_on_2025_all\images\frame_00027_jpg.rf.9588b5e343899cd273aa55b75f0032ad.jpg,train
datasets\train_on_2025_all\images\frame_00027_jpg.rf.fa3e1c62e15b7d958cf3effbd38889ac.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.a2bbb85f7973642f1c9b7c7604499e98.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.c3e2488e8bfb2ba34a1c28408a87a3be.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.ca671a6b78e864c17c1444fdf695dfb2.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.89013e8d6bdeca0fb11abb6e3368f38d.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.65d07c02730033362a6df23ca8123da6.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.8b77a4bdd47ff5adb08bf563f3356ab0.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.b8d808c0921d058f8023f0decd435751.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.0931931abc87d42bbb151422fe85d443.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.26a51fca9a69d1ca2567c63b8a6a6043.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.9e1ad113cbe1e165e9d9c17452826ad1.jpg,train
datasets\train_on_2025_all\images\frame_00032_jpg.rf.e2c01fde336c8d6ac44496382e782d2c.jpg,train
datasets\train_on_2025_all\images\frame_00033_jpg.rf.6039676c2cd6a2c704f912e8754e6bec.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.23e0236d639634e6a7297589c01fbf6c.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.2fbbf69350e0652abde216d6126d1b2e.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.49a3d06e69b81435157af5b7a39f21e1.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.558ad84f38c715ff1fec4bb405b62bf6.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.8d5204bb68bcf6b6121d6ccd9c704ae4.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.f89bae29d26bc99eb3a49fd882811c4c.jpg,train
datasets\train_on_2025_all\images\frame_00038_jpg.rf.089b70690c918d4a8831c2f12dd1aec7.jpg,train
datasets\train_on_2025_all\images\frame_00038_jpg.rf.595e5d0f0f19eec1d6538f85aaefa906.jpg,train
datasets\train_on_2025_all\images\frame_00039_jpg.rf.2afef1f1cb1580cc2e182a5eab297704.jpg,train
datasets\train_on_2025_all\images\frame_00039_jpg.rf.2cd947d5f76f8209b6f8eb0b7a22dca6.jpg,train
datasets\train_on_2025_all\images\frame_00039_jpg.rf.673c2933e14af182e9cfbf398a8082a8.jpg,train
datasets\train_on_2025_all\images\frame_00041_jpg.rf.c134c0c43ebec8a8346467c6541813c2.jpg,train
datasets\train_on_2025_all\images\frame_00042_jpg.rf.27fedaf370ec027f1c1a3c1d34e1abd8.jpg,train
datasets\train_on_2025_all\images\frame_00042_jpg.rf.733bcfb8fc942ace3bfab5a047d3cd76.jpg,train
datasets\train_on_2025_all\images\frame_00042_jpg.rf.a4db0f37fd3d905f7d957779ad021e10.jpg,train
datasets\train_on_2025_all\images\frame_00043_jpg.rf.3282d82e2870ff1002bc154f317b7c04.jpg,train
datasets\train_on_2025_all\images\frame_00043_jpg.rf.bfcef015bff0a73ab5c80ef3b9df823f.jpg,train
datasets\train_on_2025_all\images\frame_00045_jpg.rf.d5faf2ca98416f53cefae83c358e96b9.jpg,train
datasets\train_on_2025_all\images\frame_00046_jpg.rf.5f2867d3c24090d43e9ab566e98ba40d.jpg,train
datasets\train_on_2025_all\images\frame_00046_jpg.rf.8e97cf14197d246f726eac05bf1b8591.jpg,train
datasets\train_on_2025_all\images\frame_00046_jpg.rf.b74205aa7ed0ea0343e908912abbc439.jpg,train
datasets\train_on_2025_all\images\frame_00047_jpg.rf.f18e11d2748819130279015b9f55d49f.jpg,train
datasets\train_on_2025_all\images\frame_00049_jpg.rf.391b76ea640d7c9279a4a65ee41952c8.jpg,train
datasets\train_on_2025_all\images\frame_00050_jpg.rf.f1dfb36a78749a285bbe57f351cfa785.jpg,train
datasets\train_on_2025_all\images\frame_00051_jpg.rf.19bea96ec9f9b6316709704444db0f0f.jpg,train
datasets\train_on_2025_all\images\frame_00052_jpg.rf.d6aff11d03cac34caa3d17ae7f0b8593.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.74a267d6a75dca3f9deb343203a0d163.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.a9b14b05fb884321e1d19acb611ee9be.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.9db3c1d64293a2cf858aa5cb04880e00.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.bf9b4cd1fe322cb102f23eb9a665b97b.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.f15593d2495c4a93c8204fd60e80a051.jpg,train
datasets\train_on_2025_all\images\frame_00055_jpg.rf.f6a334906211942ebf70f801f6ba26df.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.4cbd5cd02408130bc9331b731159ccc2.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.c80a416d645276b7004cd010ed19e3da.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.cc1c2e027a91077df85893fbe8df9ff1.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.0169f3fefa646c4f6ea7aa838e3e2d7b.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.cf3ee9db438b69bd4e090f57ada788d1.jpg,train
datasets\train_on_2025_all\images\frame_00059_jpg.rf.12d8a42420d685ff67a5f848a7e959c8.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.9b4fb6783022ba1eb6092e21fa446b94.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.a91ec4db5757544e0960e57b52e822bf.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.fb208306168d0801a10b0ac69cd66ca1.jpg,train
datasets\train_on_2025_all\images\frame_00061_jpg.rf.78791ebade3bd58f38237fef2466f03b.jpg,train
datasets\train_on_2025_all\images\frame_00062_jpg.rf.c9f6863db5c339a8e055e46bdaf6e45e.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.0d4beb04df06aaedf7aacdaffee784be.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.394adbb257efd2d9e90e54aeebd6724b.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.f3d9fc129aa922a9ba5016f6c3a8dc98.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.09abec941dd0caa4c524fd2f2416dc0f.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.3b2ed18bf8002a2acd4119c7f4144ce7.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.3d0078a00032a7a35a65062bf392afac.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.98e2674dc8653490a16dea24809c7b36.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.6a6f462df834b8f2289e313f7a046a55.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.9fd02056dfab28b8ca54fec4273c15a8.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.a5262db5d710626fe6f6fb4a3a33e3ca.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.c77cc2c61eb3cc10e4176b67742d8782.jpg,train
datasets\train_on_2025_all\images\frame_00068_jpg.rf.da2b8315c66f71f8c1b62d65d0195648.jpg,train
datasets\train_on_2025_all\images\frame_00069_jpg.rf.6e6a3210ae6fc4824c5c88d82ac4383b.jpg,train
