image_path,split
datasets\train_on_2025_all\val\images\frame_00128_jpg.rf.6d859548e6535524fea3d6eae218760d.jpg,val
datasets\train_on_2025_all\val\images\frame_00131_jpg.rf.f1e87553a95e6a41f499fe8e02700a7d.jpg,val
datasets\train_on_2025_all\val\images\frame_00137_jpg.rf.e485a257a4bacb1337ecafb6483895d1.jpg,val
datasets\train_on_2025_all\val\images\frame_00140_jpg.rf.705c1259c649e1d4fe97303493492bdc.jpg,val
datasets\train_on_2025_all\val\images\frame_00141_jpg.rf.832bcbbc660f8b51e263f96e795f6ea0.jpg,val
datasets\train_on_2025_all\val\images\frame_00144_jpg.rf.489c2886c1cfce6ad531645ba6f372d1.jpg,val
datasets\train_on_2025_all\val\images\frame_00167_jpg.rf.c4ece3fde9e2c8b63f44e1bf6b9b446d.jpg,val
datasets\train_on_2025_all\val\images\frame_00231_jpg.rf.77bc6dc4a4d81196be9b0a47348a3c33.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0024_jpg.rf.68bdb92be47f2a72a110278707f2bb29.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0024_jpg.rf.cad3a1f7291e7b19185c3424a9b7a7a4.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0027_jpg.rf.5f8718f44188ce4277a73e163cda91c3.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0052_jpg.rf.169be3f087e1756ed6297a8615b1b5c5.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0088_jpg.rf.18eccdaf532449a0e9abf6b83ae7c30c.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0096_jpg.rf.05009caaf0239f32d5ac0c588f4d0eb8.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0099_jpg.rf.222dbad1672907a88e814844be3ee105.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0101_jpg.rf.695c98b7feb2e0761f47a995f55df818.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0103_jpg.rf.ece21a21e53db3834595c3a44fe38c79.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0216_jpg.rf.8a9ac800a2be00ba4a6db5a5cd5c6296.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0256_jpg.rf.347aefc78a4b4e49222993bd4c07411e.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0256_jpg.rf.a144600f86882ab4aaa541dd06ed8af3.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0009_jpg.rf.5191676e5cafb864c78b1ff9e737d853.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.62dc814db651a4d7d87d1cdd84aec6ed.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0127_jpg.rf.4809416e338ac8a6bef404af0229bd8c.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0137_jpg.rf.ddb399f51b65857ff4ccae7f6021c9c4.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0147_jpg.rf.cc48b4b5729e3b9b8a9ac25271ea748b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0155_jpg.rf.256b1969f38846a9684e88939ceeace4.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0171_jpg.rf.2dba5238f75cba194c34d51c6791ea50.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0210_jpg.rf.5547047dcde61a0e2a0ac5e51c4153ec.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0214_jpg.rf.e4ff1596c3b10cdd62cbd2b981cc99f5.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0234_jpg.rf.512cd6f4c812e27f7e44b0e21dfc2e13.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0252_jpg.rf.f6740dece7b3f67bbe051605f3c1dee1.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0260_jpg.rf.e8047d7182a21b9b0280ab17f9861932.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0299_jpg.rf.bd13c8a01d852359623531401625f1ca.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0311_jpg.rf.d677f52984eed8e775de67777d08fb7f.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0334_jpg.rf.2d4c3e65ae90c057c51d39ee30a9c025.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0339_jpg.rf.046507704d096d76dcf8cab009bbec2a.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0023_jpg.rf.a2fddb04c496c29453a953630637ad31.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0032_jpg.rf.5d3b71b6d3c8a243ebdec6d3b53e3638.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0010_jpg.rf.97b2853c602e0625994456d7d54236c8.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0041_jpg.rf.24dd47538ac5926a707f3fe018e3c60b.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0051_jpg.rf.abb035482a22e8afa71a04e04f3121d3.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0052_jpg.rf.c05ae13ee6099d1b56d04ec0095c7d1d.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0055_jpg.rf.cb5bc2ad064c6ff2da627700a01f39af.jpg,val
datasets\train_on_2025_all\images\frame_00004_jpg.rf.6b84e6ce0ce299b222b6b2b97dcb0e31.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.154e351508d5071df07c41f8f49cf0c7.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.39862fc3570999bcc7bcbb9d51c4f1fb.jpg,train
datasets\train_on_2025_all\images\frame_00009_jpg.rf.f07aa488b2e3f43bad477b51256f7244.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.c46e629a1a7b5eaa396024d9c9d44b55.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.dcabad4bbba54e756b013e97dd23c08e.jpg,train
datasets\train_on_2025_all\images\frame_00012_jpg.rf.5f59c1f919c599da973037db994c8b0f.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.319a0513adcc6c335d9ab4228ba24610.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.9424091660d3d8faeac807af68bea7d1.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.b3396acf74af18d7089a3047d4be5d20.jpg,train
datasets\train_on_2025_all\images\frame_00015_jpg.rf.a38684bd0696640d5259274d2b740fb6.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.a20e9d66cb8f93c989333e18c5a89d4d.jpg,train
datasets\train_on_2025_all\images\frame_00019_jpg.rf.fffe4148ce522bbf09b5d76a1bda06ea.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.50af1e3d7b8ad7d845ae1e6373188edf.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.af14529144fc3c278f795e5955a8d336.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.497b1453a3af357671bd3338af6d7234.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.5fa93950d002d8747129ea453eb03005.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.d30b91cd09a6d3bb01bf14d720659f66.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.1a9444350a161ae93be8919d1c407bb8.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.228dcf1d9ef935d3b90a95aaf7991ea6.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.5f99c6e991dd83ad1ad86f823bc8fcc6.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.a4b644fa4b6e683f7bbfef5b0dfc3e3e.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.b66601b1125282fd3d6fbe1e502ed3f9.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.8cc91e00894c0d1a1d55359e59163341.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.bf9e61a48a0ed36e68b4c59bef0ccdd2.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.7e90b77f1e5ed5416e682eed8e26ce58.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.a2bbb85f7973642f1c9b7c7604499e98.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.34fda7fa17f945bb8ef8e66541fea8b5.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.a886c308d4a2bb71a570a7288c423a8f.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.294c2f5c8ec61728cee104d6ac91ac7b.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.7c658727265a757403fa2c384780cff2.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.e619d510dc71d867f4d2806431669b75.jpg,train
datasets\train_on_2025_all\images\frame_00035_jpg.rf.4e36ded5765ef6889719d7a4b63df052.jpg,train
datasets\train_on_2025_all\images\frame_00037_jpg.rf.e01c6e859b22a47df967139ecbb8fdc6.jpg,train
datasets\train_on_2025_all\images\frame_00045_jpg.rf.0b2ed76f2bb110714d0b57d70ff83131.jpg,train
datasets\train_on_2025_all\images\frame_00045_jpg.rf.2c97d7b3dc9632a32a0785509e00d7e3.jpg,train
datasets\train_on_2025_all\images\frame_00046_jpg.rf.9e935bd164160566f44b921e0d0f7c45.jpg,train
datasets\train_on_2025_all\images\frame_00049_jpg.rf.391b76ea640d7c9279a4a65ee41952c8.jpg,train
datasets\train_on_2025_all\images\frame_00049_jpg.rf.ad18001821ec4e30a1bbf7bcdbbbf08c.jpg,train
datasets\train_on_2025_all\images\frame_00052_jpg.rf.7b61ff45edfd1dbec73961e6f1487d5c.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.03de9cc4a9096cfbc225f32dc1180789.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.ccd36e00f1cfa8a0c8cab82f896ccb62.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.f74e59f4fb178e8c088ff2a667adf86a.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.9db3c1d64293a2cf858aa5cb04880e00.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.bf9b4cd1fe322cb102f23eb9a665b97b.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.cf36a5f53c7ad15b7d097f880e047b08.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.a90a6c2c0eea84ad6c0df395ed10721e.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.a09ca859ee17e87b1d8d4b87e3e1545f.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.4d8a9e0d577254ecd869044adbc435d8.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.86f485686e88047b564497ab911c37e7.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.614efc16a5637063a474e0c46fdafe6e.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.95f97b9cc1628596d78f780f0ac49896.jpg,train
datasets\train_on_2025_all\images\frame_00068_jpg.rf.7c29fa7ba7d3467035279559ef29e634.jpg,train
datasets\train_on_2025_all\images\frame_00069_jpg.rf.7a062688ebdb7aafae7c004d1d99b92f.jpg,train
datasets\train_on_2025_all\images\frame_00072_jpg.rf.3652c6227a9c2200d48c2b9cf058e621.jpg,train
datasets\train_on_2025_all\images\frame_00072_jpg.rf.7211dbc9db0a9cb989255fff6fda5f03.jpg,train
datasets\train_on_2025_all\images\frame_00076_jpg.rf.7813f297550ab15069511cb7092bca13.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.941d283f666ad7a9d4b3bf846f1e2d56.jpg,train
datasets\train_on_2025_all\images\frame_00079_jpg.rf.8ae3de75adbf2bdb21e38c77910f3c85.jpg,train
datasets\train_on_2025_all\images\frame_00080_jpg.rf.b7f08447aeb94d9644fb17779145a8c5.jpg,train
datasets\train_on_2025_all\images\frame_00081_jpg.rf.4b42785a64fce5ce1cf312fda55f1a3e.jpg,train
datasets\train_on_2025_all\images\frame_00081_jpg.rf.5752f413ac050961397cce5ba1e6b14b.jpg,train
datasets\train_on_2025_all\images\frame_00082_jpg.rf.063d8f328d3283895b0ec095d65cce50.jpg,train
datasets\train_on_2025_all\images\frame_00082_jpg.rf.c218207094b459fa878d95555d0927cb.jpg,train
datasets\train_on_2025_all\images\frame_00084_jpg.rf.86ca6d772a18a85c34cb9b09fc624e2d.jpg,train
datasets\train_on_2025_all\images\frame_00085_jpg.rf.c591bc1e27531cd22c8390ca336d7a76.jpg,train
datasets\train_on_2025_all\images\frame_00085_jpg.rf.f2f0bb961fb7a62c4d472356c8f06666.jpg,train
datasets\train_on_2025_all\images\frame_00085_jpg.rf.fcbe9a885e3254846da5e39e39df7076.jpg,train
datasets\train_on_2025_all\images\frame_00086_jpg.rf.cf2dee4e89d41c649134f6047a7f98a4.jpg,train
datasets\train_on_2025_all\images\frame_00087_jpg.rf.8d336092e2227bd846f2adf57833a5ab.jpg,train
datasets\train_on_2025_all\images\frame_00087_jpg.rf.952aefbd5877e10931c6a1b95cb44103.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.f4ac0c83dc8e91c0e68d97029549cd0d.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.24f8010f7fa1f9de0c2ba8b62d188036.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.50af9ccb7b23d7c46f51719eecb59d92.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.e6d1fed4322e6020e638f9f560df7cc4.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.b5ac52c15d5ce6945c88cc4018240bcf.jpg,train
datasets\train_on_2025_all\images\frame_00094_jpg.rf.f7e73ba53b2612f8b092654d792a13d5.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.5b0ff2dcc4567f288c33f67277106824.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.8a52471f628284602b00a531a9649369.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.caabebfaa562d5d7d4a2dcbbdbe9970a.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.ec536df61e8504da0401145af600698d.jpg,train
datasets\train_on_2025_all\images\frame_00100_jpg.rf.3a65139c59024b3587bdb39de0204018.jpg,train
datasets\train_on_2025_all\images\frame_00100_jpg.rf.f5e65dd01d42b213b2054432614a3ff6.jpg,train
datasets\train_on_2025_all\images\frame_00101_jpg.rf.466c9498ada59b5d9fb9124d9d141b59.jpg,train
datasets\train_on_2025_all\images\frame_00102_jpg.rf.aab8ce303692aec3d50bdfb845a04b39.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.5345e1ebd932c457b969e8574365a3be.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.edc8e67bda955f7a9c3c63cde8873bf1.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.f4f86cdce7e6004671274b07ff67598f.jpg,train
datasets\train_on_2025_all\images\frame_00106_jpg.rf.2e5d2a0711cb22548ae8b972f046d915.jpg,train
datasets\train_on_2025_all\images\frame_00106_jpg.rf.3c52962705f3a6e6796849d4f945be59.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.5ff8cec398ad8bb8a121691fc3d91491.jpg,train
datasets\train_on_2025_all\images\frame_00109_jpg.rf.a95b5d0fedaf5795d70e2943918ff3f9.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.c3d2a12078cbb07078d57cc9a654adb5.jpg,train
datasets\train_on_2025_all\images\frame_00113_jpg.rf.0b67f53f8ce0619965a8ff6eff6bb093.jpg,train
datasets\train_on_2025_all\images\frame_00113_jpg.rf.a330553cbccfd2f76cece1473fb62d35.jpg,train
datasets\train_on_2025_all\images\frame_00114_jpg.rf.7808455ae1f37d9abe1e07e8a78fd4ba.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.09c9e91658ee1d5b68a8417c40f4de19.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.539c6d1421557a07a09d1a4313123902.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.be4b4fa2ca9c26045f79efa5bf130d0c.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.e49eec444cc3bf75fa3a16b1d3d910f2.jpg,train
datasets\train_on_2025_all\images\frame_00116_jpg.rf.73f5aea5412dd082e45ae63003202643.jpg,train
datasets\train_on_2025_all\images\frame_00117_jpg.rf.de52549f73f9d80a939f45363b3456d6.jpg,train
datasets\train_on_2025_all\images\frame_00119_jpg.rf.0c3ed7715882d5af385bc6370656f42a.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.2c814e4125a92d241826aa03aa481b62.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.1beadd0d8e7d2e647f8b34c6c92b884b.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.04bd875f16df4719fd14a76c1210001c.jpg,train
datasets\train_on_2025_all\images\frame_00127_jpg.rf.d03d30128cc59c0fe622e4eef3fcf48b.jpg,train
datasets\train_on_2025_all\images\frame_00128_jpg.rf.2fca2958d3e2e67776b74234d810cbd2.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.0fed002f2be40e69b2220b5044319119.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.9ba54399d0aca61ca6b7b63f74b4e579.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.c81e3414baf4c4649ca2eed8020055d6.jpg,train
datasets\train_on_2025_all\images\frame_00132_jpg.rf.7027d5a04269c082f0fc7e6d0b321376.jpg,train
datasets\train_on_2025_all\images\frame_00133_jpg.rf.23652e3487ffe53c6e00b3c0c3476a65.jpg,train
datasets\train_on_2025_all\images\frame_00133_jpg.rf.265eb3b7fc260c4aa89ed310cebdf52a.jpg,train
datasets\train_on_2025_all\images\frame_00134_jpg.rf.157d7edf7144abd39e62fa4c91012396.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.7dd1bf904b323d933b21ec43d6b2f67b.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.d65ae98da5097215c91ff2f2532bfd7c.jpg,train
datasets\train_on_2025_all\images\frame_00136_jpg.rf.1ee5a2652d565197d2578f587a16a3ec.jpg,train
datasets\train_on_2025_all\images\frame_00140_jpg.rf.c9f1a1d004cfac8d554f6b0f1ccd30b7.jpg,train
datasets\train_on_2025_all\images\frame_00143_jpg.rf.dd4b4668b1403a0689fb535fba746622.jpg,train
datasets\train_on_2025_all\images\frame_00146_jpg.rf.22439534179d3e097ee7544d0793218e.jpg,train
datasets\train_on_2025_all\images\frame_00148_jpg.rf.9dd51a3eaee9e9d2563ae68cabb489b6.jpg,train
datasets\train_on_2025_all\images\frame_00148_jpg.rf.f07c1d6e969fbc2600579f50c395ce27.jpg,train
datasets\train_on_2025_all\images\frame_00150_jpg.rf.9d88835f61eb0ea50e6fad9c2e4c714c.jpg,train
datasets\train_on_2025_all\images\frame_00152_jpg.rf.49c9cfbcd16b7e26a5aefce5be305864.jpg,train
datasets\train_on_2025_all\images\frame_00153_jpg.rf.fd68b21639e66f16ca08cacce2c20f97.jpg,train
datasets\train_on_2025_all\images\frame_00156_jpg.rf.a5edf66ee9a2127f3be2684e3fb6b0b7.jpg,train
datasets\train_on_2025_all\images\frame_00159_jpg.rf.1cb72d9ad0a612092d3c7e9afea1d0b1.jpg,train
datasets\train_on_2025_all\images\frame_00159_jpg.rf.704f776c14a6817f08da682aaef37a44.jpg,train
datasets\train_on_2025_all\images\frame_00161_jpg.rf.eea44f6894dd6990cc6c0fa912073104.jpg,train
datasets\train_on_2025_all\images\frame_00162_jpg.rf.f2c1fdcb2c994540d846f8fa38861b5b.jpg,train
datasets\train_on_2025_all\images\frame_00166_jpg.rf.f291f6d64d0bb3bcf01db5d2a944c575.jpg,train
datasets\train_on_2025_all\images\frame_00171_jpg.rf.7bdcaefd847a8e8f2795495b1d9508e0.jpg,train
datasets\train_on_2025_all\images\frame_00173_jpg.rf.5de2ea4a74557b76612725897291b909.jpg,train
datasets\train_on_2025_all\images\frame_00176_jpg.rf.384c91dbbd257a2aed4e0987422912a6.jpg,train
datasets\train_on_2025_all\images\frame_00176_jpg.rf.d168c951ef8524eff79ca36a31480391.jpg,train
datasets\train_on_2025_all\images\frame_00176_jpg.rf.d2dff2a276a5fb586337943af3bdab0f.jpg,train
datasets\train_on_2025_all\images\frame_00182_jpg.rf.b8744c30a9b785a2e0fa3adef03441df.jpg,train
datasets\train_on_2025_all\images\frame_00183_jpg.rf.7f40ed458186ee2aa51920a2e44547b0.jpg,train
datasets\train_on_2025_all\images\frame_00183_jpg.rf.daa6e5a84ccbcad5d525a0d9eac0d492.jpg,train
datasets\train_on_2025_all\images\frame_00192_jpg.rf.6a7a5f74808714effb6bee4c2105755d.jpg,train
datasets\train_on_2025_all\images\frame_00192_jpg.rf.797f741c92388dd1b2e4878dc0a3e8c9.jpg,train
datasets\train_on_2025_all\images\frame_00199_jpg.rf.33140641f251ef49d428b5636df905a9.jpg,train
datasets\train_on_2025_all\images\frame_00200_jpg.rf.7c954d0c3e8bfabea55e4c9a6a030284.jpg,train
datasets\train_on_2025_all\images\frame_00211_jpg.rf.f35b7f4e47f0cabae32e5fe5ec190555.jpg,train
datasets\train_on_2025_all\images\frame_00217_jpg.rf.9e7a0d495cee96c03c3b21cf0e97cee7.jpg,train
datasets\train_on_2025_all\images\frame_00220_jpg.rf.840538fb65786ed5070fe22850f1380c.jpg,train
datasets\train_on_2025_all\images\frame_00231_jpg.rf.e23665b35c96dd5bbb695592bf8cc084.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0027_jpg.rf.724cfb36346fcec21e99e36b8e08f511.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0030_jpg.rf.1fc2eaa7fac9b15e175628f4446dd4e9.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0038_jpg.rf.5e8711161789d29abea90f11ff701c7d.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0039_jpg.rf.840a996794fed1b8fbdd925a358ef3ee.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0043_jpg.rf.ba2ab4ef9dcc13fc74001d093a672cf0.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0051_jpg.rf.3bd49c03c6d659c1a9b25fbfe57179e9.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0053_jpg.rf.7d7fdcecdbfaa31b42165b88c9e31e24.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0057_jpg.rf.c7142a19c77945658599dc06f8251c86.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0060_jpg.rf.1c6bbf0e92177286d9b849346fff3ad2.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0062_jpg.rf.c8e617920df78f9cba28e4d6fdf8c8c6.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0063_jpg.rf.0d8806e163b875ddc7f2e39958a4e07a.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0064_jpg.rf.595e9389e22e8aee4512d6b18067acbe.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0066_jpg.rf.eebc4cbc19c9f9737bf16cb264c204e4.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0073_jpg.rf.ff7ff3312c62ca144794838030aa808c.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0076_jpg.rf.afba36d9128f0a868f4cf61fb7677063.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0081_jpg.rf.9b98d08dde4699fd8d180e901d327028.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0087_jpg.rf.8a8b85bddca5b951f23f333887a14e04.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0089_jpg.rf.5dbb78ccf95f85012aae87561f6925d1.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0096_jpg.rf.b69fd4eb507e90c3694734f07462a655.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0101_jpg.rf.d81ccc877e2b480ba181242e338f3ee9.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0012_jpg.rf.b6d399bad362a005b52d85a36946930e.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0028_jpg.rf.26ad4d941c7ddfd607778cd6d9ec57c8.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0059_jpg.rf.ca9bd4aee400f9209fc76ed1310b61b0.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0089_jpg.rf.f4e8db4583a4642a9f2d4c3ddbdb6103.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0090_jpg.rf.7706e729cb1e2db1425209a5fb2de190.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0110_jpg.rf.81e595d4e4917d1b1a3c649e805fea15.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0138_jpg.rf.f28576c5169f2c6e331e9ee9646b2b4a.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0189_jpg.rf.141f93edee08d1217407f95246071f23.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0193_jpg.rf.3882d4c5ba00f711e6f1712d42469373.jpg,train
