image_path,split
datasets\train_on_2025_all\val\images\GX010664_MP4-0044_jpg.rf.f47f23f73b4661be5cebe78a1fd9b7af.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0061_jpg.rf.acb1d4ca69b7df99b7849bdbeb9eb42e.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0066_jpg.rf.dbe08062cfe3b4b71322afeec9ae2fde.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0088_jpg.rf.7da268e07567b2afa939b6c5b122c6af.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0096_jpg.rf.10fa759372185333fb15e69c666a4194.jpg,val
datasets\train_on_2025_all\val\images\GX010664_MP4-0101_jpg.rf.b392e33b090c412a1bd3d16fc896ff07.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0057_jpg.rf.c5ad8dd8aa8c0ff763f4af3d881ae057.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0092_jpg.rf.7b917ea177a70730c7363331b404819c.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.2f48e9422b2776132e8bce5a9b039b72.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0103_jpg.rf.ece21a21e53db3834595c3a44fe38c79.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0119_jpg.rf.e3eaac99fb068f4060bcebb448f12c67.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0134_jpg.rf.533a6d7d5340ff0795d17941a8751cc7.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0191_jpg.rf.87101e23e26c8bfb2e724a4583dd0211.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0201_jpg.rf.f08237b7a1cd9471ca7e44e85896f4b2.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0216_jpg.rf.8a9ac800a2be00ba4a6db5a5cd5c6296.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0217_jpg.rf.4bd57d75286e8e0e214a12be1b88193d.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0243_jpg.rf.accef6733fc2f035c3362fd5f8609c66.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0245_jpg.rf.869589090ac9cc7ecd742e12e891ab0f.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0247_jpg.rf.98616224d4187937d215b2c866873117.jpg,val
datasets\train_on_2025_all\val\images\GX010665_MP4-0256_jpg.rf.347aefc78a4b4e49222993bd4c07411e.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0004_jpg.rf.da5e0a007c6259c172b7e1f1911dba62.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.62dc814db651a4d7d87d1cdd84aec6ed.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.bdfefce51d4c9fc05c1c3aa318f04c7e.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0086_jpg.rf.8408667c88331ac6251809d3431b8d12.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0127_jpg.rf.4809416e338ac8a6bef404af0229bd8c.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0132_jpg.rf.61d730ff56c12fb19103ae799d159244.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0150_jpg.rf.4d440497966b2976a2c783e40b9d850a.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0176_jpg.rf.d62f481b3eb74866ba772dbbdbfd9f7e.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0179_jpg.rf.dfd6c39149dad17ffc0b36014f886e26.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0195_jpg.rf.740b72722b57e80ba923c6c39744cf1b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0197_jpg.rf.8f4ba82a88afd7b7fb44b2c28e57dfd6.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0197_jpg.rf.c7a26dc85c03543fda2a41b3498d3119.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0201_jpg.rf.4acd5a5008a2417a774dc6600e208da8.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0226_jpg.rf.a25b817a88b60d64dd234311037c60e7.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0253_jpg.rf.2e67648967847eedce0eb9a109e8b624.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0268_jpg.rf.f283bddb7dd5be2858a4530a101edc16.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0272_jpg.rf.8310915e2af578ea96afa408fd160703.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0282_jpg.rf.bea18040b1063c0fc8b0f8f5a1809326.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5c3ef0fd81199c48ba0da9e52bdf1e6b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5d019b029d29c5b3986ff017a84a5c95.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0299_jpg.rf.e6a5f7569d3f69014ef7bcf201979f7d.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0335_jpg.rf.6cc1cae6519a45454a439a2b5e3db98b.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0340_jpg.rf.3a301476351f5892f345a294af81daf2.jpg,val
datasets\train_on_2025_all\val\images\GX010666_MP4-0342_jpg.rf.307ab7360849f3a6f1bedc7704393376.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0012_jpg.rf.cf6ecf450d1077abe92b5d796e2c7499.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0013_jpg.rf.7475ce99cc745c4d9e8a232533d5bbbf.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0020_jpg.rf.8188ca9e34801e0c8a4c895c56001c6b.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0022_jpg.rf.af81ca00d654f5c694d1b62d10725715.jpg,val
datasets\train_on_2025_all\val\images\GX010667_MP4-0034_jpg.rf.bf9e38ea072f8aaeaa54948f15e9394e.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0028_jpg.rf.f222e2189e44e6fe32d5fcf7b5e43020.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0036_jpg.rf.f1eff10fd8b245b2d80c3c5be4a928cf.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0041_jpg.rf.24dd47538ac5926a707f3fe018e3c60b.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0051_jpg.rf.1093c2416a6da9c9d803a6a59cefe382.jpg,val
datasets\train_on_2025_all\val\images\GX010668_MP4-0055_jpg.rf.cb5bc2ad064c6ff2da627700a01f39af.jpg,val
datasets\train_on_2025_all\images\frame_00002_jpg.rf.81e4d2d34334c3e62d52a2aaf1841b65.jpg,train
datasets\train_on_2025_all\images\frame_00003_jpg.rf.b9b8d4f7af3993256d7a9ece090bd229.jpg,train
datasets\train_on_2025_all\images\frame_00004_jpg.rf.218144c56928d193f449c445b97971ab.jpg,train
datasets\train_on_2025_all\images\frame_00004_jpg.rf.6b84e6ce0ce299b222b6b2b97dcb0e31.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.036a737ef8862a76891fa078924bebd0.jpg,train
datasets\train_on_2025_all\images\frame_00005_jpg.rf.154e351508d5071df07c41f8f49cf0c7.jpg,train
datasets\train_on_2025_all\images\frame_00006_jpg.rf.2fa5dc9a295d4e35e49d6b9eaed11a7a.jpg,train
datasets\train_on_2025_all\images\frame_00006_jpg.rf.a35b0490b87b7416423c3d938a181032.jpg,train
datasets\train_on_2025_all\images\frame_00007_jpg.rf.1cd3bd8f0fd768e315f652f1eff4d88b.jpg,train
datasets\train_on_2025_all\images\frame_00007_jpg.rf.667c56881f7795cd3b47d7c16be9663b.jpg,train
datasets\train_on_2025_all\images\frame_00009_jpg.rf.3c5231dd711265c35729c5f88b56f813.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,train
datasets\train_on_2025_all\images\frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.975b52169461b6e0516f23e40a98147c.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.d9e9b77024a2390957bf5e6dd275eaf9.jpg,train
datasets\train_on_2025_all\images\frame_00011_jpg.rf.e8cce621d23b11722ac314db32d53ad3.jpg,train
datasets\train_on_2025_all\images\frame_00012_jpg.rf.0b46ba4251e1de99d336c252b35c60e3.jpg,train
datasets\train_on_2025_all\images\frame_00012_jpg.rf.11ed1fc12ec2f8b018b48bfe25c17968.jpg,train
datasets\train_on_2025_all\images\frame_00012_jpg.rf.6cfefd072aee9506808de677ebe42cf5.jpg,train
datasets\train_on_2025_all\images\frame_00013_jpg.rf.a7626f97a6e8c7976f77563ec43b7434.jpg,train
datasets\train_on_2025_all\images\frame_00014_jpg.rf.aa50a01756de8ca57719d0b8ba173f97.jpg,train
datasets\train_on_2025_all\images\frame_00015_jpg.rf.5b42fbdcf94c53ca1acdf76f3e035605.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.16e8915aa59422a8497316f6cf8b7692.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.48cace9049b4cd9c1a5c40af1b489d53.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.b9ad6a710c349e2fca2f47b535a1b2f8.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.d34909c5df4e3b53c5709a9edff0138d.jpg,train
datasets\train_on_2025_all\images\frame_00016_jpg.rf.ee599fdcbb1e8f33e7230583b9c24776.jpg,train
datasets\train_on_2025_all\images\frame_00017_jpg.rf.19afc68b2917a45db194e789f87a5e9d.jpg,train
datasets\train_on_2025_all\images\frame_00017_jpg.rf.a1ee837e62f6b24c1a7f7d4cb5dbf462.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.283451d7c2c9a3dab6dfa275af49e1de.jpg,train
datasets\train_on_2025_all\images\frame_00018_jpg.rf.ffd06b013d24005afb72f5b20153d629.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.caafb26e8a57990923665e1de57b27b7.jpg,train
datasets\train_on_2025_all\images\frame_00020_jpg.rf.cd618e25dc4f5272b7f730cb35aa9153.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.3d2e5a137659b5572f3ef13cc5a469a8.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.5fa93950d002d8747129ea453eb03005.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.b6c62b609d77fc66457bdd13984b0c13.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.b913730f934fc4ad243f16da9955766b.jpg,train
datasets\train_on_2025_all\images\frame_00021_jpg.rf.d30b91cd09a6d3bb01bf14d720659f66.jpg,train
datasets\train_on_2025_all\images\frame_00022_jpg.rf.493671c38f04d4834eb744ae6618632e.jpg,train
datasets\train_on_2025_all\images\frame_00022_jpg.rf.a7413cc843a178a31386ac902e68a009.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.37719a9f4db571a4885226f11b2a1141.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.3aca143cbb032b9cc3cc6a236246326b.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.41ff1bc2341bd137102db1018d38aef9.jpg,train
datasets\train_on_2025_all\images\frame_00023_jpg.rf.dfdd2a1c821220b34548e2a6f236b1a7.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.328dc5ed81a6470075da56c7393f5714.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.34358c461cc033d93d5783b5ddf5289b.jpg,train
datasets\train_on_2025_all\images\frame_00024_jpg.rf.4c524da7088af043126614f712d60a44.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.1a9444350a161ae93be8919d1c407bb8.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.228dcf1d9ef935d3b90a95aaf7991ea6.jpg,train
datasets\train_on_2025_all\images\frame_00025_jpg.rf.3e6b53ba9b091caffd74a4d4cb245b00.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.18a6b4bac86b6c8093a18918f9d53757.jpg,train
datasets\train_on_2025_all\images\frame_00026_jpg.rf.5c0010d3003ae3d118b045f83fe49b76.jpg,train
datasets\train_on_2025_all\images\frame_00027_jpg.rf.b91c6c40c247eefcacaee7783eaeaa56.jpg,train
datasets\train_on_2025_all\images\frame_00027_jpg.rf.e9a09a72f387cb1644ad86d61db5cdae.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.0296acef29e7a319297dcce68c640fd2.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.dfac5e60b1f1df28338a101bafa92877.jpg,train
datasets\train_on_2025_all\images\frame_00028_jpg.rf.e29bea5ba3774f5bdb0e0e37e4101e57.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.5542ce159e6b93a4d785b34cc6873008.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.a876375a6f4b501d74625f6afe6cb0df.jpg,train
datasets\train_on_2025_all\images\frame_00029_jpg.rf.bb949dfd035691cac7085f2d767c3389.jpg,train
datasets\train_on_2025_all\images\frame_00030_jpg.rf.3cb05e86dbcd211a4e4a3890b9f9c5bc.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.b6132af0dcdfbb0294f1f16a336b37a4.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.b7cfb5ff4ba804d899ca1ba5b3fec87e.jpg,train
datasets\train_on_2025_all\images\frame_00031_jpg.rf.c071584b88c644c9fff02bf8c517e50e.jpg,train
datasets\train_on_2025_all\images\frame_00033_jpg.rf.86bcef9d09dfa91103a8778566656878.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.22c94da555960d02bd734d8725ec1482.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.5355868fab7778fbc4447b5d18b5d1b1.jpg,train
datasets\train_on_2025_all\images\frame_00034_jpg.rf.7dc35098e9f95b73785c98fc95050457.jpg,train
datasets\train_on_2025_all\images\frame_00035_jpg.rf.3ca92ccdd0c4d3544290d24a35879d9b.jpg,train
datasets\train_on_2025_all\images\frame_00035_jpg.rf.ed37b5c1de8d6a733a7fe727e3606bbe.jpg,train
datasets\train_on_2025_all\images\frame_00036_jpg.rf.5b7086bf83da4484634a4fc18d446c4c.jpg,train
datasets\train_on_2025_all\images\frame_00037_jpg.rf.9aa3466f808486291505e1fe39e67aa6.jpg,train
datasets\train_on_2025_all\images\frame_00037_jpg.rf.d82c670ade8d07b5991a6ad7c137ba91.jpg,train
datasets\train_on_2025_all\images\frame_00038_jpg.rf.6c089c9875f22ccd6fd6c72ab7d479cc.jpg,train
datasets\train_on_2025_all\images\frame_00038_jpg.rf.73580e750503aa83da8ce44fb05b4934.jpg,train
datasets\train_on_2025_all\images\frame_00039_jpg.rf.673c2933e14af182e9cfbf398a8082a8.jpg,train
datasets\train_on_2025_all\images\frame_00040_jpg.rf.a37c004c15968d3d24bc4a500655c57e.jpg,train
datasets\train_on_2025_all\images\frame_00040_jpg.rf.b2b95b1f65a38a9ddd877368e4224e62.jpg,train
datasets\train_on_2025_all\images\frame_00040_jpg.rf.e9b84271c20d010c76138933f9f38a68.jpg,train
datasets\train_on_2025_all\images\frame_00042_jpg.rf.27fedaf370ec027f1c1a3c1d34e1abd8.jpg,train
datasets\train_on_2025_all\images\frame_00042_jpg.rf.5b34fa0ad8b51849954f4e4951b243c8.jpg,train
datasets\train_on_2025_all\images\frame_00043_jpg.rf.bfcef015bff0a73ab5c80ef3b9df823f.jpg,train
datasets\train_on_2025_all\images\frame_00044_jpg.rf.0806309ec042a542cf5927b5b894781d.jpg,train
datasets\train_on_2025_all\images\frame_00044_jpg.rf.fc9f4b6ba79675ee1cbf7fffeb357f9f.jpg,train
datasets\train_on_2025_all\images\frame_00047_jpg.rf.51bd6fcfac209707abb864dfa1e1c203.jpg,train
datasets\train_on_2025_all\images\frame_00047_jpg.rf.e162bc8fbc7dd03837be97d84b105b5a.jpg,train
datasets\train_on_2025_all\images\frame_00048_jpg.rf.ab8cb99c7b0a7945bf1cc97a473dc9b1.jpg,train
datasets\train_on_2025_all\images\frame_00049_jpg.rf.9999d6782fc24d06814790c744f353f6.jpg,train
datasets\train_on_2025_all\images\frame_00052_jpg.rf.7b61ff45edfd1dbec73961e6f1487d5c.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.74a267d6a75dca3f9deb343203a0d163.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.9db3c1d64293a2cf858aa5cb04880e00.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.deea6340e5df05cab442acbf6f170bb4.jpg,train
datasets\train_on_2025_all\images\frame_00056_jpg.rf.aaa06e4e5ebf0b589b60549f4c0c97f0.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.4cbd5cd02408130bc9331b731159ccc2.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.a9ac5b5e8b144bfc1e2b8eda47380a3b.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.18bed995a54a4f5989cec940e5e2bbe9.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.8e997188f6935be2cca367e385640906.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.a36be9d092f90c4048a374a5504b2448.jpg,train
datasets\train_on_2025_all\images\frame_00059_jpg.rf.d9386965781c2a692c4a0ca2a33f57c5.jpg,train
datasets\train_on_2025_all\images\frame_00059_jpg.rf.f28f815e196c1cd0a091aa7bad41ad16.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.24b833f3257b3d1f3c968c80e3b1efed.jpg,train
