image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\frame_00082_jpg.rf.063d8f328d3283895b0ec095d65cce50.jpg,17,0.4822021953598206
datasets/train_on_2025_all\val\images\frame_00111_jpg.rf.ec03d204ba8552d72cc6dc61c7dcd1c7.jpg,18,0.4773467383905308
datasets/train_on_2025_all\images\frame_00038_jpg.rf.089b70690c918d4a8831c2f12dd1aec7.jpg,19,0.47695243039060026
datasets/train_on_2025_all\images\GX010666_MP4-0306_jpg.rf.86fa0ac0caf195213ce0fae4faa896ea.jpg,20,0.4747550307807969
datasets/train_on_2025_all\images\frame_00028_jpg.rf.ca671a6b78e864c17c1444fdf695dfb2.jpg,21,0.4736085471562031
datasets/train_on_2025_all\images\frame_00108_jpg.rf.75a6d29f4ca6297ddb6dc68469f61cf7.jpg,22,0.47228511085959707
datasets/train_on_2025_all\images\frame_00099_jpg.rf.db7b17a68edd2ede531c5e0abf92bb30.jpg,23,0.468893367838661
datasets/train_on_2025_all\images\frame_00023_jpg.rf.41ff1bc2341bd137102db1018d38aef9.jpg,24,0.4662670566184958
datasets/train_on_2025_all\images\GX010666_MP4-0184_jpg.rf.4fa0ee02a81f8f70bbbeb4ca5582b0ea.jpg,25,0.46483210295004074
datasets/train_on_2025_all\images\frame_00066_jpg.rf.3d0078a00032a7a35a65062bf392afac.jpg,26,0.4623039131823424
datasets/train_on_2025_all\images\frame_00127_jpg.rf.d03d30128cc59c0fe622e4eef3fcf48b.jpg,27,0.4622581490221881
datasets/train_on_2025_all\images\frame_00002_jpg.rf.c133fc4781eee7587233f43432fbbbf5.jpg,28,0.4576666986448926
datasets/train_on_2025_all\images\GX010664_MP4-0054_jpg.rf.917c3d57961a5d14b2d3dd1e958fd3c1.jpg,29,0.4536191351560039
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.065eb516b074d3d3f970d92b5bc8e3a4.jpg,30,0.44444136073822604
datasets/train_on_2025_all\images\GX010666_MP4-0319_jpg.rf.803a84abbf558f58979df026c91e4275.jpg,31,0.4416870818226404
datasets/train_on_2025_all\images\frame_00138_jpg.rf.2b94f2c3eb36c00ab23061d193c22385.jpg,32,0.4385134427012245
datasets/train_on_2025_all\images\frame_00060_jpg.rf.9b4fb6783022ba1eb6092e21fa446b94.jpg,33,0.4381690819281195
datasets/train_on_2025_all\images\GX010666_MP4-0242_jpg.rf.fcec15f1c899b21cf8d01d84f7fc36ad.jpg,34,0.43593064427395306
datasets/train_on_2025_all\val\images\frame_00010_jpg.rf.6e98efa4336499cec7220a1ea4f51422.jpg,35,0.43492895706334406
datasets/train_on_2025_all\images\GX010665_MP4-0133_jpg.rf.4d78612c20025b75ecfd75c3d97cd906.jpg,36,0.4337910149178656
datasets/train_on_2025_all\images\frame_00129_jpg.rf.3f0ddf4fcaa5c0bdcf8b1b5fc2fbfac3.jpg,37,0.4337663060402286
datasets/train_on_2025_all\images\frame_00171_jpg.rf.8fbf046de504225c41d3b0e115020df0.jpg,38,0.4331260674422961
datasets/train_on_2025_all\images\GX010665_MP4-0237_jpg.rf.15580b6220ee0cce9ed89f87355c4990.jpg,39,0.4316905051022414
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.1a3507b58d62c2b53bf3b9fc234772f5.jpg,40,0.427392578558543
datasets/train_on_2025_all\images\GX010667_MP4-0027_jpg.rf.1d926a44d344816703e93255afc1f746.jpg,41,0.42675602653839045
datasets/train_on_2025_all\images\GX010666_MP4-0218_jpg.rf.03945d15b90f9c82f3c1168683062297.jpg,42,0.426346606227317
datasets/train_on_2025_all\images\frame_00079_jpg.rf.60ea72b90ddd80c9307fb4c0fd5b99db.jpg,43,0.42491409918227047
datasets/train_on_2025_all\images\frame_00212_jpg.rf.eb1be838767c9471b6156d11b07134bc.jpg,44,0.41960049413590883
datasets/train_on_2025_all\images\frame_00017_jpg.rf.af5669c1e03e8911783bbead0f991dd5.jpg,45,0.41839174959610637
datasets/train_on_2025_all\images\frame_00015_jpg.rf.fa289b06dc941edd53d81c24834b273a.jpg,46,0.4176934637755947
datasets/train_on_2025_all\images\frame_00122_jpg.rf.b94ac813ea569b1f7d7a65124a43d101.jpg,47,0.41666249194554
datasets/train_on_2025_all\val\images\GX010666_MP4-0226_jpg.rf.a25b817a88b60d64dd234311037c60e7.jpg,48,0.4160404014538677
datasets/train_on_2025_all\images\frame_00095_jpg.rf.bba0cc34425cbd919b74e3322c8695d5.jpg,49,0.4133456758101082
datasets/train_on_2025_all\images\GX010666_MP4-0283_jpg.rf.b1a3f22c0d71a851e8d9a1429a018e3a.jpg,50,0.4117117102550412
datasets/train_on_2025_all\images\GX010665_MP4-0112_jpg.rf.b8b48ea4dbbbf1e55cd6400e8601181b.jpg,51,0.4106414582147964
datasets/train_on_2025_all\images\frame_00036_jpg.rf.f5cf6451990ded725a81ba555ce060d3.jpg,52,0.40929072987074416
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.5bb255b8f9c7d615a0cd1fcc69c0c90f.jpg,53,0.40566212260292334
datasets/train_on_2025_all\images\frame_00087_jpg.rf.0defcf7f8e9bca37291d6b0a8683a7b1.jpg,54,0.4050501608637652
datasets/train_on_2025_all\images\frame_00088_jpg.rf.5d4c6e509de053a39b55f30a64becc79.jpg,55,0.4050148197714935
datasets/train_on_2025_all\images\frame_00108_jpg.rf.80c727a9f296bc0dfa8a2a786434d315.jpg,56,0.4028581335243376
datasets/train_on_2025_all\images\frame_00138_jpg.rf.9bc9f694797110d57a14cc35d9402f19.jpg,57,0.3999676287483831
datasets/train_on_2025_all\val\images\frame_00133_jpg.rf.d006fda658276b0b0e3b9fc97d149fd0.jpg,58,0.3997412012202959
datasets/train_on_2025_all\images\GX010664_MP4-0032_jpg.rf.a8877cdfee4c798fbe588a0db2605316.jpg,59,0.3978927096326708
datasets/train_on_2025_all\images\frame_00088_jpg.rf.ebecc63fddba84b66d9fb72b958e09e4.jpg,60,0.3973153517631015
datasets/train_on_2025_all\val\images\GX010665_MP4-0241_jpg.rf.244c945f5cf7ac04c9521da67e143662.jpg,61,0.3971804715814307
datasets/train_on_2025_all\val\images\frame_00151_jpg.rf.4fa3ab55fa088d05bb0b7ff1c5e01832.jpg,62,0.39683568027459976
datasets/train_on_2025_all\images\frame_00003_jpg.rf.d8d3e2d8d3c9a4cf40b2ab2e95ba1e6a.jpg,63,0.3954042029153324
datasets/train_on_2025_all\images\frame_00148_jpg.rf.09db0dbc65b8cb06b3d67f8b2896c814.jpg,64,0.39515008561538734
datasets/train_on_2025_all\images\frame_00074_jpg.rf.4ce32ce306595408f6fdbc89fe9044fd.jpg,65,0.3950191181811721
datasets/train_on_2025_all\images\frame_00112_jpg.rf.2a53f5731d83572a05379a2b9c173e79.jpg,66,0.39448545354458875
datasets/train_on_2025_all\images\GX010665_MP4-0022_jpg.rf.cf220d12d0bfe3a2cdffa30b9adff42b.jpg,67,0.3931351144071157
datasets/train_on_2025_all\images\frame_00069_jpg.rf.5c19e671d57e808a75859b2a65e61b4e.jpg,68,0.39224340135278923
datasets/train_on_2025_all\images\GX010666_MP4-0124_jpg.rf.0b236bafc24dbef9a26048c9eb207d65.jpg,69,0.39164297990366354
datasets/train_on_2025_all\val\images\frame_00072_jpg.rf.6dc3d1d7f0e02edf7082ca2c995c40bc.jpg,70,0.389394276241341
datasets/train_on_2025_all\images\GX010666_MP4-0148_jpg.rf.1f3d0a8d65f5f6fd85bcc1a979937f64.jpg,71,0.3889275724282884
datasets/train_on_2025_all\images\GX010666_MP4-0191_jpg.rf.324cc4ef7acc4e585c61ae7e69123ac3.jpg,72,0.38865905476814616
datasets/train_on_2025_all\images\frame_00092_jpg.rf.5804fa9fb75f881883de58e3f259a5de.jpg,73,0.38855149242094456
datasets/train_on_2025_all\images\frame_00029_jpg.rf.2a717aca16f02b2416349a38853a0474.jpg,74,0.3877582841603035
datasets/train_on_2025_all\images\GX010667_MP4-0040_jpg.rf.a96c0492d44d3d29bab4213056d28a7d.jpg,75,0.38510017420971265
datasets/train_on_2025_all\images\frame_00049_jpg.rf.9999d6782fc24d06814790c744f353f6.jpg,76,0.3839319554797165
datasets/train_on_2025_all\images\frame_00081_jpg.rf.1c444e2c1adb09a3da6657ae99710a30.jpg,77,0.38234824664319367
datasets/train_on_2025_all\val\images\frame_00011_jpg.rf.586fe9ab3171294332bc8ce0e6b1cb1a.jpg,78,0.381213051466984
datasets/train_on_2025_all\images\frame_00082_jpg.rf.9920e1bedaa7dd9207dc7f087f0a1ced.jpg,79,0.38109603462614505
datasets/train_on_2025_all\images\GX010665_MP4-0218_jpg.rf.ed042a0f0a6bf65f2bc8c0733add61b4.jpg,80,0.3810518362857118
datasets/train_on_2025_all\images\frame_00016_jpg.rf.a20e9d66cb8f93c989333e18c5a89d4d.jpg,81,0.380684349078009
datasets/train_on_2025_all\images\frame_00066_jpg.rf.decdb418c3d75c21af81ce42b7118e38.jpg,82,0.37997423642500355
datasets/train_on_2025_all\images\frame_00010_jpg.rf.82212d4a8709b29090aff803358b1f18.jpg,83,0.3799686961032518
datasets/train_on_2025_all\images\GX010665_MP4-0267_jpg.rf.89485987d12b7a0b530693b1620f16c4.jpg,84,0.37913232189737556
datasets/train_on_2025_all\images\frame_00015_jpg.rf.0abf8e298d11a6e3bf029d71a9ba5b09.jpg,85,0.37897301405887723
datasets/train_on_2025_all\val\images\GX010664_MP4-0096_jpg.rf.10fa759372185333fb15e69c666a4194.jpg,86,0.37770349107342566
datasets/train_on_2025_all\images\frame_00024_jpg.rf.4f130cca72d0025f399ef1c81f64eec5.jpg,87,0.37763556941449006
datasets/train_on_2025_all\images\GX010666_MP4-0309_jpg.rf.84646b315ebed512e500219ee6e561cd.jpg,88,0.37758479509151693
datasets/train_on_2025_all\images\GX010666_MP4-0317_jpg.rf.12510ee19fa93a8679df3a3d793fd13d.jpg,89,0.3773690110329167
datasets/train_on_2025_all\images\GX010666_MP4-0087_jpg.rf.fde8318ddef6f1508df32ed68db23926.jpg,90,0.3770575379192333
datasets/train_on_2025_all\images\frame_00038_jpg.rf.9b85f4e7fa2ffb3ae4ee0c83ccf10172.jpg,91,0.3769589994291201
datasets/train_on_2025_all\images\frame_00083_jpg.rf.6d8c387a1d99ff8435a7afcf7c0e790f.jpg,92,0.37692850011464024
datasets/train_on_2025_all\images\frame_00115_jpg.rf.05e7e5751b7f10c6e2916dcdd21ee11c.jpg,93,0.3767733562030005
datasets/train_on_2025_all\images\GX010666_MP4-0258_jpg.rf.c723f6b46b891d222ce3a64bc0514fa9.jpg,94,0.3761719160757009
datasets/train_on_2025_all\images\GX010666_MP4-0043_jpg.rf.36d7189bd46e8aa7ff9a50e26b976be5.jpg,95,0.37588426793705937
datasets/train_on_2025_all\images\GX010665_MP4-0023_jpg.rf.f67a6efbe1eefa463baaba82ed22f471.jpg,96,0.37561138010548367
datasets/train_on_2025_all\images\frame_00111_jpg.rf.f5507508349988f0f4b1e969b9416ea4.jpg,97,0.3754353063642971
datasets/train_on_2025_all\images\GX010666_MP4-0006_jpg.rf.7b6ead4d7774b0916f05b69b5e8c84c9.jpg,98,0.3748943450906979
datasets/train_on_2025_all\images\frame_00064_jpg.rf.86f485686e88047b564497ab911c37e7.jpg,99,0.37351007912315415
datasets/train_on_2025_all\images\frame_00007_jpg.rf.667c56881f7795cd3b47d7c16be9663b.jpg,100,0.3723714803839253
datasets/train_on_2025_all\images\frame_00028_jpg.rf.a2bbb85f7973642f1c9b7c7604499e98.jpg,101,0.3715311577970455
datasets/train_on_2025_all\images\frame_00025_jpg.rf.3e6b53ba9b091caffd74a4d4cb245b00.jpg,102,0.37123871475429077
datasets/train_on_2025_all\images\frame_00226_jpg.rf.d631ed0f16b9d8b64aa5f259ab812830.jpg,103,0.37119169641313415
datasets/train_on_2025_all\images\frame_00125_jpg.rf.884f5ab19987cf4aa4b6dbf011ef71cf.jpg,104,0.3689140230495346
datasets/train_on_2025_all\images\frame_00005_jpg.rf.c42ac8118f9093bec750f88f7f25b84a.jpg,105,0.36883995318541346
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.955bd0922d02968533e78898de6c1842.jpg,106,0.3685126245153843
datasets/train_on_2025_all\images\frame_00065_jpg.rf.1bcba97278e180cd62a88ef2a1d438fd.jpg,107,0.36828181142384714
datasets/train_on_2025_all\images\frame_00107_jpg.rf.af6529d2365de369b48f79ac8ac1f2df.jpg,108,0.36796787146567045
datasets/train_on_2025_all\images\frame_00037_jpg.rf.a984f285d5a95f79aecb04db41693455.jpg,109,0.36711997767261934
datasets/train_on_2025_all\images\frame_00030_jpg.rf.e619d510dc71d867f4d2806431669b75.jpg,110,0.36706782374323016
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.70aa0c3d327b78679029e41e67a4e761.jpg,111,0.36696494530344825
datasets/train_on_2025_all\images\GX010666_MP4-0021_jpg.rf.7d86bc9cc881df8baa9d38e347c23c3e.jpg,112,0.3668566765501151
datasets/train_on_2025_all\images\frame_00210_jpg.rf.bb206c1c559e0a4a8438cbc3f723d3bb.jpg,113,0.3667013955705612
datasets/train_on_2025_all\images\frame_00035_jpg.rf.4e36ded5765ef6889719d7a4b63df052.jpg,114,0.3664419307828299
datasets/train_on_2025_all\val\images\frame_00231_jpg.rf.77bc6dc4a4d81196be9b0a47348a3c33.jpg,115,0.36566499816320897
datasets/train_on_2025_all\images\GX010664_MP4-0103_jpg.rf.c45db5a481016102ec73a91234cd98f8.jpg,116,0.3655108061670432
datasets/train_on_2025_all\images\frame_00094_jpg.rf.23682a37c4862681c825fba8ba3b59bc.jpg,117,0.3643953716799228
datasets/train_on_2025_all\images\frame_00059_jpg.rf.331402a994e17271e3bd52aeb631d739.jpg,118,0.36432741327610824
datasets/train_on_2025_all\images\GX010666_MP4-0178_jpg.rf.d552a067f5d78ef0949e2259b0a93d21.jpg,119,0.36370840418297723
datasets/train_on_2025_all\images\frame_00079_jpg.rf.443812f2743be40c22174526960aba3d.jpg,120,0.3625837748384968
datasets/train_on_2025_all\images\frame_00044_jpg.rf.0806309ec042a542cf5927b5b894781d.jpg,121,0.36250334334751844
datasets/train_on_2025_all\images\frame_00216_jpg.rf.29e85c8a6739eb8e3c097d056242f6e1.jpg,122,0.36240288071811116
datasets/train_on_2025_all\images\frame_00098_jpg.rf.ddb4874e1fb31104eab5a006623ff744.jpg,123,0.36214664899603927
datasets/train_on_2025_all\images\frame_00034_jpg.rf.423f44f0a7f9a269664ac8db1eb75535.jpg,124,0.36096152562145084
datasets/train_on_2025_all\val\images\GX010666_MP4-0234_jpg.rf.512cd6f4c812e27f7e44b0e21dfc2e13.jpg,125,0.3609112212134429
datasets/train_on_2025_all\images\frame_00208_jpg.rf.45444d57f6bd5923d9c934f50df136be.jpg,126,0.36079154556039345
datasets/train_on_2025_all\images\frame_00091_jpg.rf.d740c5e002bb7fb8ffce657caaea2510.jpg,127,0.3606279420324183
datasets/train_on_2025_all\images\GX010664_MP4-0039_jpg.rf.840a996794fed1b8fbdd925a358ef3ee.jpg,128,0.35997962285966967
datasets/train_on_2025_all\val\images\frame_00156_jpg.rf.f5337bfc114b8c691fceb9d1f239ae43.jpg,129,0.35993489483155167
datasets/train_on_2025_all\images\GX010666_MP4-0062_jpg.rf.390ecd914d57a1dc6adf9647627dd189.jpg,130,0.3593669527239187
datasets/train_on_2025_all\images\frame_00218_jpg.rf.03c9bc09df7d6dabb8405d1bba24f43a.jpg,131,0.3591512118281763
datasets/train_on_2025_all\images\frame_00110_jpg.rf.5b15f5ce8687a7256ac45c0292f16688.jpg,132,0.35901801833590635
datasets/train_on_2025_all\images\frame_00058_jpg.rf.a90a6c2c0eea84ad6c0df395ed10721e.jpg,133,0.3587511924547767
datasets/train_on_2025_all\val\images\frame_00161_jpg.rf.bf95f0229bf0b1b52c72288fbfa0b83b.jpg,134,0.35857906612382784
datasets/train_on_2025_all\images\frame_00093_jpg.rf.5f7bd94e923560a3fca2e892c7921fc7.jpg,135,0.358494629707574
datasets/train_on_2025_all\images\frame_00078_jpg.rf.32249801d882be3b4913c1d8c9e83d14.jpg,136,0.35748792225644854
datasets/train_on_2025_all\val\images\GX010666_MP4-0046_jpg.rf.9fac1ab194c2816c72893bc39ba863ce.jpg,137,0.3573619548190907
datasets/train_on_2025_all\images\frame_00042_jpg.rf.5e774e171270363775edce465c0d0178.jpg,138,0.3571986689644125
datasets/train_on_2025_all\images\frame_00047_jpg.rf.ed5c35ad4b0d1ec610b0ec9b3884da00.jpg,139,0.3570976617271933
datasets/train_on_2025_all\val\images\GX010665_MP4-0266_jpg.rf.30531deb56d9820db76446a5ca7f2348.jpg,140,0.3569709462835328
datasets/train_on_2025_all\images\frame_00176_jpg.rf.d168c951ef8524eff79ca36a31480391.jpg,141,0.35688629347033857
datasets/train_on_2025_all\images\frame_00062_jpg.rf.cda7b45cf81d89d26a129f2c42870472.jpg,142,0.3557470284301885
datasets/train_on_2025_all\images\GX010668_MP4-0019_jpg.rf.0700c79cf4896ce6b4639051d82f027b.jpg,143,0.3556755823966504
datasets/train_on_2025_all\images\frame_00013_jpg.rf.1899238de463496a8186daabf966c102.jpg,144,0.35550341703192634
datasets/train_on_2025_all\val\images\GX010667_MP4-0022_jpg.rf.af81ca00d654f5c694d1b62d10725715.jpg,145,0.35534740506336093
datasets/train_on_2025_all\images\frame_00013_jpg.rf.b3396acf74af18d7089a3047d4be5d20.jpg,146,0.35491547179461
datasets/train_on_2025_all\images\frame_00081_jpg.rf.13f8db609066cca65ce15b6cbd9ae591.jpg,147,0.3543436534582814
datasets/train_on_2025_all\images\frame_00004_jpg.rf.d1eb9dec04905336e1852cb870754a62.jpg,148,0.3542934810179563
datasets/train_on_2025_all\images\GX010666_MP4-0108_jpg.rf.d032f0a7adbfec6a6e9f7c8b42768add.jpg,149,0.35338568605001697
datasets/train_on_2025_all\images\frame_00166_jpg.rf.f291f6d64d0bb3bcf01db5d2a944c575.jpg,150,0.3531475041618957
datasets/train_on_2025_all\images\frame_00101_jpg.rf.456db364053d589b5146839f799eee5d.jpg,151,0.3531400788438168
datasets/train_on_2025_all\val\images\frame_00026_jpg.rf.36f214998fb1cb22ae3b9ec593c67d3d.jpg,152,0.3530763839360061
datasets/train_on_2025_all\images\frame_00137_jpg.rf.46197784ad047156ecd0dc499bdd0736.jpg,153,0.353051936559986
datasets/train_on_2025_all\val\images\frame_00084_jpg.rf.ee045bc2f2fa1c10ca2e58f4f3fc8e40.jpg,154,0.35254962495832026
datasets/train_on_2025_all\images\frame_00031_jpg.rf.46580164b67f87d876eb3d0f9fabb5e8.jpg,155,0.35195512162874626
datasets/train_on_2025_all\images\frame_00013_jpg.rf.f414092ae4a557ccedf5dae2401a0476.jpg,156,0.35128319867129293
datasets/train_on_2025_all\images\frame_00025_jpg.rf.8937ca4aaef9d162c5c1903c832a4f3d.jpg,157,0.3509399809283038
datasets/train_on_2025_all\images\frame_00106_jpg.rf.b6ad95e6ae0b27c53c9074e4586c9fb3.jpg,158,0.35085104744947293
datasets/train_on_2025_all\images\frame_00024_jpg.rf.6cb40621908d5515aef6a2b22ba3564f.jpg,159,0.35029143633949744
datasets/train_on_2025_all\images\frame_00082_jpg.rf.c9f07f29ba97dc2a12945eeb9f684914.jpg,160,0.34994794186437955
datasets/train_on_2025_all\images\GX010668_MP4-0044_jpg.rf.d861e37d767ab8c44714b949e7516e04.jpg,161,0.34951641802113415
datasets/train_on_2025_all\images\GX010666_MP4-0189_jpg.rf.0c267404cce0f03350b195f1c90f1bfe.jpg,162,0.3488269513373016
