epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,14.769,1.87865,0.58635,0.11047,1.29018,1.6723,0.7222,0.5,0.66088,0.39719,0.74745,0.51562,0.71768,0.5884,1.64502,0.82125,0.05222,1.56304,1.51329,0.0013132,0.0013132,0.0013132
12,16.1724,1.75824,0.68349,0.09027,1.26778,1.46996,0.54999,0.73438,0.68585,0.38739,0.51552,0.76562,0.59036,0.52403,1.64594,0.89542,0.05445,1.4911,1.53346,0.001274,0.001274,0.001274
13,17.4851,1.78967,0.6679,0.09733,1.26579,1.54038,0.51166,0.73671,0.69828,0.38445,0.50153,0.78125,0.61208,0.52713,1.62877,0.94542,0.06237,1.45445,1.51233,0.001208,0.001208,0.001208
14,18.7783,1.70676,0.64809,0.10104,1.4664,1.55267,0.51166,0.73671,0.69828,0.38445,0.50153,0.78125,0.61208,0.52713,1.62877,0.94542,0.06237,1.45445,1.51233,0.001142,0.001142,0.001142
15,20.0815,1.67285,0.51475,0.10871,1.3035,1.49366,0.56205,0.71875,0.70484,0.40225,0.57754,0.79688,0.75014,0.5924,1.55852,0.76663,0.06932,1.39702,1.45417,0.001076,0.001076,0.001076
16,21.5772,1.66038,0.51024,0.10049,1.2741,1.49392,0.56611,0.76562,0.73089,0.40788,0.60195,0.76562,0.77704,0.66149,1.56295,0.6866,0.07367,1.36878,1.46149,0.00101,0.00101,0.00101
17,22.9351,1.52707,0.47961,0.12183,1.27054,1.41569,0.55294,0.78125,0.74518,0.40962,0.64743,0.71875,0.79189,0.69376,1.55789,0.67795,0.07371,1.3317,1.46126,0.000944,0.000944,0.000944
18,24.2936,1.53515,0.50409,0.09631,1.21883,1.402,0.6435,0.79688,0.76555,0.41284,0.68291,0.80769,0.81131,0.72432,1.53414,0.66398,0.06883,1.31451,1.44875,0.000878,0.000878,0.000878
19,25.6697,1.57382,0.5918,0.1263,1.33182,1.46003,0.66659,0.78097,0.78816,0.4412,0.69855,0.76562,0.8324,0.77745,1.5114,0.63633,0.05925,1.32405,1.43982,0.000812,0.000812,0.000812
20,27.0223,1.52981,0.52597,0.10032,1.21359,1.4776,0.66659,0.78097,0.78816,0.4412,0.69855,0.76562,0.8324,0.77745,1.5114,0.63633,0.05925,1.32405,1.43982,0.000746,0.000746,0.000746
21,46.8466,1.46297,0.53397,0.09325,1.20313,1.40087,0.77453,0.73438,0.81591,0.47166,0.81951,0.70951,0.85571,0.80746,1.5092,0.62107,0.05469,1.3188,1.42996,0.00068,0.00068,0.00068
22,48.2063,1.63445,0.56486,0.10304,1.22383,1.51143,0.80428,0.70633,0.82045,0.47804,0.82094,0.71641,0.85551,0.80309,1.50954,0.62141,0.05205,1.30124,1.43134,0.000614,0.000614,0.000614
23,49.568,1.4429,0.51918,0.09432,1.13812,1.36523,0.80753,0.72115,0.82468,0.49674,0.82483,0.73438,0.85839,0.81041,1.48749,0.60798,0.04873,1.27861,1.41719,0.000548,0.000548,0.000548
24,50.9549,1.44371,0.53768,0.07627,1.15535,1.36249,0.7963,0.71875,0.82838,0.5249,0.81486,0.73438,0.86188,0.81927,1.45326,0.59585,0.04662,1.25631,1.39909,0.000482,0.000482,0.000482
25,52.311,1.46558,0.47246,0.11915,1.15423,1.37221,0.7963,0.71875,0.82838,0.5249,0.81486,0.73438,0.86188,0.81927,1.45326,0.59585,0.04662,1.25631,1.39909,0.000416,0.000416,0.000416
26,53.6735,1.32042,0.64061,0.09196,1.0309,1.29105,0.73069,0.76562,0.83664,0.53393,0.8234,0.72859,0.87184,0.83372,1.42414,0.58677,0.04633,1.22705,1.38239,0.00035,0.00035,0.00035
27,55.0371,1.46486,0.38582,0.0709,1.16404,1.36843,0.70351,0.85278,0.84241,0.54544,0.71888,0.85938,0.88066,0.83935,1.40419,0.57866,0.04543,1.19931,1.37096,0.000284,0.000284,0.000284
28,56.3935,1.4815,0.46289,0.09411,1.20861,1.36546,0.70209,0.84699,0.84621,0.55425,0.71965,0.89062,0.88721,0.84099,1.38075,0.57663,0.04546,1.18292,1.35525,0.000218,0.000218,0.000218
29,57.7554,1.41234,0.69782,0.12658,1.24961,1.42683,0.71394,0.84375,0.8464,0.55466,0.72077,0.90625,0.88707,0.84324,1.37312,0.58022,0.04698,1.18238,1.34989,0.000152,0.000152,0.000152
30,59.2296,1.37221,0.55539,0.14031,1.17565,1.37273,0.71388,0.84375,0.84753,0.55524,0.73098,0.90625,0.8887,0.84346,1.36864,0.57686,0.0476,1.17998,1.34533,8.6e-05,8.6e-05,8.6e-05
