epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,26.053,1.81683,0.42206,0.04688,1.29185,1.42616,0.73741,0.72159,0.80771,0.39735,0.76194,0.72159,0.83013,0.76048,1.7485,0.43119,0.02653,1.24582,1.30406,0.00134,0.00134,0.00134
12,28.3861,1.80054,0.60035,0.06327,1.26538,1.39753,0.82248,0.71076,0.85846,0.44546,0.82931,0.71778,0.86839,0.76292,1.62762,0.48164,0.0223,1.22227,1.25644,0.001274,0.001274,0.001274
13,30.717,1.63439,0.49733,0.05443,1.24084,1.34709,0.85608,0.75,0.89002,0.50193,0.87141,0.70455,0.88195,0.76425,1.53845,0.51709,0.02328,1.17495,1.21119,0.001208,0.001208,0.001208
14,33.0942,1.6261,0.46714,0.07978,1.20034,1.30499,0.86335,0.76705,0.90254,0.51714,0.85695,0.76136,0.89741,0.84017,1.54768,0.38607,0.02732,1.17629,1.20328,0.001142,0.001142,0.001142
15,35.5293,1.57784,0.4749,0.10451,1.1709,1.2744,0.83304,0.79376,0.89904,0.46082,0.83304,0.79376,0.90161,0.8279,1.65653,0.37489,0.02848,1.19021,1.26429,0.001076,0.001076,0.001076
16,37.7998,1.57577,0.48304,0.08,1.17718,1.24763,0.8168,0.80114,0.90557,0.52336,0.811,0.79545,0.90193,0.85813,1.49444,0.3206,0.02931,1.09639,1.19235,0.00101,0.00101,0.00101
17,40.1177,1.54299,0.41915,0.06257,1.1873,1.25424,0.83274,0.82039,0.91536,0.56023,0.82698,0.8147,0.91179,0.87412,1.42891,0.3214,0.02917,1.03895,1.16191,0.000944,0.000944,0.000944
18,42.452,1.61397,0.55568,0.05537,1.11276,1.2782,0.94418,0.79545,0.92905,0.555,0.93744,0.78977,0.9264,0.88106,1.48681,0.33196,0.0269,1.02324,1.17363,0.000878,0.000878,0.000878
19,44.7703,1.5104,0.39103,0.05566,1.08451,1.21222,0.90885,0.80682,0.93055,0.57504,0.90885,0.80682,0.92968,0.88993,1.41696,0.31567,0.02911,0.9943,1.15303,0.000812,0.000812,0.000812
20,47.1256,1.51701,0.39276,0.0532,1.05567,1.23799,0.87241,0.84091,0.9356,0.59301,0.87361,0.84091,0.93341,0.88734,1.35811,0.29486,0.02998,0.99671,1.13608,0.000746,0.000746,0.000746
21,67.7618,1.44602,0.37192,0.04256,1.05969,1.18442,0.90651,0.8125,0.93724,0.59501,0.91053,0.80682,0.93505,0.89678,1.37647,0.28855,0.02958,0.97938,1.14486,0.00068,0.00068,0.00068
22,70.086,1.46578,0.41943,0.04999,1.04768,1.20086,0.93853,0.8125,0.94333,0.59268,0.93853,0.8125,0.9405,0.89314,1.411,0.29246,0.02959,0.97264,1.15306,0.000614,0.000614,0.000614
23,72.3488,1.44723,0.4564,0.0574,1.02285,1.21338,0.93629,0.83507,0.9494,0.61783,0.93629,0.83507,0.94624,0.90242,1.30475,0.28637,0.02926,0.94262,1.1178,0.000548,0.000548,0.000548
24,74.6617,1.43195,0.34159,0.0463,1.02121,1.22241,0.93246,0.84659,0.95239,0.6328,0.93246,0.84659,0.94929,0.91391,1.2763,0.27413,0.02881,0.92621,1.10842,0.000482,0.000482,0.000482
25,77.0113,1.42329,0.32193,0.04785,0.98371,1.16324,0.93038,0.86364,0.95435,0.6392,0.93038,0.86364,0.95143,0.9209,1.24451,0.26368,0.02857,0.89628,1.09837,0.000416,0.000416,0.000416
26,79.3992,1.34019,0.38054,0.04142,0.92379,1.16396,0.94461,0.87216,0.95478,0.64817,0.94461,0.87216,0.95184,0.92435,1.23207,0.26453,0.02842,0.89769,1.09301,0.00035,0.00035,0.00035
27,81.7522,1.33542,0.36636,0.05789,0.97005,1.1639,0.93844,0.86932,0.95665,0.6577,0.93844,0.86932,0.95373,0.92688,1.2198,0.26344,0.02833,0.89486,1.09143,0.000284,0.000284,0.000284
28,84.0618,1.36567,0.3798,0.04885,0.97406,1.16673,0.93689,0.86932,0.95685,0.6655,0.94577,0.86932,0.95432,0.92606,1.20518,0.26137,0.02755,0.88297,1.08797,0.000218,0.000218,0.000218
29,86.3587,1.3329,0.34795,0.05833,0.97954,1.17952,0.95986,0.86932,0.95758,0.66805,0.96511,0.86932,0.9551,0.92452,1.18486,0.25375,0.02686,0.86492,1.0828,0.000152,0.000152,0.000152
30,88.6806,1.34559,0.33769,0.04011,0.94522,1.17635,0.95828,0.86932,0.95756,0.66926,0.96932,0.86932,0.95521,0.92481,1.1761,0.25162,0.0264,0.85697,1.07987,8.6e-05,8.6e-05,8.6e-05
