image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\frame_00156_jpg.rf.20184709c71069625c651ae2946304c4.jpg,15,0.5054259981738854
datasets/train_on_2025_all\images\frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,16,0.48638185135194123
datasets/train_on_2025_all\images\GX010666_MP4-0131_jpg.rf.8738a4b1d43250099d4594a372bb4d9a.jpg,17,0.48394910137666775
datasets/train_on_2025_all\images\frame_00116_jpg.rf.a98bec3a4f672c9b1f94cc8b5003d50c.jpg,18,0.4816900927041766
datasets/train_on_2025_all\images\frame_00092_jpg.rf.50af9ccb7b23d7c46f51719eecb59d92.jpg,19,0.4812495387291509
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.5d9e33906fe0b5057e57cff10c44573d.jpg,20,0.4789927771109217
datasets/train_on_2025_all\images\GX010665_MP4-0138_jpg.rf.e0a496e1cf85b79b34be129f00e8e738.jpg,21,0.47864960574361326
datasets/train_on_2025_all\images\frame_00045_jpg.rf.0b2ed76f2bb110714d0b57d70ff83131.jpg,22,0.4739193663646374
datasets/train_on_2025_all\images\frame_00029_jpg.rf.2a717aca16f02b2416349a38853a0474.jpg,23,0.46961906852430857
datasets/train_on_2025_all\images\frame_00024_jpg.rf.9594c0a7d23cc9ae4cab491b642b90c1.jpg,24,0.4638463386082733
datasets/train_on_2025_all\images\frame_00038_jpg.rf.73580e750503aa83da8ce44fb05b4934.jpg,25,0.4606137348410421
datasets/train_on_2025_all\val\images\frame_00087_jpg.rf.2273da68fbc6530498bbf110cf5cf414.jpg,26,0.4586753992655648
datasets/train_on_2025_all\images\GX010666_MP4-0306_jpg.rf.86fa0ac0caf195213ce0fae4faa896ea.jpg,27,0.45814876050518155
datasets/train_on_2025_all\images\GX010666_MP4-0006_jpg.rf.7b6ead4d7774b0916f05b69b5e8c84c9.jpg,28,0.45511310904784563
datasets/train_on_2025_all\val\images\GX010664_MP4-0096_jpg.rf.10fa759372185333fb15e69c666a4194.jpg,29,0.4517288503708497
datasets/train_on_2025_all\images\frame_00002_jpg.rf.c133fc4781eee7587233f43432fbbbf5.jpg,30,0.44944405135867677
datasets/train_on_2025_all\images\frame_00127_jpg.rf.d03d30128cc59c0fe622e4eef3fcf48b.jpg,31,0.4477366391498785
datasets/train_on_2025_all\images\frame_00075_jpg.rf.02ab0eb93e3fc69167f5b1cdb25f6cf5.jpg,32,0.44381240687594736
datasets/train_on_2025_all\images\GX010665_MP4-0112_jpg.rf.b8b48ea4dbbbf1e55cd6400e8601181b.jpg,33,0.4434292772687285
datasets/train_on_2025_all\images\frame_00108_jpg.rf.75a6d29f4ca6297ddb6dc68469f61cf7.jpg,34,0.4407460458113638
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.2797dccb22f0cec7fc8ede551c2364e4.jpg,35,0.43561163937774017
datasets/train_on_2025_all\images\frame_00176_jpg.rf.d168c951ef8524eff79ca36a31480391.jpg,36,0.43547016185100285
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.065eb516b074d3d3f970d92b5bc8e3a4.jpg,37,0.43403788234607543
datasets/train_on_2025_all\images\GX010665_MP4-0023_jpg.rf.f67a6efbe1eefa463baaba82ed22f471.jpg,38,0.433495265347498
datasets/train_on_2025_all\images\frame_00007_jpg.rf.2c644dbeadfda868a6c6d6ca5c29f6eb.jpg,39,0.43156154546474523
datasets/train_on_2025_all\images\frame_00047_jpg.rf.51bd6fcfac209707abb864dfa1e1c203.jpg,40,0.42509426099193953
datasets/train_on_2025_all\images\GX010664_MP4-0039_jpg.rf.840a996794fed1b8fbdd925a358ef3ee.jpg,41,0.42187119490164166
datasets/train_on_2025_all\val\images\frame_00036_jpg.rf.98c89c2a8b355e8386a0413cd88ec542.jpg,42,0.42169304376833294
datasets/train_on_2025_all\images\GX010666_MP4-0023_jpg.rf.c4503222feffe11366cec7c3faf0e871.jpg,43,0.41960049413590883
datasets/train_on_2025_all\images\frame_00023_jpg.rf.41ff1bc2341bd137102db1018d38aef9.jpg,44,0.41935923910285416
datasets/train_on_2025_all\images\frame_00037_jpg.rf.a984f285d5a95f79aecb04db41693455.jpg,45,0.4176094995134798
datasets/train_on_2025_all\images\frame_00069_jpg.rf.6dcacf50b049b0c3eab8e1c6a11e718e.jpg,46,0.41669984820343664
datasets/train_on_2025_all\images\frame_00072_jpg.rf.4d492c356a33bb32bf2c0bfddbd0528f.jpg,47,0.41575547308373384
datasets/train_on_2025_all\images\GX010665_MP4-0240_jpg.rf.16f9723f81df2760ba2a16ceb956d37b.jpg,48,0.41289641839639657
datasets/train_on_2025_all\images\frame_00042_jpg.rf.5e774e171270363775edce465c0d0178.jpg,49,0.4121899092618862
datasets/train_on_2025_all\images\frame_00090_jpg.rf.7ea47bf9a6bc888c967cf51784b61d75.jpg,50,0.41074197164008736
datasets/train_on_2025_all\images\frame_00020_jpg.rf.d16cd44a8b1e63f465829c720fd37489.jpg,51,0.40772755175483716
datasets/train_on_2025_all\images\GX010665_MP4-0103_jpg.rf.6c308f1995c3afe5b597a2c45fcc1da3.jpg,52,0.40733109462037526
datasets/train_on_2025_all\images\GX010666_MP4-0182_jpg.rf.588dbf4cfd7db242b47f3d6ec0e111ab.jpg,53,0.40399499972234426
datasets/train_on_2025_all\images\frame_00030_jpg.rf.e619d510dc71d867f4d2806431669b75.jpg,54,0.4037729019949214
datasets/train_on_2025_all\images\frame_00005_jpg.rf.400a144994418b11fa5d367fdf752168.jpg,55,0.4016367847482488
datasets/train_on_2025_all\images\frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,56,0.4012677064216437
datasets/train_on_2025_all\images\GX010666_MP4-0233_jpg.rf.ee7adcecef2ecef160d9111c3024a6ee.jpg,57,0.40066771201344087
datasets/train_on_2025_all\images\frame_00016_jpg.rf.5336e29a50b604c268497c652a73d85f.jpg,58,0.40003448183994256
datasets/train_on_2025_all\images\frame_00081_jpg.rf.4b42785a64fce5ce1cf312fda55f1a3e.jpg,59,0.3994212691436633
datasets/train_on_2025_all\val\images\frame_00072_jpg.rf.6dc3d1d7f0e02edf7082ca2c995c40bc.jpg,60,0.3979746632677518
datasets/train_on_2025_all\val\images\GX010665_MP4-0022_jpg.rf.723e604757d98356d2ebeed4cb48b674.jpg,61,0.3975642275289444
datasets/train_on_2025_all\images\frame_00095_jpg.rf.bba0cc34425cbd919b74e3322c8695d5.jpg,62,0.3974488160378091
datasets/train_on_2025_all\images\frame_00110_jpg.rf.5b15f5ce8687a7256ac45c0292f16688.jpg,63,0.3964188032995078
datasets/train_on_2025_all\images\frame_00014_jpg.rf.027acbf6ecbcae9440eb32cc535e0f85.jpg,64,0.3961453848870228
datasets/train_on_2025_all\images\frame_00074_jpg.rf.4ce32ce306595408f6fdbc89fe9044fd.jpg,65,0.3958629180125892
