epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,148.197,1.5697,0.3268,0.03026,1.10339,1.3738,0.7447,0.82308,0.86242,0.50113,0.75277,0.81026,0.86686,0.84965,1.47348,0.23855,0.00824,1.03707,1.2955,0.000878,0.000878,0.000878
19,156.361,1.60182,0.37245,0.04064,1.13855,1.37195,0.73337,0.82165,0.84783,0.50023,0.73949,0.82436,0.85463,0.8347,1.45572,0.2477,0.00862,1.04985,1.28258,0.000812,0.000812,0.000812
20,164.573,1.52518,0.31871,0.05489,1.11177,1.3443,0.7314,0.81667,0.86051,0.51819,0.73713,0.8089,0.85799,0.84307,1.42301,0.23548,0.00892,1.04056,1.25509,0.000746,0.000746,0.000746
21,191.051,1.50153,0.3505,0.04414,1.0928,1.32408,0.74966,0.86667,0.88333,0.54352,0.75656,0.85641,0.87945,0.86429,1.40825,0.23052,0.00891,0.99709,1.24823,0.00068,0.00068,0.00068
22,199.212,1.50528,0.31555,0.04184,1.10238,1.32665,0.76908,0.84115,0.88201,0.54536,0.77498,0.83333,0.88654,0.87377,1.39299,0.22186,0.00777,0.9902,1.26107,0.000614,0.000614,0.000614
23,207.373,1.48046,0.31398,0.02609,1.05879,1.31627,0.76314,0.83027,0.88536,0.55772,0.77028,0.82051,0.88202,0.86556,1.38229,0.22677,0.0073,0.99274,1.23246,0.000548,0.000548,0.000548
24,215.597,1.45301,0.33299,0.03185,1.04491,1.29749,0.75146,0.8799,0.89863,0.57113,0.75661,0.87308,0.89469,0.8842,1.36338,0.21807,0.00773,0.96373,1.23014,0.000482,0.000482,0.000482
25,223.787,1.43216,0.36358,0.0354,1.03813,1.27224,0.79453,0.8141,0.90114,0.57424,0.79177,0.81923,0.89849,0.88544,1.34471,0.22373,0.00788,0.9596,1.21518,0.000416,0.000416,0.000416
26,231.959,1.41568,0.32958,0.03408,1.03468,1.26705,0.7687,0.84744,0.90298,0.57905,0.77868,0.83846,0.89818,0.88641,1.34074,0.22205,0.00789,0.95211,1.21596,0.00035,0.00035,0.00035
27,240.097,1.43191,0.3065,0.03509,1.05059,1.29202,0.76655,0.86298,0.90396,0.57882,0.77854,0.83974,0.89951,0.88785,1.34291,0.21969,0.00719,0.95844,1.21919,0.000284,0.000284,0.000284
28,248.292,1.39954,0.30613,0.03572,1.01122,1.2594,0.80712,0.84231,0.91077,0.58507,0.8155,0.8387,0.90712,0.89529,1.31666,0.2156,0.00748,0.94257,1.20443,0.000218,0.000218,0.000218
29,256.431,1.37626,0.2838,0.02474,0.99832,1.25555,0.80391,0.85146,0.9119,0.59559,0.80807,0.84615,0.90881,0.8962,1.30166,0.21426,0.00735,0.93739,1.19967,0.000152,0.000152,0.000152
30,264.575,1.39849,0.30493,0.03452,1.01537,1.27297,0.80362,0.85514,0.91301,0.5984,0.81865,0.84487,0.9105,0.89766,1.2919,0.21553,0.00729,0.9335,1.19613,8.6e-05,8.6e-05,8.6e-05
