image_path,basename,carapace_px,total_px,bbox_area_px,orientation_deg,label_found
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.036a737ef8862a76891fa078924bebd0.jpg,frame_00005_jpg.rf.036a737ef8862a76891fa078924bebd0.jpg,1028.2739909377592,521.0208919448642,11233.0,259.2855731572122,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.154e351508d5071df07c41f8f49cf0c7.jpg,frame_00005_jpg.rf.154e351508d5071df07c41f8f49cf0c7.jpg,917.2960696554496,580.5377559418109,8955.0,282.94106581636595,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.1d695ea85c20d4cac0295ca54b231eff.jpg,frame_00005_jpg.rf.1d695ea85c20d4cac0295ca54b231eff.jpg,1028.2739909377592,521.0208919448642,11233.0,259.2855731572122,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.281ffad5dbd4c5accc812baf1da4af81.jpg,frame_00005_jpg.rf.281ffad5dbd4c5accc812baf1da4af81.jpg,862.830531598067,575.6035775861147,7308.0,284.12571641253805,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.39862fc3570999bcc7bcbb9d51c4f1fb.jpg,frame_00005_jpg.rf.39862fc3570999bcc7bcbb9d51c4f1fb.jpg,1028.2739909377592,521.0208919448642,11233.0,259.2855731572122,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.400a144994418b11fa5d367fdf752168.jpg,frame_00005_jpg.rf.400a144994418b11fa5d367fdf752168.jpg,862.830531598067,575.6035775861147,7308.0,284.12571641253805,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.543091a76c30c92669719d24e52a4f95.jpg,frame_00005_jpg.rf.543091a76c30c92669719d24e52a4f95.jpg,857.3610351474127,578.143950694757,8268.0,280.4110623347193,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.9e94c2badff0303ade53cbbb8f873195.jpg,frame_00005_jpg.rf.9e94c2badff0303ade53cbbb8f873195.jpg,857.3610351474127,578.143950694757,8268.0,280.4110623347193,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.a4fbdb6ea2709dca15495c40ef3d85c0.jpg,frame_00005_jpg.rf.a4fbdb6ea2709dca15495c40ef3d85c0.jpg,1176.5923971917825,596.7344080476023,5278.0,259.4974552794737,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.c42ac8118f9093bec750f88f7f25b84a.jpg,frame_00005_jpg.rf.c42ac8118f9093bec750f88f7f25b84a.jpg,862.830531598067,575.6035775861147,7308.0,284.12571641253805,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.ce60b95c400ab73280a4d974431fbdf8.jpg,frame_00005_jpg.rf.ce60b95c400ab73280a4d974431fbdf8.jpg,917.2960696554496,580.5377559418109,8955.0,282.94106581636595,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00005_jpg.rf.dba90d4b4eaa2fe3543fd2d1abb0aa21.jpg,frame_00005_jpg.rf.dba90d4b4eaa2fe3543fd2d1abb0aa21.jpg,1176.5923971917825,596.7344080476023,5278.0,259.4974552794737,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.038b169031e15fcf877d1b6ff1af1348.jpg,frame_00006_jpg.rf.038b169031e15fcf877d1b6ff1af1348.jpg,1038.280409079912,586.2994892133966,7802.0,274.09895892289563,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.2fa5dc9a295d4e35e49d6b9eaed11a7a.jpg,frame_00006_jpg.rf.2fa5dc9a295d4e35e49d6b9eaed11a7a.jpg,876.4403066682015,741.1929690295118,6882.75,294.3925750224562,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.6f104ffc740898a5b9b5bf81f307874a.jpg,frame_00006_jpg.rf.6f104ffc740898a5b9b5bf81f307874a.jpg,1038.280409079912,586.2994892133966,7802.0,274.09895892289563,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.86bb6dbf680c436150405f0f17b61b05.jpg,frame_00006_jpg.rf.86bb6dbf680c436150405f0f17b61b05.jpg,849.7024611381896,581.9653140617376,4388.5,284.93618697395493,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.89372a8bf7fe3d7090f5e9d20f446fd1.jpg,frame_00006_jpg.rf.89372a8bf7fe3d7090f5e9d20f446fd1.jpg,849.7024611381896,581.9653140617376,4388.5,284.93618697395493,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.a35b0490b87b7416423c3d938a181032.jpg,frame_00006_jpg.rf.a35b0490b87b7416423c3d938a181032.jpg,876.4403066682015,741.1929690295118,6882.75,294.3925750224562,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.b1e2f6b39721d564a4a3b390602e6d74.jpg,frame_00006_jpg.rf.b1e2f6b39721d564a4a3b390602e6d74.jpg,876.4403066682015,741.1929690295118,6882.75,294.3925750224562,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00006_jpg.rf.f3a0aba8fbfb1a5d5c6cd9b555cf4d99.jpg,frame_00006_jpg.rf.f3a0aba8fbfb1a5d5c6cd9b555cf4d99.jpg,1038.280409079912,586.2994892133966,7802.0,274.09895892289563,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.1cd3bd8f0fd768e315f652f1eff4d88b.jpg,frame_00007_jpg.rf.1cd3bd8f0fd768e315f652f1eff4d88b.jpg,1195.1594080811956,620.5671388664147,5717.250000000001,256.3601455682726,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.2c644dbeadfda868a6c6d6ca5c29f6eb.jpg,frame_00007_jpg.rf.2c644dbeadfda868a6c6d6ca5c29f6eb.jpg,1027.4489466843256,510.24488428552814,4751.25,257.82077159931447,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.3190f604ce8917bc6c8ad412b5d8e100.jpg,frame_00007_jpg.rf.3190f604ce8917bc6c8ad412b5d8e100.jpg,874.2489474988383,451.4513766814789,11610.0,256.915568586812,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.5b36de2e773734c85be4a2e3df7a314d.jpg,frame_00007_jpg.rf.5b36de2e773734c85be4a2e3df7a314d.jpg,874.2489474988383,451.4513766814789,11610.0,256.915568586812,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.667c56881f7795cd3b47d7c16be9663b.jpg,frame_00007_jpg.rf.667c56881f7795cd3b47d7c16be9663b.jpg,1195.1594080811956,620.5671388664147,5717.250000000001,256.3601455682726,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.7575f4db9b9cfeac208a6e09c37ff2c3.jpg,frame_00007_jpg.rf.7575f4db9b9cfeac208a6e09c37ff2c3.jpg,894.6557351952997,576.1192008026673,3226.25,282.50417708046587,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.99d6e27d19ba41124d89d12e9ae68306.jpg,frame_00007_jpg.rf.99d6e27d19ba41124d89d12e9ae68306.jpg,874.2489474988383,451.4513766814789,11610.0,256.915568586812,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.b8aa26a7fa4db5f6deaf11a15cf1b867.jpg,frame_00007_jpg.rf.b8aa26a7fa4db5f6deaf11a15cf1b867.jpg,1195.1594080811956,620.5671388664147,5717.250000000001,256.3601455682726,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.c9c871e0ba4d59f0c64afca3615e4b5e.jpg,frame_00007_jpg.rf.c9c871e0ba4d59f0c64afca3615e4b5e.jpg,1027.4489466843256,510.24488428552814,4751.25,257.82077159931447,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.ce845d4b9989d584fdb47d834c7814c3.jpg,frame_00007_jpg.rf.ce845d4b9989d584fdb47d834c7814c3.jpg,894.6557351952997,576.1192008026673,3226.25,282.50417708046587,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00007_jpg.rf.df175e2f7ab0148dbd824f69da57754c.jpg,frame_00007_jpg.rf.df175e2f7ab0148dbd824f69da57754c.jpg,894.6557351952997,576.1192008026673,3226.25,282.50417708046587,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.11cfdb679b92a4147ba6adf42754255a.jpg,frame_00008_jpg.rf.11cfdb679b92a4147ba6adf42754255a.jpg,1067.2698850809252,511.21679478960914,11268.0,233.3142857053685,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.188ffe17721d4d241178344db4711dd6.jpg,frame_00008_jpg.rf.188ffe17721d4d241178344db4711dd6.jpg,1014.1360450910523,475.9664150581103,7550.0,243.25405107655217,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.6a4027daa752b930212f9a9b54e77b10.jpg,frame_00008_jpg.rf.6a4027daa752b930212f9a9b54e77b10.jpg,1014.1360450910523,475.9664150581103,7550.0,243.25405107655217,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.7b299bdebf3798f9d2382fc5b351cf6a.jpg,frame_00008_jpg.rf.7b299bdebf3798f9d2382fc5b351cf6a.jpg,955.248624300771,599.2410044996296,6274.5,281.3457801433248,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ad138de2472f10d072daac70fb4d56ba.jpg,frame_00008_jpg.rf.ad138de2472f10d072daac70fb4d56ba.jpg,1032.5864371673283,652.3011013113679,7314.0,281.5223259012233,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ad6832df77945bb62c6f6faa8b76e5c7.jpg,frame_00008_jpg.rf.ad6832df77945bb62c6f6faa8b76e5c7.jpg,1032.5864371673283,652.3011013113679,7314.0,281.5223259012233,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.ce267c492735efd81df40bc5a5fdc882.jpg,frame_00008_jpg.rf.ce267c492735efd81df40bc5a5fdc882.jpg,1032.5864371673283,652.3011013113679,7314.0,281.5223259012233,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00008_jpg.rf.fc43621626aa3aa99924f367b0417b4d.jpg,frame_00008_jpg.rf.fc43621626aa3aa99924f367b0417b4d.jpg,1067.2698850809252,511.21679478960914,11268.0,233.3142857053685,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.3c5231dd711265c35729c5f88b56f813.jpg,frame_00009_jpg.rf.3c5231dd711265c35729c5f88b56f813.jpg,889.0354693343002,605.639513268129,6634.0,287.26286233714643,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.705ce6e6d191da051f21cdb82d999e49.jpg,frame_00009_jpg.rf.705ce6e6d191da051f21cdb82d999e49.jpg,914.1046129263633,487.3028328600312,6756.75,267.553695468291,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.7d91091c1cf2e42ac6fba56f7103fc54.jpg,frame_00009_jpg.rf.7d91091c1cf2e42ac6fba56f7103fc54.jpg,945.4607680441062,567.1445530505267,3967.5,277.4822883935767,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,889.0354693343002,605.639513268129,6634.0,287.26286233714643,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,frame_00009_jpg.rf.af500b7865630015723c330f6e8d729c.jpg,945.4607680441062,567.1445530505267,3967.5,277.4822883935767,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.c8d320a217d012645cba27190c3be9d5.jpg,frame_00009_jpg.rf.c8d320a217d012645cba27190c3be9d5.jpg,889.0354693343002,605.639513268129,6634.0,287.26286233714643,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.d2671c8d580369af76cea49833fb4a05.jpg,frame_00009_jpg.rf.d2671c8d580369af76cea49833fb4a05.jpg,945.4607680441062,567.1445530505267,3967.5,277.4822883935767,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00009_jpg.rf.f07aa488b2e3f43bad477b51256f7244.jpg,frame_00009_jpg.rf.f07aa488b2e3f43bad477b51256f7244.jpg,914.1046129263633,487.3028328600312,6756.75,267.553695468291,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.2c583b78598b6ef0c2608eb15e4017e0.jpg,frame_00010_jpg.rf.2c583b78598b6ef0c2608eb15e4017e0.jpg,938.3268470451213,575.0942897801636,11670.75,280.9192388431471,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.58ca5f4adf6c42b3427723f0a2628ae5.jpg,frame_00010_jpg.rf.58ca5f4adf6c42b3427723f0a2628ae5.jpg,895.4065870271668,449.0951136223935,8452.5,257.0256743395623,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,891.2034032517481,426.1565454068569,5996.5,247.9139456956084,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,895.4065870271668,449.0951136223935,8452.5,257.0256743395623,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.82212d4a8709b29090aff803358b1f18.jpg,frame_00010_jpg.rf.82212d4a8709b29090aff803358b1f18.jpg,938.3268470451213,575.0942897801636,11670.75,280.9192388431471,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a0205bcd883d3f8e2f93888ad1c2cf3c.jpg,frame_00010_jpg.rf.a0205bcd883d3f8e2f93888ad1c2cf3c.jpg,1140.6955375463092,576.1456278614576,10470.25,250.12207491160072,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a1b920fbd47c25211c628be795daf4b3.jpg,frame_00010_jpg.rf.a1b920fbd47c25211c628be795daf4b3.jpg,801.7302785455664,468.9139620114448,8126.0,277.5627306037424,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,801.7302785455664,468.9139620114448,8126.0,277.5627306037424,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,frame_00010_jpg.rf.b2a376e6730ed1443f5912537f8e50fb.jpg,1140.6955375463092,576.1456278614576,10470.25,250.12207491160072,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,938.3268470451213,575.0942897801636,11670.75,280.9192388431471,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.c46e629a1a7b5eaa396024d9c9d44b55.jpg,frame_00010_jpg.rf.c46e629a1a7b5eaa396024d9c9d44b55.jpg,801.7302785455664,468.9139620114448,8126.0,277.5627306037424,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,frame_00010_jpg.rf.c62e1ed29eb686641fd6c490c38af66d.jpg,1056.1413712353165,604.2520495514625,6194.0,274.50087934957753,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.d9527b21a602532451cfcef3b38f5782.jpg,frame_00010_jpg.rf.d9527b21a602532451cfcef3b38f5782.jpg,891.2034032517481,426.1565454068569,5996.5,247.9139456956084,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00010_jpg.rf.f2f77a0e1bb2122fdd28d7c8c0a68653.jpg,frame_00010_jpg.rf.f2f77a0e1bb2122fdd28d7c8c0a68653.jpg,895.4065870271668,449.0951136223935,8452.5,257.0256743395623,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.1fcc49c8b0fc89f7a3a3f0f9952da1df.jpg,frame_00011_jpg.rf.1fcc49c8b0fc89f7a3a3f0f9952da1df.jpg,990.1651759144117,467.05117951960284,12096.0,240.62129538906174,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,frame_00011_jpg.rf.3c1775a81cf8f88d22c075a4160c2e1e.jpg,1066.541854750146,512.0294466608412,8984.5,249.83691633768592,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,901.5122090489793,430.61712657745454,5751.25,245.99982044530555,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.8cdfc1f3a550d613af79bd25989f0999.jpg,frame_00011_jpg.rf.8cdfc1f3a550d613af79bd25989f0999.jpg,1165.0867041747917,576.5094586504355,8951.250000000002,231.76318867693158,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.975b52169461b6e0516f23e40a98147c.jpg,frame_00011_jpg.rf.975b52169461b6e0516f23e40a98147c.jpg,905.7646693746134,516.4671447728963,10692.0,275.60124704238854,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.b66e39b2805515df290d32ae4e69c027.jpg,frame_00011_jpg.rf.b66e39b2805515df290d32ae4e69c027.jpg,901.5122090489793,430.61712657745454,5751.25,245.99982044530555,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.b8b1a3fd7b62dd82d7cd3bbc682f54a7.jpg,frame_00011_jpg.rf.b8b1a3fd7b62dd82d7cd3bbc682f54a7.jpg,901.5122090489793,430.61712657745454,5751.25,245.99982044530555,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.ce61f94599259c92f54fb182f780fbe2.jpg,frame_00011_jpg.rf.ce61f94599259c92f54fb182f780fbe2.jpg,1066.541854750146,512.0294466608412,8984.5,249.83691633768592,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.d9e9b77024a2390957bf5e6dd275eaf9.jpg,frame_00011_jpg.rf.d9e9b77024a2390957bf5e6dd275eaf9.jpg,905.7646693746134,516.4671447728963,10692.0,275.60124704238854,True
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_2025_all\images\frame_00011_jpg.rf.dcabad4bbba54e756b013e97dd23c08e.jpg,frame_00011_jpg.rf.dcabad4bbba54e756b013e97dd23c08e.jpg,1165.0867041747917,576.5094586504355,8951.250000000002,231.76318867693158,True
