image_path,split
datasets\train_on_2025_all\images\frame_00091_jpg.rf.bbbc7a96b4f205b7acb274fece3594ff.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.7a49d46dc68fb93f5e9a3aaf771c702d.jpg,train
datasets\train_on_2025_all\images\frame_00094_jpg.rf.d2bc79b48cd26edc645ff9dceff78342.jpg,train
datasets\train_on_2025_all\images\frame_00095_jpg.rf.05b13dc43bc396f17c2980411c919ecb.jpg,train
datasets\train_on_2025_all\images\frame_00095_jpg.rf.1868eb3d0df489350d76f14b2415783e.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.ca748125b041e9cded5d3b32ca1ddb0b.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.90d8f23910b11d6b27e6c9fc9f07baf9.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.e46b35da7299b159c1b5ddb7a6e85744.jpg,train
datasets\train_on_2025_all\images\frame_00100_jpg.rf.32ddcea70f54ee615ea0f5b9bf425dc8.jpg,train
datasets\train_on_2025_all\images\frame_00101_jpg.rf.d31d73713c55348fad739840dda5e7f6.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.5345e1ebd932c457b969e8574365a3be.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.cd17b01b2679fbdddc5bece7681ed711.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.a36623f85ff058b13e804b7b3ccc03f0.jpg,train
datasets\train_on_2025_all\images\frame_00111_jpg.rf.c2aecab6cda3ed5c90407a33ef59bfee.jpg,train
datasets\train_on_2025_all\images\frame_00111_jpg.rf.cc1aec1f361f0e64c5690bb78b222bcf.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.c1bce34a55a1d8bf0280c006ba7df21e.jpg,train
datasets\train_on_2025_all\images\frame_00117_jpg.rf.d6e2354fd229f503767ebe7c4ce32d1e.jpg,train
datasets\train_on_2025_all\images\frame_00118_jpg.rf.3d7031cdcced808879ec8b1e471662cd.jpg,train
datasets\train_on_2025_all\images\frame_00118_jpg.rf.a57aca8cad3c454b596b8c444318f576.jpg,train
datasets\train_on_2025_all\images\frame_00120_jpg.rf.7149733cb63915f039bc7d97e8226486.jpg,train
datasets\train_on_2025_all\images\frame_00120_jpg.rf.b131c1641df0fd708e098342545ba707.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.a2d6bcc752865fdb270eda410e01808a.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.dffecf0315ec13a6d833a0feaec8c13b.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.1949aa6fcfd14a07164efbad80bce888.jpg,train
datasets\train_on_2025_all\images\frame_00126_jpg.rf.ab43f518ef97b30a19d9610b646d7819.jpg,train
datasets\train_on_2025_all\images\frame_00129_jpg.rf.ee0244760c370e84e999d4c671678c6f.jpg,train
datasets\train_on_2025_all\images\frame_00132_jpg.rf.d7d4523fab28c6bc3e5836b69603c2b4.jpg,train
datasets\train_on_2025_all\images\frame_00134_jpg.rf.2336d2377605ece3a4f9cdfa9c536f08.jpg,train
datasets\train_on_2025_all\images\frame_00134_jpg.rf.b7814d77eb0e8b4c16aeb2c45614d523.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.7dd1bf904b323d933b21ec43d6b2f67b.jpg,train
datasets\train_on_2025_all\images\frame_00138_jpg.rf.2b94f2c3eb36c00ab23061d193c22385.jpg,train
datasets\train_on_2025_all\images\frame_00139_jpg.rf.dd896c90a093cea381d7f1e282f9a3f6.jpg,train
datasets\train_on_2025_all\images\frame_00142_jpg.rf.b648b7575300c6338b3583bebcbbef12.jpg,train
datasets\train_on_2025_all\images\frame_00151_jpg.rf.25127a208f319c87ca9eb1b0dc94d3ad.jpg,train
datasets\train_on_2025_all\images\frame_00168_jpg.rf.a89423c362e994e2fc9809ba4acf4e86.jpg,train
datasets\train_on_2025_all\images\frame_00172_jpg.rf.554cd188d7a87696b8a1bfeea5aa7215.jpg,train
datasets\train_on_2025_all\images\frame_00172_jpg.rf.806af180e08d9dd8d990d55fb982a63a.jpg,train
datasets\train_on_2025_all\images\frame_00173_jpg.rf.ff6dfc302737530be6c07d0e292683e4.jpg,train
datasets\train_on_2025_all\images\frame_00184_jpg.rf.f64615418aec9e83746f397af1099e13.jpg,train
datasets\train_on_2025_all\images\frame_00192_jpg.rf.797f741c92388dd1b2e4878dc0a3e8c9.jpg,train
datasets\train_on_2025_all\images\frame_00194_jpg.rf.0cf908debb751707cca2d6b1a7a3b78d.jpg,train
datasets\train_on_2025_all\images\frame_00207_jpg.rf.b2d8a8b6434c5e28b30d4c3e7992504b.jpg,train
datasets\train_on_2025_all\images\frame_00215_jpg.rf.56d766035a9e61acf4cfac56f6db346b.jpg,train
datasets\train_on_2025_all\images\frame_00218_jpg.rf.03c9bc09df7d6dabb8405d1bba24f43a.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0032_jpg.rf.d0856926542c08aade4ff77cddeb1779.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0053_jpg.rf.7d7fdcecdbfaa31b42165b88c9e31e24.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0112_jpg.rf.107b18f2eec800ef9479d3b91fba5363.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0134_jpg.rf.22645c83f16ad0fab3c00559ae4ce7a0.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0135_jpg.rf.a67e59dabd6b23ef1153ed18978df9a4.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0137_jpg.rf.bcc0d3167caa3008c5ab41d497a755fd.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0204_jpg.rf.3cca15736b52fb746c93926dd06028a1.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0267_jpg.rf.7167bfe5c8551f18b592897b9d2f8a50.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.ded6cce5d639e0ce764c33a90577586d.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0019_jpg.rf.e1d6fe71155e0a81e0c8c75b6232c496.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0042_jpg.rf.30daa36d47f0e181f5ec0fa1bf476824.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0093_jpg.rf.616520198877d4de27d3252def3cb882.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0101_jpg.rf.c7894974f6bd06f902fa178e3caf7e07.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0132_jpg.rf.f3ba8324dbf8b76ea19272939096bfb6.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0137_jpg.rf.72420965bc8b9cfc7b186fd8ed4e26b6.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0157_jpg.rf.d1a19ca91e20e33c86bc426ab58b9b6a.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0158_jpg.rf.e82669177433c044c4ec364bb1ca64dd.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0159_jpg.rf.3310bb4cc409642710ebfa35741a5d90.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0169_jpg.rf.29e84e9b2e5c4b68d64b182f1b4cacf2.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0201_jpg.rf.d293cac97db7deb772909bbf501cc2ab.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0202_jpg.rf.05c4a3388dd2b03169c95664046b051a.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0211_jpg.rf.73d22322dcc5293b8cdfbd0958b6040e.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0221_jpg.rf.a7b8f500f71bf7222a1a51ebc0e1df30.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0236_jpg.rf.ff90a0557dcc9e2f5542fbc755fb8448.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0238_jpg.rf.f55f799b86a0c4e1108f75d59968c853.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0287_jpg.rf.58a25fedd9743b99b7d5c559cd159018.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0302_jpg.rf.f65229f730bc3003c066f8ec9bb16c68.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0312_jpg.rf.06bcd13928296c190d713784af585dfe.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0336_jpg.rf.799289ccfdbffe776b02d4bb53d50ebd.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0010_jpg.rf.e0bff1a934fa0d817a1a773a4381100e.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0014_jpg.rf.129ad06866cb9f50ac07122c202f1c22.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0017_jpg.rf.6a80752b992961a7804c1320207edf80.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0027_jpg.rf.1d926a44d344816703e93255afc1f746.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0032_jpg.rf.3ac8a6b5bc9387555567baec876234b6.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0008_jpg.rf.031780dc8f563958c9457b67c3820d51.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0044_jpg.rf.c785095c25da94657ed954d7f2efea35.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0049_jpg.rf.6742a254b9d834abab20bebf3f627006.jpg,train
