epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,49.9268,1.2971,0.53826,0.12617,0.87443,1.27626,0.90666,0.92344,0.96558,0.6081,0.90666,0.92344,0.96669,0.9203,1.22882,0.37811,0.06522,0.78648,1.22329,0.001505,0.001505,0.001505
12,54.446,1.27029,0.4751,0.09246,0.80536,1.24173,0.88638,0.93394,0.95476,0.61999,0.89006,0.94074,0.95679,0.90999,1.22792,0.35878,0.06056,0.75469,1.22297,0.0014555,0.0014555,0.0014555
13,58.8958,1.21259,0.42719,0.09118,0.83081,1.21976,0.92741,0.91901,0.96488,0.62668,0.93827,0.90982,0.96617,0.91831,1.22543,0.34737,0.06555,0.76224,1.23773,0.001406,0.001406,0.001406
14,63.5356,1.26813,0.366,0.07236,0.80705,1.26721,0.89224,0.94366,0.95575,0.62368,0.88891,0.94014,0.95138,0.91012,1.20974,0.34592,0.0647,0.74417,1.23418,0.0013565,0.0013565,0.0013565
15,67.9864,1.21477,0.35539,0.07978,0.81309,1.24263,0.8761,0.9461,0.94751,0.63377,0.8761,0.9461,0.94756,0.90699,1.13792,0.32078,0.05799,0.76408,1.17528,0.001307,0.001307,0.001307
16,72.4398,1.22175,0.44831,0.09541,0.78407,1.23004,0.91777,0.9331,0.96429,0.64833,0.91777,0.9331,0.96491,0.92829,1.18104,0.31206,0.05207,0.7384,1.19966,0.0012575,0.0012575,0.0012575
17,76.9506,1.20905,0.45209,0.09443,0.78654,1.19184,0.94042,0.9449,0.97268,0.66607,0.93692,0.94137,0.96979,0.94151,1.14944,0.30605,0.04487,0.73498,1.18472,0.001208,0.001208,0.001208
18,81.4748,1.18208,0.40191,0.08478,0.74339,1.21542,0.92963,0.93039,0.97036,0.6696,0.92615,0.92738,0.96702,0.93479,1.10153,0.32566,0.04428,0.69325,1.16184,0.0011585,0.0011585,0.0011585
19,85.9222,1.17429,0.36231,0.07241,0.75878,1.20621,0.94656,0.93547,0.9745,0.68381,0.94299,0.93195,0.96936,0.93444,1.10681,0.32451,0.05482,0.68411,1.15721,0.001109,0.001109,0.001109
20,90.4575,1.13787,0.39144,0.09047,0.77008,1.18073,0.9489,0.9331,0.97653,0.69263,0.94532,0.92958,0.97273,0.94968,1.08602,0.28939,0.05174,0.67441,1.1462,0.0010595,0.0010595,0.0010595
21,94.9711,1.17143,0.37996,0.06939,0.7804,1.19605,0.92898,0.94366,0.97954,0.6901,0.92552,0.94014,0.9774,0.94464,1.08268,0.29898,0.0461,0.67104,1.15196,0.00101,0.00101,0.00101
22,99.4286,1.14835,0.36973,0.08575,0.74418,1.17476,0.94894,0.9331,0.98052,0.70205,0.94611,0.9272,0.978,0.95667,1.02641,0.28024,0.04094,0.64948,1.12848,0.0009605,0.0009605,0.0009605
23,104.472,1.08554,0.39843,0.07377,0.7055,1.15135,0.93078,0.9507,0.98004,0.70415,0.93078,0.9507,0.9799,0.95554,1.00199,0.27822,0.03997,0.63911,1.10708,0.000911,0.000911,0.000911
24,109.01,1.11064,0.37032,0.09169,0.72097,1.14687,0.93611,0.95423,0.98031,0.70328,0.93611,0.95423,0.98031,0.95209,1.01984,0.27376,0.03947,0.63282,1.10828,0.0008615,0.0008615,0.0008615
25,113.588,1.09803,0.34041,0.09951,0.70266,1.15725,0.95404,0.95021,0.98198,0.71488,0.95404,0.95021,0.98198,0.95279,0.97625,0.28158,0.04014,0.62782,1.0825,0.000812,0.000812,0.000812
26,118.131,1.07185,0.34816,0.07696,0.68241,1.12793,0.97042,0.94014,0.98392,0.72848,0.97042,0.94014,0.98402,0.96383,0.96933,0.26475,0.04223,0.61723,1.08303,0.0007625,0.0007625,0.0007625
27,122.685,1.01502,0.29648,0.06894,0.6564,1.08137,0.96771,0.94979,0.98763,0.73593,0.96771,0.94979,0.98814,0.96894,0.96989,0.26816,0.04419,0.61139,1.08147,0.000713,0.000713,0.000713
28,127.231,1.05152,0.36367,0.05623,0.67963,1.12713,0.97486,0.95578,0.98896,0.73084,0.97486,0.95578,0.98905,0.96689,0.9595,0.26593,0.04333,0.59932,1.08046,0.0006635,0.0006635,0.0006635
29,131.653,1.03261,0.28917,0.06185,0.65209,1.09929,0.98629,0.9507,0.99067,0.74018,0.98629,0.9507,0.99067,0.96686,0.92776,0.2531,0.04199,0.58271,1.06915,0.000614,0.000614,0.000614
30,136.157,0.9869,0.35938,0.06212,0.64739,1.11066,0.97595,0.96127,0.98803,0.74178,0.97595,0.96127,0.98803,0.96709,0.92299,0.24075,0.04311,0.57684,1.06206,0.0005645,0.0005645,0.0005645
31,158.937,1.01709,0.25898,0.07721,0.63327,1.10537,0.97498,0.95775,0.98761,0.75196,0.97498,0.95775,0.98761,0.97272,0.91511,0.23392,0.04191,0.5786,1.05483,0.000515,0.000515,0.000515
32,163.454,1.01831,0.33165,0.08434,0.66133,1.09229,0.97386,0.96127,0.98844,0.75149,0.97386,0.96127,0.98844,0.97533,0.9105,0.21988,0.04084,0.57011,1.05166,0.0004655,0.0004655,0.0004655
33,167.968,1.00994,0.32207,0.06996,0.64204,1.06765,0.97712,0.96127,0.98896,0.75868,0.97712,0.96127,0.98896,0.97479,0.91006,0.21384,0.04068,0.56318,1.0504,0.000416,0.000416,0.000416
34,172.506,1.03774,0.3275,0.06892,0.64038,1.10094,0.97515,0.96734,0.98875,0.7564,0.97515,0.96734,0.98875,0.97568,0.90324,0.21702,0.03979,0.5585,1.05053,0.0003665,0.0003665,0.0003665
35,176.959,0.99764,0.28703,0.07633,0.65293,1.09187,0.97139,0.96831,0.98871,0.7629,0.97139,0.96831,0.98871,0.97561,0.88364,0.21274,0.03845,0.55611,1.04062,0.000317,0.000317,0.000317
36,181.495,0.95709,0.23254,0.05782,0.60036,1.06924,0.97405,0.96831,0.98915,0.76644,0.97405,0.96831,0.98915,0.97682,0.86511,0.21037,0.0384,0.55321,1.03153,0.0002675,0.0002675,0.0002675
37,186.127,0.93471,0.27228,0.05778,0.57573,1.07263,0.97643,0.96831,0.98963,0.77374,0.97643,0.96831,0.98963,0.97503,0.84677,0.21036,0.03919,0.55412,1.02458,0.000218,0.000218,0.000218
38,190.686,0.95345,0.27448,0.06069,0.62442,1.0673,0.97875,0.9731,0.98973,0.77788,0.97875,0.9731,0.98973,0.97649,0.83342,0.20854,0.03981,0.54477,1.01909,0.0001685,0.0001685,0.0001685
39,195.203,0.94411,0.2724,0.05691,0.61171,1.05972,0.97878,0.97459,0.98993,0.77823,0.97878,0.97459,0.98993,0.97689,0.83271,0.20242,0.03958,0.54031,1.01761,0.000119,0.000119,0.000119
40,199.731,0.93455,0.26888,0.06589,0.60633,1.04869,0.9742,0.97535,0.9897,0.77918,0.9742,0.97535,0.9897,0.97697,0.83117,0.20203,0.03917,0.53761,1.01567,6.95e-05,6.95e-05,6.95e-05
