epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,225.554,1.40357,0.21422,0.02201,0.89466,1.28323,0.76938,0.89104,0.90172,0.5657,0.77318,0.88987,0.90448,0.8915,1.33349,0.16604,0.00447,0.8644,1.22259,0.001406,0.001406,0.001406
14,242.629,1.41568,0.20387,0.02141,0.91444,1.29374,0.8187,0.87815,0.91991,0.57914,0.82015,0.88166,0.92076,0.91125,1.33568,0.1621,0.00331,0.82331,1.23082,0.0013565,0.0013565,0.0013565
15,259.88,1.38804,0.21986,0.02193,0.89823,1.28278,0.81498,0.91271,0.91932,0.57913,0.82021,0.91857,0.9236,0.9136,1.29785,0.1613,0.0023,0.81852,1.22334,0.001307,0.001307,0.001307
16,277.134,1.34331,0.20756,0.02212,0.87448,1.26397,0.81372,0.91611,0.92938,0.60702,0.81417,0.91374,0.93047,0.92166,1.27942,0.15546,0.00298,0.80526,1.20098,0.0012575,0.0012575,0.0012575
17,294.324,1.36414,0.20268,0.02381,0.86147,1.26485,0.81882,0.92132,0.92382,0.60562,0.82001,0.92033,0.92512,0.91719,1.24986,0.1467,0.00326,0.80543,1.1955,0.001208,0.001208,0.001208
18,311.529,1.31956,0.1987,0.02243,0.85317,1.25322,0.80385,0.9133,0.92802,0.61671,0.80619,0.91798,0.9298,0.92351,1.22264,0.14078,0.0026,0.7915,1.18941,0.0011585,0.0011585,0.0011585
19,329.194,1.33403,0.18994,0.02009,0.85658,1.25463,0.8058,0.92677,0.93088,0.60742,0.80616,0.92583,0.93062,0.92272,1.25215,0.14249,0.00285,0.80443,1.18367,0.001109,0.001109,0.001109
20,346.481,1.29489,0.20542,0.02355,0.84166,1.23184,0.82259,0.93497,0.93587,0.6151,0.82311,0.93556,0.93639,0.92944,1.22475,0.13959,0.00341,0.79538,1.17111,0.0010595,0.0010595,0.0010595
21,363.726,1.28233,0.19546,0.02403,0.8329,1.21463,0.8389,0.89748,0.93346,0.62707,0.84274,0.90158,0.93566,0.92977,1.21933,0.13978,0.00284,0.77458,1.17851,0.00101,0.00101,0.00101
22,380.97,1.29175,0.21802,0.02546,0.83846,1.22888,0.86577,0.90744,0.94386,0.63086,0.86936,0.90861,0.94539,0.93918,1.19873,0.13537,0.00224,0.76788,1.16765,0.0009605,0.0009605,0.0009605
23,398.381,1.27548,0.18918,0.01818,0.80818,1.22199,0.85711,0.90309,0.94425,0.64379,0.85933,0.90543,0.94595,0.9398,1.17061,0.13696,0.00245,0.74848,1.15456,0.000911,0.000911,0.000911
24,415.532,1.25608,0.18078,0.02285,0.8316,1.19963,0.83404,0.89794,0.93341,0.64487,0.83355,0.90651,0.93533,0.92898,1.16831,0.13147,0.0021,0.75101,1.14696,0.0008615,0.0008615,0.0008615
25,432.658,1.24616,0.16918,0.0233,0.79803,1.19962,0.84064,0.9256,0.94272,0.64687,0.84383,0.92912,0.9439,0.93751,1.16213,0.13052,0.00353,0.74577,1.14427,0.000812,0.000812,0.000812
26,449.914,1.25995,0.18967,0.02315,0.79744,1.19113,0.85928,0.9215,0.94424,0.65228,0.86189,0.92677,0.94566,0.93957,1.16197,0.13215,0.00345,0.73545,1.13776,0.0007625,0.0007625,0.0007625
27,467.181,1.22615,0.19078,0.01891,0.78282,1.17407,0.86483,0.90708,0.95274,0.66329,0.86932,0.91195,0.9556,0.94912,1.14611,0.13081,0.00315,0.72872,1.13209,0.000713,0.000713,0.000713
28,484.46,1.21435,0.1789,0.01929,0.78797,1.1768,0.86241,0.91064,0.9466,0.66536,0.86367,0.91388,0.94863,0.94247,1.12096,0.12988,0.00315,0.72064,1.1208,0.0006635,0.0006635,0.0006635
29,501.575,1.19543,0.16393,0.02705,0.77315,1.16503,0.84089,0.93204,0.94524,0.6653,0.83973,0.9379,0.94614,0.94106,1.10918,0.12705,0.00318,0.7125,1.11579,0.000614,0.000614,0.000614
30,518.712,1.18821,0.16658,0.02099,0.75412,1.16071,0.86451,0.92267,0.95073,0.67772,0.86516,0.92501,0.95148,0.94682,1.08732,0.12162,0.00333,0.70189,1.10583,0.0005645,0.0005645,0.0005645
31,554.665,1.1661,0.17198,0.02602,0.75767,1.15092,0.86591,0.9338,0.95315,0.68429,0.86482,0.93263,0.95303,0.94887,1.08993,0.12231,0.00345,0.69795,1.10643,0.000515,0.000515,0.000515
32,571.912,1.15534,0.16224,0.01883,0.74345,1.15652,0.85839,0.93146,0.95129,0.68772,0.85947,0.93263,0.95291,0.94796,1.08582,0.12143,0.00188,0.68652,1.10783,0.0004655,0.0004655,0.0004655
33,589.056,1.16049,0.16683,0.02182,0.74228,1.15849,0.86269,0.92619,0.95245,0.6977,0.86378,0.92736,0.95507,0.94987,1.0518,0.12073,0.00179,0.68647,1.09344,0.000416,0.000416,0.000416
34,606.231,1.12695,0.15627,0.01529,0.73969,1.1347,0.88311,0.92948,0.95533,0.70344,0.88423,0.93065,0.95866,0.95296,1.03446,0.12074,0.00211,0.6707,1.08904,0.0003665,0.0003665,0.0003665
35,623.372,1.1372,0.16802,0.02259,0.7351,1.13397,0.88001,0.92802,0.95762,0.70873,0.88169,0.93029,0.95835,0.95313,1.03791,0.11837,0.0022,0.66711,1.08756,0.000317,0.000317,0.000317
36,640.66,1.12258,0.16895,0.02051,0.73721,1.13725,0.87923,0.9215,0.95547,0.70328,0.88034,0.92267,0.95827,0.95368,1.028,0.11855,0.00196,0.67597,1.08275,0.0002675,0.0002675,0.0002675
37,657.915,1.12885,0.15688,0.01954,0.73816,1.13378,0.88648,0.92384,0.95811,0.70634,0.88761,0.92501,0.95984,0.95543,1.01906,0.11686,0.00207,0.66198,1.08185,0.000218,0.000218,0.000218
38,675.152,1.09696,0.15364,0.01645,0.71222,1.11934,0.87898,0.92209,0.95883,0.71309,0.88036,0.92252,0.95937,0.95453,1.01111,0.11686,0.00213,0.66008,1.07453,0.0001685,0.0001685,0.0001685
39,692.363,1.09311,0.14622,0.01977,0.71301,1.12429,0.88383,0.92443,0.96096,0.71967,0.88495,0.9256,0.9614,0.95734,0.99742,0.11486,0.00228,0.64842,1.07259,0.000119,0.000119,0.000119
40,709.638,1.09941,0.15474,0.01966,0.70609,1.1273,0.88559,0.92962,0.96054,0.72129,0.88727,0.93138,0.9626,0.95847,0.99391,0.1148,0.00229,0.64838,1.0726,6.95e-05,6.95e-05,6.95e-05
