epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,94.9254,1.67064,0.36838,0.03741,1.16494,1.44355,0.75837,0.77749,0.84381,0.44259,0.76336,0.78261,0.85252,0.82688,1.60877,0.25128,0.01026,1.09169,1.36572,0.001274,0.001274,0.001274
13,102.79,1.63532,0.32606,0.03176,1.14387,1.4295,0.75878,0.77621,0.84134,0.47574,0.76003,0.77749,0.84296,0.81067,1.53209,0.26429,0.00933,1.05861,1.31498,0.001208,0.001208,0.001208
14,110.668,1.61108,0.34182,0.03128,1.13582,1.38843,0.78502,0.789,0.87049,0.49738,0.80114,0.78772,0.8744,0.84907,1.5181,0.25155,0.0096,1.05843,1.31479,0.001142,0.001142,0.001142
15,118.511,1.57905,0.33377,0.02633,1.10343,1.39506,0.75,0.85422,0.87099,0.48521,0.76798,0.8376,0.87731,0.84126,1.51932,0.25696,0.01017,1.03331,1.31608,0.001076,0.001076,0.001076
16,126.32,1.55958,0.32151,0.03053,1.0795,1.3611,0.83178,0.79667,0.89239,0.49648,0.83311,0.79795,0.89231,0.86034,1.50559,0.25683,0.00908,1.00451,1.29377,0.00101,0.00101,0.00101
17,134.193,1.55448,0.32255,0.03897,1.09767,1.33578,0.78889,0.79326,0.88466,0.53582,0.79445,0.8007,0.88765,0.86746,1.41193,0.22767,0.00884,1.00801,1.26102,0.000944,0.000944,0.000944
18,142.058,1.50249,0.33602,0.04075,1.06446,1.3374,0.80454,0.80563,0.88612,0.53879,0.8098,0.80578,0.88787,0.86997,1.40846,0.2359,0.00937,0.99578,1.24614,0.000878,0.000878,0.000878
19,149.922,1.47143,0.33376,0.02804,1.06235,1.29912,0.81378,0.82705,0.9003,0.56754,0.81755,0.83088,0.90595,0.8865,1.34594,0.24539,0.00952,0.97733,1.19141,0.000812,0.000812,0.000812
20,157.858,1.46163,0.32202,0.05503,1.03848,1.27985,0.83828,0.81969,0.90791,0.554,0.84089,0.82225,0.90933,0.88653,1.37021,0.2429,0.00901,0.97171,1.19876,0.000746,0.000746,0.000746
21,184.147,1.45786,0.31498,0.03519,1.05231,1.30579,0.81169,0.81074,0.90581,0.56844,0.81541,0.81202,0.90582,0.89157,1.34383,0.22387,0.00803,0.95729,1.20642,0.00068,0.00068,0.00068
22,192.012,1.45045,0.27616,0.03252,1.02645,1.29788,0.8088,0.82764,0.90653,0.57506,0.80872,0.83802,0.9075,0.88828,1.3159,0.22813,0.00853,0.9419,1.19465,0.000614,0.000614,0.000614
23,199.852,1.42783,0.31127,0.03705,1.01689,1.28141,0.83773,0.82481,0.91198,0.58059,0.83903,0.82609,0.91332,0.89627,1.30826,0.22518,0.00894,0.93242,1.18201,0.000548,0.000548,0.000548
24,207.712,1.35338,0.2703,0.03928,0.9644,1.23573,0.8373,0.85554,0.92422,0.60466,0.83856,0.85682,0.9242,0.90921,1.28386,0.21845,0.00845,0.91364,1.17504,0.000482,0.000482,0.000482
25,215.607,1.3717,0.27543,0.03899,0.9917,1.26108,0.83399,0.86189,0.92275,0.602,0.83522,0.86317,0.92345,0.91097,1.26087,0.21839,0.00851,0.91447,1.15717,0.000416,0.000416,0.000416
26,223.41,1.36367,0.28772,0.02984,1.03512,1.23071,0.83117,0.8625,0.92291,0.59107,0.83117,0.8625,0.92206,0.90802,1.26224,0.21554,0.00811,0.90645,1.15476,0.00035,0.00035,0.00035
27,231.735,1.37453,0.30173,0.04973,0.99026,1.2358,0.81803,0.85166,0.91898,0.60348,0.81925,0.85294,0.91696,0.90639,1.2344,0.21281,0.00828,0.9004,1.13903,0.000284,0.000284,0.000284
28,239.569,1.31379,0.25994,0.03448,0.95494,1.20665,0.85231,0.83887,0.9263,0.62419,0.85361,0.84015,0.92568,0.91317,1.20432,0.21135,0.0085,0.88413,1.13297,0.000218,0.000218,0.000218
29,247.449,1.30272,0.26314,0.03681,0.96096,1.21277,0.85277,0.8312,0.92708,0.63351,0.85408,0.83248,0.92664,0.91651,1.18307,0.20769,0.00842,0.87562,1.12266,0.000152,0.000152,0.000152
30,255.54,1.29627,0.2969,0.04241,0.96538,1.20463,0.84542,0.83248,0.92643,0.63797,0.84672,0.83376,0.92637,0.91702,1.16927,0.20695,0.00795,0.87033,1.11809,8.6e-05,8.6e-05,8.6e-05
